,0
0,0.45716232
1,0.43044904
2,0.3456862
3,0.31555444
4,0.2464678
5,0.23698977
6,0.23503953
7,0.25110155
8,0.3043214
9,0.41558146
10,0.5668154
11,0.59629565
12,0.6394231
13,0.59099334
14,0.55983555
15,0.49947664
16,0.48711908
17,0.4842686
18,0.49708822
19,0.5239623
20,0.55301833
21,0.59905565
22,0.56223637
23,0.5429104
24,0.50723
25,0.4674394
26,0.4005222
27,0.34334087
28,0.27841276
29,0.26371995
30,0.26313898
31,0.2748678
32,0.32826757
33,0.41995725
34,0.5498978
35,0.5691381
36,0.6037715
37,0.575344
38,0.5470203
39,0.500582
40,0.4900887
41,0.5066285
42,0.5191582
43,0.5608228
44,0.60568035
45,0.64953285
46,0.62382877
47,0.6047276
48,0.57711834
49,0.5221665
50,0.4524592
51,0.39195287
52,0.3138082
53,0.29557446
54,0.28991562
55,0.30585915
56,0.35523957
57,0.45785096
58,0.60549474
59,0.65079355
60,0.7488029
61,0.7579858
62,0.7031705
63,0.6504161
64,0.6517173
65,0.624429
66,0.62593484
67,0.6218003
68,0.6697309
69,0.6870087
70,0.65448815
71,0.6175309
72,0.5804491
73,0.5165618
74,0.44508108
75,0.36937726
76,0.2895587
77,0.27548173
78,0.27460942
79,0.28945726
80,0.33903334
81,0.44402438
82,0.5900482
83,0.648857
84,0.72832793
85,0.7626231
86,0.7269128
87,0.6609449
88,0.67270154
89,0.66811585
90,0.6694404
91,0.67332083
92,0.69895536
93,0.6855137
94,0.642334
95,0.59567285
96,0.54408616
97,0.4809623
98,0.41520768
99,0.33661997
100,0.26168698
101,0.25327343
102,0.2559115
103,0.2636913
104,0.31672207
105,0.41417783
106,0.54181117
107,0.5810298
108,0.6208741
109,0.6055418
110,0.5484265
111,0.5073561
112,0.52158165
113,0.49762967
114,0.4970339
115,0.5106565
116,0.5407829
117,0.55667204
118,0.5172801
119,0.4868145
120,0.46018288
121,0.4176015
122,0.38013098
123,0.32674435
124,0.26913002
125,0.24783304
126,0.24212372
127,0.24367961
128,0.27706802
129,0.3242804
130,0.38315836
131,0.43988252
132,0.50323886
133,0.49884668
134,0.4634611
135,0.43035907
136,0.42012355
137,0.42499515
138,0.41908982
139,0.41863194
140,0.4772565
141,0.5274091
142,0.49356744
143,0.48022616
144,0.45249444
145,0.40140238
146,0.34004644
147,0.30103847
148,0.23982835
149,0.21914661
150,0.21388707
151,0.21709555
152,0.24088764
153,0.2860464
154,0.33848026
155,0.4186771
156,0.5079129
157,0.51096815
158,0.4888736
159,0.45240608
160,0.47569826
161,0.40851656
162,0.40821478
163,0.4374757
164,0.4783148
165,0.5805443
166,0.54517424
167,0.53528017
168,0.50192934
169,0.47703773
170,0.37290695
171,0.3350289
172,0.25843343
173,0.24462989
174,0.23954651
175,0.24852437
