DAY,RESULT,TEMP,RAIN,WEATHER
2019/5/27,79382.0,26.1,0,0
2019/5/28,76158.0,23.5,1.0,0.5
2019/5/29,73656.0,20.2,7.5,0.5
2019/5/30,72975.0,21.2,0.0,0
2019/5/31,72603.0,21.6,0.0,0.5
2019/6/1,65917.0,21.8,0,0.5
2019/6/2,62272.0,22.0,0,0.5
2019/6/3,72584.0,22.2,0.0,0.5
2019/6/4,75291.0,22.4,0,0.5
2019/6/5,74975.0,22.6,0,0.5
2019/6/6,79952.0,25.2,0,0
2019/6/7,76213.0,21.0,19.5,1.0
2019/6/8,67236.0,20.8,0.0,0.5
2019/6/9,61326.0,17.5,10.0,0.5
2019/6/10,70750.0,16.2,92.5,1.0
2019/6/11,70730.0,18.3,1.0,0.5
2019/6/12,70936.0,18.0,0.5,0.5
2019/6/13,72651.0,20.7,0,0
2019/6/14,73394.0,22.2,0.0,0.5
2019/6/15,66074.0,17.3,51.0,1.0
2019/6/16,63720.0,23.5,5.0,0
2019/6/17,72020.0,23.6,0,0.25
2019/6/18,75731.0,23.4,0,0.25
2019/6/19,77630.0,23.5,0,0
2019/6/20,78407.0,24.1,0.0,0.25
2019/6/21,79386.0,24.6,0.0,0.5
2019/6/22,69395.0,22.2,6.0,1.0
2019/6/23,63983.0,21.4,0.0,0.5
2019/6/24,71683.0,19.1,25.5,1.0
2019/6/25,75135.0,22.3,0,0.25
2019/6/26,78429.0,24.7,0,0
2019/6/27,81150.0,25.6,2.0,0.5
2019/6/28,83128.0,25.2,3.5,0.5
2019/6/29,69013.0,20.2,3.0,0.75
2019/6/30,66442.0,21.6,5.5,1.0
2019/7/1,76433.0,22.7,1.5,1.0
2019/7/2,79757.0,23.8,0.5,0.5
2019/7/3,80535.0,24.9,1.0,0.5
2019/7/4,78434.0,22.7,10.5,1.0
2019/7/5,74855.0,21.9,4.5,0.5
2019/7/6,67514.0,21.0,14.5,0.5
2019/7/7,63405.0,19.2,22.5,1.0
2019/7/8,71129.0,20.3,0.0,0.5
2019/7/9,71863.0,19.7,0.0,0.5
2019/7/10,72795.0,21.0,0.0,0.5
2019/7/11,73477.0,19.9,2.0,0.75
2019/7/12,74035.0,20.2,12.5,1.0
2019/7/13,69367.0,23.4,0.5,0.5
2019/7/14,65296.0,21.3,39.0,1.0
2019/7/15,68196.0,21.3,7.0,0.75
2019/7/16,74589.0,20.5,33.5,1.0
2019/7/17,79488.0,23.9,0.5,0.25
2019/7/18,82858.0,25.6,9.5,0.5
2019/7/19,87259.0,26.7,3.5,0.5
2019/7/20,79014.0,26.5,0.0,0.5
2019/7/21,72677.0,25.0,0.0,0.5
2019/7/22,78461.0,22.7,0.5,0.5
2019/7/23,83594.0,24.5,4.0,0.5
2019/7/24,88164.0,26.8,6.0,0.5
2019/7/25,92035.0,28.0,0.0,0
2019/7/26,92567.0,28.5,0.5,0
2019/7/27,84300.0,28.0,4.0,0
2019/7/28,80713.0,27.7,15.0,0
2019/7/29,95870.0,29.0,0.0,0
2019/7/30,99676.0,29.5,0,0
2019/7/31,102492.0,30.0,0,0.25
2019/8/1,104681.0,30.5,0,0
2019/8/2,104832.0,30.2,0,0
2019/8/3,93242.0,29.4,0,0
2019/8/4,87728.0,29.4,0,0
2019/8/5,101268.0,29.8,0,0
2019/8/6,104708.0,30.3,0,0.25
2019/8/7,103939.0,30.4,0,0.5
2019/8/8,103759.0,29.9,0,0
2019/8/9,101726.0,30.1,0,0
2019/8/10,91074.0,29.6,0,0
2019/8/11,82739.0,29.4,0.0,0
2019/8/12,81644.0,28.8,0.5,0.5
2019/8/13,85387.0,29.3,0.0,0.5
2019/8/14,83975.0,29.2,8.5,0.5
2019/8/15,83737.0,29.2,20.0,0.5
2019/8/16,83726.0,29.0,0.0,0.5
2019/8/17,87460.0,30.3,0,0
2019/8/18,85810.0,30.1,0,0
2019/8/19,93277.0,28.1,0.5,0.5
2019/8/20,91432.0,26.5,13.0,0.5
2019/8/21,91035.0,27.0,3.0,0.5
2019/8/22,88771.0,26.0,20.0,0.5
2019/8/23,88090.0,26.3,4.5,1.0
2019/8/24,80449.0,27.3,0.0,0.5
2019/8/25,74946.0,25.8,15.0,0
2019/8/26,82554.0,25.3,0.0,0.5
2019/8/27,84953.0,25.3,6.0,0.5
2019/8/28,84701.0,25.6,7.0,1.0
2019/8/29,93182.0,28.9,0.0,0
2019/8/30,86456.0,26.0,12.0,1.0
2019/8/31,80801.0,27.3,0.0,0.5
2019/9/1,77114.0,27.7,0.0,0.5
2019/9/2,91073.0,27.6,0,0
2019/9/3,87669.0,25.8,1.5,0.5
2019/9/4,80950.0,23.7,0.0,0.5
2019/9/5,84404.0,25.7,0,0.5
2019/9/6,92929.0,27.9,0,0
2019/9/7,87213.0,28.4,0.0,0
2019/9/8,83981.0,29.1,8.5,0
2019/9/9,94170.0,29.0,119.0,0.5
2019/9/10,100181.0,29.9,0.5,0
2019/9/11,95989.0,27.4,7.5,0
2019/9/12,84893.0,25.1,0,0
2019/9/13,76231.0,22.4,0,0.5
2019/9/14,68329.0,22.1,0.0,0.5
2019/9/15,69365.0,25.2,0.5,0.5
2019/9/16,72840.0,22.9,28.5,0.75
2019/9/17,84475.0,25.8,0,0
2019/9/18,76993.0,21.2,9.5,1.0
2019/9/19,75591.0,22.1,0.0,0
2019/9/20,75731.0,22.8,0.0,0.5
2019/9/21,67835.0,21.8,0.0,0.5
2019/9/22,64405.0,22.4,17.0,0.5
2019/9/23,75686.0,26.0,3.5,0.5
2019/9/24,82651.0,25.4,1.0,0.5
2019/9/25,79799.0,24.3,0.0,0
2019/9/26,77199.0,22.8,0,0
2019/9/27,77924.0,23.0,0,0
2019/9/28,71272.0,24.4,0,0.25
2019/9/29,68787.0,24.7,0.0,0.5
2019/9/30,79109.0,25.2,0,0.5
2019/10/1,80565.0,24.5,0,0
2019/10/2,80326.0,23.9,0,0
2019/10/3,79635.0,24.5,0.0,0.5
2019/10/4,81643.0,24.8,10.0,1.0
2019/10/5,73659.0,26.1,0,0
2019/10/6,63769.0,20.5,5.5,0.75
2019/10/7,72028.0,20.0,7.0,0.5
2019/10/8,75468.0,21.7,5.5,0.5
2019/10/9,72441.0,20.8,0,0
2019/10/10,72365.0,19.4,9.0,0.25
2019/10/11,73503.0,19.6,7.5,0.5
2019/10/12,61846.0,23.3,209.5,1.0
2019/10/13,61586.0,24.5,0.0,0
2019/10/14,64337.0,17.0,5.0,1.0
2019/10/15,70580.0,18.4,0.0,0.5
2019/10/16,70452.0,16.1,0.0,0.5
2019/10/17,71250.0,16.2,4.5,0.75
2019/10/18,71941.0,16.5,5.5,0.5
2019/10/19,66773.0,17.4,53.5,0.5
2019/10/20,61610.0,20.1,0.0,0.5
2019/10/21,67226.0,18.2,6.5,0.5
2019/10/22,67264.0,15.4,65.0,1.0
2019/10/23,70686.0,18.5,0.0,0.25
2019/10/24,71541.0,18.1,3.0,0.5
2019/10/25,74489.0,15.1,120.5,1.0
2019/10/26,65990.0,18.1,0.5,0.5
2019/10/27,61480.0,18.3,0.0,0.5
2019/10/28,68927.0,17.4,0.0,0
2019/10/29,73180.0,14.5,11.5,1.0
2019/10/30,71643.0,16.5,0,0
2019/10/31,71395.0,16.8,0,0.5
2019/11/1,70583.0,17.4,0,0
2019/11/2,64542.0,15.7,0,0
2019/11/3,61724.0,15.8,10.5,0.5
2019/11/4,64344.0,14.6,1.0,0
2019/11/5,71172.0,13.7,0,0
2019/11/6,72143.0,14.3,0,0
2019/11/7,72489.0,16.0,0,0.25
2019/11/8,71787.0,15.1,0,0
2019/11/9,66277.0,13.3,0,0
2019/11/10,62735.0,13.9,0.0,0
2019/11/11,72688.0,12.9,6.5,0
2019/11/12,72945.0,15.1,0,0
2019/11/13,74584.0,13.3,0.5,0.5
2019/11/14,73560.0,16.9,0.0,0
2019/11/15,73553.0,12.6,0,0
2019/11/16,67909.0,12.8,0,0
2019/11/17,64315.0,13.4,0,0
2019/11/18,72979.0,16.1,0.0,0
2019/11/19,72910.0,15.8,3.0,0.5
2019/11/20,75563.0,12.0,0,0
2019/11/21,77289.0,11.3,0,0
2019/11/22,85052.0,8.1,47.0,1.0
2019/11/23,74764.0,11.3,60.5,1.0
2019/11/24,66428.0,15.9,19.0,0.75
2019/11/25,73086.0,16.6,1.0,0.5
2019/11/26,82815.0,8.8,1.5,1.0
2019/11/27,83819.0,9.3,2.5,0.75
2019/11/28,86431.0,8.5,3.5,1.0
2019/11/29,87490.0,5.2,0,0
2019/11/30,80160.0,7.3,0,0
2019/12/1,75818.0,7.4,0,0
2019/12/2,85326.0,9.5,36.0,1.0
2019/12/3,80793.0,11.8,0.0,0
2019/12/4,82436.0,10.2,0,0
2019/12/5,84221.0,9.6,0,0
2019/12/6,88114.0,8.0,0,0.5
2019/12/7,86403.0,5.5,1.5,0.75
2019/12/8,76893.0,7.4,0,0
2019/12/9,91390.0,6.4,1.0,0.5
2019/12/10,86328.0,10.2,5.5,0.5
2019/12/11,82310.0,11.7,0.5,0.5
2019/12/12,81170.0,11.7,0,0
2019/12/13,89090.0,7.5,0,0.5
2019/12/14,78454.0,9.4,0,0
2019/12/15,75423.0,8.7,0,0.5
2019/12/16,86564.0,7.8,0,0
2019/12/17,88947.0,8.2,1.0,1.0
2019/12/18,83227.0,11.1,0.0,0
2019/12/19,87961.0,9.0,0.0,0.5
2019/12/20,82509.0,10.6,0,0
2019/12/21,80890.0,8.1,0.0,0.5
2019/12/22,79672.0,6.8,16.5,0.75
2019/12/23,87886.0,6.8,13.5,0
2019/12/24,87803.0,8.2,0,0.25
2019/12/25,90902.0,5.9,0.0,0.5
2019/12/26,88473.0,7.8,0,0.5
2019/12/27,79824.0,8.7,0.5,0
2019/12/28,76246.0,6.8,0,0
2019/12/29,71523.0,7.0,0,0
2019/12/30,73433.0,6.7,0.5,1.0
2019/12/31,66657.0,8.2,0,0
2020/1/1,65874.0,5.5,0,0
2020/1/2,67003.0,6.2,0,0
2020/1/3,67812.0,6.1,0,0
2020/1/4,71524.0,7.2,0.0,0.5
2020/1/5,74496.0,5.4,1.0,0
2020/1/6,86622.0,7.5,0,0
2020/1/7,92868.0,5.7,2.0,0.75
2020/1/8,93206.0,5.2,11.5,0.5
2020/1/9,85530.0,10.6,0.0,0
2020/1/10,86680.0,8.4,0.0,0
2020/1/11,82136.0,7.0,0,0.25
2020/1/12,79220.0,6.7,0.0,0.5
2020/1/13,78141.0,8.5,0,0
2020/1/14,85948.0,8.4,0,0
2020/1/15,89613.0,6.8,15.0,1.0
2020/1/16,90943.0,6.7,0,0.5
2020/1/17,91101.0,7.3,0.0,0.5
2020/1/18,91726.0,3.8,8.5,1.0
2020/1/19,78994.0,6.5,0.0,0
2020/1/20,87122.0,7.5,0,0
2020/1/21,89601.0,7.4,0,0
2020/1/22,95650.0,4.9,0.0,0.5
2020/1/23,95211.0,6.1,2.5,1.0
2020/1/24,86515.0,9.9,0,0.5
2020/1/25,81689.0,7.8,0,0.5
2020/1/26,81839.0,5.0,6.0,0.75
2020/1/27,96589.0,5.1,5.0,0.5
2020/1/28,100472.0,4.4,55.5,1.0
2020/1/29,83342.0,11.8,28.0,0
2020/1/30,80107.0,11.7,0,0
2020/1/31,85274.0,8.1,0,0
2020/2/1,79631.0,7.9,0,0
2020/2/2,74777.0,8.7,0,0
2020/2/3,83316.0,9.3,0.0,0
2020/2/4,86385.0,7.9,0.0,0.5
2020/2/5,87039.0,7.6,0,0
2020/2/6,96793.0,2.9,0,0
2020/2/7,98628.0,2.4,0,0.5
2020/2/8,84411.0,6.2,0.0,0
2020/2/9,81916.0,3.9,0,0
2020/2/10,92471.0,4.6,0,0
2020/2/11,85143.0,6.3,0,0
2020/2/12,88017.0,8.7,0.0,0.5
2020/2/13,81416.0,11.7,0.0,0.5
2020/2/14,80393.0,12.0,0.0,0.5
2020/2/15,73580.0,12.4,0,0.5
2020/2/16,73799.0,9.3,8.5,1.0
2020/2/17,79822.0,10.3,0.0,0.25
2020/2/18,84408.0,7.6,0.0,0
2020/2/19,85260.0,8.1,0,0.25
2020/2/20,85045.0,9.0,0.0,0.5
2020/2/21,80988.0,10.0,0,0
2020/2/22,72747.0,12.5,2.5,0.5
2020/2/23,68171.0,10.4,0,0
2020/2/24,73157.0,9.8,0,0
2020/2/25,82022.0,10.5,0.0,0.5
2020/2/26,86195.0,8.1,3.0,0.5
2020/2/27,86150.0,7.0,0.0,0
2020/2/28,86915.0,7.0,0,0.25
2020/2/29,76060.0,9.4,1.0,0.5
2020/3/1,67371.0,12.0,0.5,0.5
2020/3/2,84425.0,7.3,10.0,1.0
2020/3/3,79360.0,11.3,0.0,0
2020/3/4,84334.0,8.9,1.5,0.5
2020/3/5,82549.0,9.2,1.0,0
2020/3/6,81707.0,9.4,0,0
2020/3/7,77405.0,7.3,1.5,0.5
2020/3/8,75864.0,7.2,6.0,1.0
2020/3/9,76855.0,13.1,0.0,0.5
2020/3/10,77130.0,14.7,24.5,1.0
2020/3/11,71298.0,15.3,0.0,0
2020/3/12,74862.0,11.4,0,0
2020/3/13,74675.0,12.5,0,0.5
2020/3/14,80808.0,5.5,25.0,1.0
2020/3/15,72533.0,7.1,0,0
2020/3/16,82835.0,7.1,0,0
2020/3/17,84476.0,7.7,0,0
2020/3/18,76943.0,11.9,0.0,0
2020/3/19,73711.0,14.6,1.0,0
2020/3/20,66697.0,14.5,0.0,0
2020/3/21,64708.0,13.8,0,0
2020/3/22,60690.0,16.8,0,0.5
2020/3/23,74142.0,10.3,0.0,0.5
2020/3/24,78772.0,8.2,0.0,0
2020/3/25,77845.0,10.0,0,0
2020/3/26,73749.0,13.0,0,0
2020/3/27,72428.0,16.2,0.0,0.5
2020/3/28,65334.0,15.5,8.5,0.5
2020/3/29,78157.0,3.6,51.5,1.0
2020/3/30,83383.0,7.6,0,0.5
2020/3/31,80908.0,9.8,0.0,0.5
2020/4/1,80114.0,11.4,31.0,1.0
2020/4/2,74014.0,13.9,0.0,0
2020/4/3,74017.0,12.8,0,0.25
2020/4/4,63443.0,15.7,0,0
2020/4/5,64390.0,10.2,0.0,0.5
2020/4/6,72418.0,12.1,0,0
2020/4/7,73380.0,12.4,0,0.5
2020/4/8,70555.0,14.3,0,0
2020/4/9,69995.0,13.3,0.5,0.25
2020/4/10,71634.0,11.2,0,0
2020/4/11,65066.0,11.4,0.5,0
2020/4/12,64088.0,10.3,6.5,0.5
2020/4/13,81206.0,8.0,132.0,1.0
2020/4/14,74449.0,10.9,1.5,0
2020/4/15,70745.0,13.8,0,0.5
2020/4/16,71011.0,11.7,0.5,0.5
2020/4/17,70733.0,12.4,0.5,0.5
2020/4/18,67174.0,12.9,89.5,1.0
2020/4/19,58631.0,14.7,0,0
2020/4/20,73786.0,9.7,15.0,1.0
2020/4/21,68284.0,14.2,0,0.5
2020/4/22,68045.0,13.5,0.0,0
2020/4/23,68236.0,11.9,1.0,0
2020/4/24,68300.0,12.2,0.5,0
2020/4/25,61370.0,12.7,0,0
2020/4/26,56660.0,18.3,0,0.5
2020/4/27,65812.0,12.8,12.5,0.75
2020/4/28,65734.0,12.3,5.0,0.5
2020/4/29,59673.0,15.1,0,0
2020/4/30,60934.0,18.0,0,0
2020/5/1,59439.0,19.9,0,0
2020/5/2,55362.0,20.6,0,0
2020/5/3,52843.0,20.7,0,0.5
2020/5/4,53336.0,19.3,2.0,0.75
2020/5/5,54250.0,21.3,0.0,0.5
2020/5/6,55413.0,15.8,19.0,0.5
2020/5/7,58454.0,16.5,0.5,0
2020/5/8,59907.0,16.7,0,0
2020/5/9,56957.0,18.3,0.0,0.5
2020/5/10,55773.0,21.5,1.0,0.5
2020/5/11,65868.0,22.9,0.5,0
2020/5/12,66190.0,21.7,0.0,0.5
2020/5/13,66652.0,22.3,0,0
2020/5/14,65053.0,20.8,0,0.25
2020/5/15,65533.0,21.5,0.0,0.5
2020/5/16,59438.0,18.5,24.0,1.0
2020/5/17,56975.0,21.6,0.0,0
2020/5/18,65383.0,19.2,2.0,1.0
2020/5/19,66510.0,17.7,54.5,1.0
2020/5/20,65796.0,12.7,3.0,0.5
2020/5/21,68084.0,12.7,0.5,0.5
2020/5/22,65159.0,15.3,1.0,0.5
2020/5/23,58520.0,18.4,0.0,0.5
2020/5/24,55794.0,20.8,0,0
2020/5/25,64982.0,21.6,0,0.5
2020/5/26,67284.0,20.9,0.5,0.75
2020/5/27,67310.0,21.4,0.0,0.5
2020/5/28,65715.0,19.4,9.5,0.5
2020/5/29,65363.0,20.7,0,0
2020/5/30,59867.0,22.0,0,0.5
2020/5/31,56565.0,21.3,0.0,0.5
2020/6/1,66993.0,19.6,4.0,1.0
2020/6/2,70445.0,22.3,0.0,0.5
2020/6/3,72322.0,24.0,0.0,0.5
2020/6/4,72578.0,23.5,0.0,0.5
2020/6/5,74592.0,24.8,0,0.5
2020/6/6,66034.0,24.2,6.5,0.5
2020/6/7,59461.0,22.0,0.5,0
2020/6/8,70946.0,23.2,0.0,0
2020/6/9,76978.0,25.5,0,0.5
2020/6/10,78253.0,26.2,0.0,0
2020/6/11,79754.0,25.1,10.0,0.75
2020/6/12,80957.0,26.2,5.5,0.5
2020/6/13,66598.0,21.3,35.5,1.0
2020/6/14,61964.0,21.7,5.5,1.0
2020/6/15,79314.0,25.9,0,0.5
2020/6/16,78265.0,25.5,0.0,0.25
2020/6/17,74579.0,23.6,0,0
2020/6/18,72781.0,22.1,2.0,0.5
2020/6/19,68943.0,18.7,50.0,1.0
2020/6/20,63641.0,22.9,0,0.5
2020/6/21,60349.0,21.9,2.5,0.5
2020/6/22,68404.0,19.2,27.5,1.0
2020/6/23,71651.0,22.3,3.0,0.5
2020/6/24,72037.0,22.5,0.0,0.5
2020/6/25,70696.0,20.2,14.5,0.5
2020/6/26,76101.0,24.7,0.0,0.25
2020/6/27,70954.0,25.5,0.0,0.5
2020/6/28,63851.0,22.2,30.0,0.75
2020/6/29,74219.0,24.9,0,0
2020/6/30,77018.0,24.6,15.5,0.75
2020/7/1,79003.0,25.1,21.0,0.5
2020/7/2,80847.0,25.9,0.5,0
2020/7/3,76012.0,23.8,6.0,0.5
2020/7/4,67943.0,23.8,25.5,0.5
2020/7/5,66411.0,24.9,3.5,0.5
2020/7/6,77600.0,24.8,40.5,1.0
2020/7/7,83653.0,27.2,0.5,0.5
2020/7/8,81110.0,26.0,3.0,0.5
2020/7/9,78875.0,23.7,14.0,1.0
2020/7/10,79287.0,25.3,0.5,1.0
2020/7/11,75049.0,27.5,2.0,0.5
2020/7/12,71623.0,26.0,0.5,0.5
2020/7/13,71888.0,21.0,6.0,0.5
2020/7/14,75111.0,22.3,6.0,0.75
2020/7/15,73088.0,20.4,6.5,1.0
2020/7/16,71360.0,20.7,0.5,0.5
2020/7/17,70357.0,19.3,34.5,1.0
2020/7/18,64809.0,20.4,20.0,1.0
2020/7/19,66371.0,24.3,0,0
2020/7/20,82533.0,26.9,0.0,0.5
2020/7/21,81210.0,25.5,1.0,0.5
2020/7/22,85091.0,26.6,0.0,0.5
2020/7/23,72242.0,23.2,31.5,1.0
2020/7/24,69944.0,24.5,0.0,0.5
2020/7/25,70816.0,25.1,23.5,1.0
2020/7/26,69940.0,25.6,18.5,0.5
2020/7/27,81637.0,26.3,2.0,0.5
2020/7/28,84364.0,26.7,2.0,1.0
2020/7/29,75800.0,22.9,0.0,0.5
2020/7/30,74557.0,23.2,0.0,0.5
2020/7/31,78481.0,24.8,1.0,0.5
2020/8/1,72700.0,26.1,0.5,0
2020/8/2,70561.0,26.3,0,0
2020/8/3,85552.0,27.2,0,0
2020/8/4,92096.0,28.3,0,0
2020/8/5,95595.0,29.1,0.0,0
2020/8/6,95022.0,28.5,0,0
2020/8/7,95210.0,29.5,0,0.5
2020/8/8,81280.0,28.1,0,0.25
2020/8/9,79838.0,28.7,0,0.5
2020/8/10,86669.0,30.5,0,0.5
2020/8/11,96287.0,31.7,0,0
2020/8/12,92852.0,30.0,0.5,0
2020/8/13,89163.0,29.4,21.5,0
2020/8/14,87337.0,29.4,0.0,0
2020/8/15,89731.0,31.0,0,0
2020/8/16,88941.0,31.2,0.0,0
2020/8/17,102687.0,30.8,0.0,0.5
2020/8/18,101865.0,30.3,0,0
2020/8/19,99024.0,29.0,0,0
2020/8/20,101777.0,29.7,0,0
2020/8/21,103416.0,30.1,0,0
2020/8/22,89563.0,29.3,0.0,0
2020/8/23,74958.0,25.6,38.0,0.5
2020/8/24,90551.0,27.2,0.0,0
2020/8/25,92885.0,27.8,0,0
2020/8/26,96404.0,28.8,0,0
2020/8/27,99878.0,29.3,0.0,0
2020/8/28,101360.0,30.2,0,0
2020/8/29,92566.0,30.3,0,0
2020/8/30,87688.0,30.0,0,0
2020/8/31,91924.0,27.5,1.0,0.5
2020/9/1,83484.0,24.9,1.0,0.5
2020/9/2,91241.0,26.8,7.5,0.5
2020/9/3,96444.0,28.4,3.5,0
2020/9/4,99330.0,29.3,0.0,0
2020/9/5,87138.0,28.6,8.5,0
2020/9/6,75755.0,25.7,25.5,0.5
2020/9/7,90259.0,26.7,19.0,0.5
2020/9/8,97159.0,29.5,0,0
2020/9/9,96903.0,29.0,0.5,0
2020/9/10,92257.0,27.7,0.0,0.5
2020/9/11,95095.0,28.3,0.0,0
2020/9/12,74975.0,23.7,14.5,1.0
2020/9/13,68696.0,23.3,0.5,0.5
2020/9/14,77537.0,23.4,0.5,0.5
2020/9/15,78659.0,23.8,0.5,0.5
2020/9/16,77728.0,24.0,2.0,0.5
2020/9/17,81563.0,24.9,0.0,0.5
2020/9/18,90522.0,29.0,0.0,0.5
2020/9/19,73058.0,24.7,0.0,0.5
2020/9/20,62825.0,22.2,0.5,0.5
2020/9/21,64574.0,22.0,0.5,0.25
2020/9/22,66748.0,22.5,3.5,0.5
2020/9/23,71974.0,20.2,7.5,1.0
2020/9/24,71240.0,19.0,10.0,1.0
2020/9/25,71007.0,19.4,5.5,1.0
2020/9/26,63759.0,18.5,6.0,1.0
2020/9/27,59893.0,19.7,0.5,0.5
2020/9/28,68858.0,21.5,0,0
2020/9/29,68631.0,19.7,0.0,0.5
2020/9/30,68260.0,20.0,0,0
2020/10/1,69848.0,19.5,1.0,0.5
2020/10/2,70415.0,21.0,0,0
2020/10/3,63916.0,21.7,0.0,0.5
2020/10/4,60780.0,22.0,0.0,0.5
2020/10/5,70531.0,21.7,0.0,0
2020/10/6,70291.0,21.0,0.0,0.5
2020/10/7,70212.0,18.3,6.0,0.5
2020/10/8,71249.0,14.7,44.0,1.0
2020/10/9,72196.0,14.5,38.0,1.0
2020/10/10,66246.0,16.0,73.5,1.0
2020/10/11,60297.0,19.8,0.5,0.5
2020/10/12,69386.0,21.5,0.0,0.5
2020/10/13,72074.0,22.1,0,0
2020/10/14,69987.0,20.3,0,0.5
2020/10/15,70598.0,16.8,1.0,1.0
2020/10/16,69156.0,16.1,0.0,0.5
2020/10/17,67475.0,12.7,23.0,1.0
2020/10/18,61347.0,14.3,0.5,0.5
2020/10/19,72608.0,13.1,9.0,0.75
2020/10/20,71687.0,15.6,0,0.25
2020/10/21,70333.0,16.0,0.0,0
2020/10/22,71052.0,17.4,0.0,0.5
2020/10/23,71999.0,16.8,8.5,1.0
2020/10/24,62929.0,17.3,0,0
2020/10/25,60095.0,15.5,0,0
2020/10/26,69083.0,16.2,0,0
2020/10/27,70542.0,16.7,0,0
2020/10/28,70739.0,16.6,0,0.5
2020/10/29,70150.0,17.3,0,0
2020/10/30,70575.0,14.9,0.0,0.5
2020/10/31,64501.0,13.8,0,0
2020/11/1,62052.0,14.3,0,0.5
2020/11/2,69889.0,15.6,2.5,0.5
2020/11/3,67481.0,14.8,4.5,0.5
2020/11/4,71788.0,13.7,0,0
2020/11/5,73030.0,13.4,0,0
2020/11/6,74589.0,12.8,0,0.5
2020/11/7,67320.0,15.5,0.0,0.5
2020/11/8,61604.0,17.3,2.5,0.5
2020/11/9,71524.0,13.5,0,0
2020/11/10,75237.0,11.9,0,0
2020/11/11,76830.0,11.9,0,0
2020/11/12,80280.0,10.2,0,0.5
2020/11/13,74982.0,13.7,0,0
2020/11/14,66571.0,14.7,0,0
2020/11/15,63830.0,13.4,0,0
2020/11/16,72184.0,14.7,0,0
2020/11/17,73122.0,15.2,0,0
2020/11/18,73072.0,15.8,0,0
2020/11/19,71653.0,19.1,0,0
2020/11/20,70966.0,21.9,0.0,0.5
2020/11/21,63359.0,16.6,0,0
2020/11/22,61912.0,15.0,0,0
2020/11/23,64278.0,15.5,0.0,0.25
2020/11/24,75509.0,11.8,0.0,0.5
2020/11/25,78692.0,10.5,5.0,0.75
2020/11/26,75453.0,12.8,0,0
2020/11/27,77541.0,11.6,0.0,0.5
2020/11/28,69945.0,11.8,0,0
2020/11/29,69383.0,10.1,0,0.5
2020/11/30,79364.0,9.9,0,0
2020/12/1,81401.0,10.2,0,0
2020/12/2,86457.0,8.2,8.0,0.5
2020/12/3,86201.0,8.1,0.0,0.5
2020/12/4,84328.0,9.2,0,0
2020/12/5,81916.0,6.6,3.5,1.0
2020/12/6,74365.0,8.2,0,0
2020/12/7,83114.0,9.7,0,0
2020/12/8,82785.0,11.4,0.0,0
2020/12/9,85422.0,9.8,0.0,0.5
2020/12/10,86237.0,9.3,0.0,0.5
2020/12/11,85119.0,10.2,0,0.5
2020/12/12,75754.0,11.4,0,0.5
2020/12/13,72199.0,9.9,0,0.25
2020/12/14,86536.0,8.5,0.0,0.5
2020/12/15,91814.0,6.1,0,0
2020/12/16,95077.0,4.6,0,0
2020/12/17,97806.0,4.3,0,0
2020/12/18,95474.0,6.1,0,0
2020/12/19,87687.0,5.8,0,0.5
2020/12/20,85015.0,4.4,0,0
2020/12/21,95703.0,5.3,0,0
2020/12/22,96024.0,5.6,0,0
2020/12/23,92244.0,7.7,0,0
2020/12/24,91326.0,8.0,0,0.5
2020/12/25,86052.0,8.7,0,0
2020/12/26,81185.0,6.4,0,0
2020/12/27,75963.0,7.8,0,0.25
2020/12/28,79014.0,8.5,0.0,0.25
2020/12/29,75651.0,8.7,0,0.5
2020/12/30,72885.0,6.9,1.5,0.5
2020/12/31,76065.0,3.4,0,0
