,elec_tra,elec_tes,elec,HAZURE
0,,,71626,0
1,,,69778,0
2,,,63798,1
3,,,70949,0
4,,,76572,1
5,,,71918,0
6,,,76125,0
7,,,71008,0
8,,,63956,1
9,,,60860,1
10,,,71974,0
11,,,75294,0
12,73178.39,,74426,0
13,75327.95,,73648,0
14,73019.805,,71072,0
15,65219.992,,65128.996,1
16,63977.285,,62243.004,1
17,70125.97,,69346,0
18,70060.22,,69886,0
19,68661.69,,70374,0
20,70840.66,,72467,0
21,72188.055,,71650,0
22,66284.85,,65648,0
23,64175.066,,61722,1
24,68434.62,,69337,0
25,70126.18,,72682,0
26,72851.84,,72122,0
27,72377.51,,72332,0
28,71758.06,,63947.996,1
29,58245.97,,61786,1
30,59625.08,,58282.004,1
31,64175.535,,63474,0
32,64544.707,,58982.996,1
33,59945.28,,58690,1
34,61531.344,,58930,0
35,58835.926,,65718,0
36,66530.29,,65133,0
37,64089.293,,60611.996,0
38,63629.797,,69554,0
39,69535.11,,72401,1
40,73175.625,,73217,1
41,74208.805,,73195,1
42,73488.62,,73783,0
43,68986.15,,66058,0
44,60973.477,,61356,1
45,65806.87,,70647,0
46,71102.484,,73343,0
47,71408.086,,72231,0
48,73156.86,,71937,0
49,72490.57,,70976,0
50,64133.35,,65751,0
51,64263.777,,62838.996,1
52,69271.28,,74517,1
53,78194.42,,78288,1
54,76253.49,,76192,0
55,73995.58,,76618,0
56,75250.09,,73033,0
57,68367.914,,64455.996,1
58,61537.066,,60987.004,1
59,67189.29,,69516,0
60,73587,,71196,0
61,70821.13,,70825,0
62,71701.48,,70304,0
63,70694.164,,70214,0
64,63684.902,,65344,0
65,64444.434,,59785.004,1
66,67179.945,,69678,0
67,71661.59,,72071,0
68,71723.77,,73539,0
69,72654.53,,74555,0
70,73754.86,,75644,1
71,69221.37,,68034,0
72,62578.254,,64572,1
73,71313.16,,72350,0
74,73350.086,,73759,0
75,72231.9,,72861,0
76,72773.78,,74250,0
77,73257.25,,77900,1
78,72458.44,,72069,0
79,69081.51,,66144,1
80,73276.086,,79664,1
81,80635.25,,78933,1
82,76103.984,,77168,0
83,76548.93,,78029,0
84,78587.586,,76065,0
85,71827.375,,71671,0
86,68211.51,,67188,1
87,75129.57,,77476,0
88,79177.914,,74806,0
89,74942.61,,74863,0
90,76217.4,,75909,0
91,76055.17,,80622,1
92,74864.95,,76417,0
93,72285.93,,78475,0
94,83926.65,,89812,1
95,88200.664,,78213,0
96,72317.56,,78125,0
97,78537.62,,88051,1
98,85116.836,,82639,0
99,75331.22,,69921,1
100,70787.805,,71667,0
101,79930.95,,87564,1
102,84037.484,,88043,1
103,85832.53,,85886,0
104,88767.73,,88895,1
105,84169.49,,79415,0
106,71659.734,,70477,1
107,74501.164,,70417,1
108,78778.78,,81184,0
109,82974.35,,89968,1
110,90017.21,,86684,0
111,84857.52,,78846,0
112,76528.77,,75158,0
113,72555.27,,66837,1
114,66917.98,,65281,1
115,73397.445,,76865,0
116,82085.9,,77843,0
117,76873.664,,77976,0
118,75353.4,,83408,0
119,82226.13,,86012,1
120,76525.664,,79628,0
121,76693.98,,75648,0
122,82532.59,,87434,1
123,87514.7,,87793,1
124,86044.42,,88785,1
125,88543.45,,92312,1
126,86838.984,,94404,1
127,86554.52,,88254,0
128,84800.516,,81528,0
129,89105.44,,90967,0
130,92285.945,,99197,1
131,94984.09,,94296,0
132,91548.48,,79806,0
133,81174.016,,80439,0
134,82376.445,,72934,1
135,69147.46,,67836,1
136,74066.18,,73116,0
137,82651.54,,78216,0
138,79983.336,,86580,0
139,82555.07,,86061,0
140,83815.66,,86933,0
141,80998.555,,77807,0
142,75125.445,,77758,0
143,82436.54,,84069,0
144,84188.516,,87429,0
145,88914.055,,87015,0
146,85122.21,,91617,1
147,88398.23,,92323,1
148,83853.95,,74596,1
149,71927.55,,65597,1
150,72063.62,,81713,0
151,85650.85,,81689,0
152,81166.66,,81745,0
153,87305.95,,84812,0
154,86166.664,,86185,0
155,76519.35,,79681,0
156,75860.875,,74388,1
157,83972.836,,90002,1
158,88867.86,,93688,1
159,91340.664,,89980,0
160,88739,,87702,0
161,86189.23,,88021,0
162,83552.58,,78366,0
163,74840.92,,68188,1
164,77460.836,,78796,0
165,84493.73,,78794,0
166,76923.72,,77790,0
167,79003.83,,81374,0
168,83113.62,,78457,0
169,70865.46,,74716,0
170,71338.24,,68633,1
171,75803.47,,69972,1
172,71487.12,,74615,0
173,75176.805,,73270,0
174,74876.08,,70881,0
175,70657.03,,75288,0
176,74938.86,,69927,0
177,65980.445,,66522,1
178,68307.445,,80030,0
179,84751.44,,84095,1
180,78560.45,,85638,1
181,83368.86,,82223,0
182,83406.13,,73950,0
183,68158.38,,67459,1
184,64534.2,,65988,1
185,72540.09,,76847,0
186,78389.08,,80875,0
187,81142,,77983,0
188,76671.98,,81325,0
189,75974.14,,73437,0
190,70182.38,,68137,1
191,67578.79,,64376,1
192,74469.16,,63490,1
193,64731.906,,69408,0
194,70675.71,,70439,0
195,72727.42,,71302,0
196,70257,,70422,0
197,69151.266,,65038.996,1
198,63579.273,,61006,1
199,62259.99,,71179,0
200,75298.21,,73620,0
201,70897.305,,73329,0
202,75559.31,,73871,0
203,73391.05,,70818,0
204,64183.855,,65635,0
205,63274.55,,60889,1
206,68744.15,,68712,0
207,70613.266,,72143,0
208,72373.04,,72058,0
209,72171.08,,71041,0
210,69655.97,,74009,0
211,69305.8,,66843,0
212,61599.004,,65008.004,0
213,70315.93,,71290,0
214,73182.82,,74153,0
215,72789.22,,77102,1
216,77764.09,,70147,0
217,70150.96,,72700,0
218,68835.53,,67616,0
219,64820.992,,62774,1
220,65625.44,,73988,0
221,76053.336,,77800,1
222,75804.88,,79242,1
223,75737.39,,82622,1
224,80833.73,,83972,1
225,77852.96,,70071,0
226,66774.055,,65059.996,1
227,74371.63,,75367,0
228,77684.914,,75170,0
229,75567.35,,77313,0
230,81554.61,,76267,0
231,77150.69,,77198,0
232,69605.05,,75416,0
233,71890.984,,66016,1
234,71555.84,,77526,0
235,78535.164,,75699,0
236,76011.55,,76488,0
237,75531.73,,94780,1
238,93350.55,,89697,1
239,79829.71,,79231,0
240,72769.97,,72161,0
241,79852.93,,80811,0
242,79422.3,,82841,0
243,79829.68,,84329,0
244,91662.67,,83027,0
245,80916.73,,79953,0
246,74882.7,,74197,0
247,71247.93,,68716,1
248,74195.15,,76076,0
249,79121.1,,79928,0
250,81403.266,,85672,1
251,84333.5,,84691,0
252,79331.48,,81940,0
253,77130.22,,77929,0
254,74227.77,,75842,0
255,78664.94,,87266,1
256,87602.83,,86333,0
257,86447.9,,87452,0
258,85879.23,,89345,1
259,85931.03,,92184,1
260,84382.46,,83602,0
261,79607.63,,75957,1
262,79367.99,,83277,0
263,84661.14,,84186,0
264,80934.73,,82357,0
265,86100.305,,81965,0
266,82135.14,,73428,1
267,72533.805,,75507,0
268,74050.35,,74369,1
269,82289.2,,86334,0
270,86516.93,,82737,0
271,82533.3,,81063,0
272,81335.35,,78190,0
273,73823.08,,71973,1
274,71113.51,,67855,1
275,69293.625,,62234.004,1
276,70083.76,,63592,1
277,64538.805,,65242.996,0
278,68681.99,,71644,0
279,74826.08,,81938,0
280,79904.766,,88836,1
281,84301.375,,85318,0
282,79457.25,,83725,0
283,81911.375,,81743,0
284,81964.266,,86621,0
285,84297.875,,88357,0
286,88387.47,,90131,1
287,89446.555,,90085,0
288,89547.836,,90338,0
289,84244.14,,88008,0
290,85568.664,,97278,1
291,96470.31,,94044,0
292,91982.55,,93059,0
293,90038.086,,93116,0
294,92153.98,,100374,1
295,92202.586,,86144,0
296,81510.98,,78853,1
297,84795.85,,94202,0
298,97313.65,,98512,1
299,89822.69,,97141,0
300,97278.914,,94748,0
301,95098.69,,90792,0
302,85562.03,,80079,1
303,73624.78,,74984,1
304,82976.57,,80987,0
305,84317.23,,88426,0
306,91812.65,,88985,0
307,87000.71,,92452,0
308,89224.11,,89458,0
309,81681.42,,80233,1
310,76225.836,,78212,1
311,83201.125,,85371,0
312,85847.21,,91063,0
313,89657.36,,90545,0
314,90763.516,,99064,1
315,93949.625,,94774,0
316,84068.01,,85296,0
317,82981.4,,80389,1
318,87028.04,,90150,0
319,88020.44,,91315,0
320,88531.03,,89563,0
321,91707.12,,87272,0
322,86093.05,,80947,1
323,72847.88,,78656,1
324,76516.21,,75104,1
325,82137.84,,82895,0
326,87393.03,,87893,0
327,87743.75,,89133,0
328,88054.766,,83349,0
