,elec_tra,elec_tes,elec,HAZURE
0,,,500766,0
1,,,491165.97,0
2,,,480517,0
3,,,485492.97,0
4,,,424093,1
5,,,479830,0
6,,,489355,0
7,,,505181,0
8,,,480316.97,0
9,,,485185.97,0
10,,,501470,0
11,,,529907,1
12,539389.75,,517978,0
13,555717.2,,569715,1
14,561065.9,,574615,1
15,587034.1,,556991,0
16,579316.06,,523368,0
17,548900,,597612,1
18,619039.25,,628451.94,1
19,627268.25,,545182,0
20,574717.6,,592628,0
21,587425,,562475,0
22,579102.56,,601626,0
23,600884.8,,551329,0
24,532308.8,,510544,0
25,550427.8,,543723,0
26,541289.06,,524427,0
27,519604.38,,480589,1
28,484292.66,,488466,1
29,510987.6,,481296,1
30,486079.66,,498552,0
31,497710.16,,516741.97,0
32,507766.94,,523220,0
33,535876.9,,543123,0
34,543933.44,,572097,1
35,562502.06,,549233,0
36,571678.7,,586107,1
37,574582.25,,583528,1
38,582028.4,,551628,0
39,559218.3,,484479,1
40,532363.9,,604731,1
41,626524.1,,645928,1
42,615427.4,,649974,1
43,635768.56,,596705,0
44,607959.1,,613946,0
45,606526.06,,618759,0
46,597843.94,,577977,0
47,579135.7,,582124,0
48,574198,,573135,0
49,561367.8,,577415,0
50,548266.75,,539502,0
51,519325.22,,567929,0
52,531234.8,,532968,0
53,519182.03,,511302,1
54,516054.8,,483943,1
55,504760.6,,483013,1
56,488017.78,,436126.03,1
57,459650.16,,456312,1
58,470381.66,,478879,0
59,471175.47,,497641,0
60,492989.47,,498188.97,0
61,510973.66,,487192,0
62,520504.66,,495087,0
63,502356.94,,507180,0
64,515405.25,,529270,0
65,541151.6,,570389,1
66,575203.6,,626456,1
67,615765.56,,624224,1
68,623848,,611965,1
69,633128.4,,576613,0
70,591528.5,,627252,1
71,620391.06,,488594,1
72,562364.8,,597526,0
73,603458.25,,613164,0
74,577534.75,,510138,0
75,549019.6,,554270,0
76,551491.8,,519234,0
77,513409.62,,512359.03,0
78,508335.78,,490011,0
79,494677.34,,496150.03,0
80,507143.78,,506831,0
81,484531.16,,505746,0
82,514867.34,,500393,0
83,522810.28,,491176,0
84,505239.9,,518546,0
85,524645.25,,568408,0
86,567507.06,,552199,0
87,565817.9,,580976,1
88,594033.7,,612415,1
89,615895.25,,631387,1
90,618406.94,,605621,0
91,605447.56,,513595.03,0
92,554975.06,,611117,0
93,620351.75,,641141.94,1
94,636344.6,,653572,1
95,637596.3,,690611,1
96,645976.06,,672151,1
97,641728.25,,621789,0
98,580482.75,,630428,0
99,590633.94,,608742,0
100,596910.5,,564984,0
101,563009.56,,544691,0
102,534259.06,,553814,0
103,532058.44,,500517,1
104,491866.66,,483303,1
105,476569.62,,492862,1
106,467150.97,,494780,0
107,474358.28,,487192,0
108,472448.7,,446876,1
109,474515.4,,458146,0
110,472134.88,,490754,0
111,472113.47,,493595,0
112,508088.75,,498391,0
113,519920.62,,510618,0
114,517590.12,,516650,0
