,elec_tra,elec_tes,elec,HAZURE
0,,,500766,0
1,,,491165.97,0
2,,,480517,0
3,,,485492.97,0
4,,,424093,1
5,,,479830,0
6,,,489355,0
7,,,505181,0
8,,,480316.97,0
9,,,485185.97,0
10,,,501470,0
11,,,529907,1
12,537510.1,,517978,0
13,544700.5,,569715,1
14,557054.56,,574615,1
15,595766.5,,556991,0
16,580144.25,,523368,0
17,546150.2,,597612,1
18,606456.5,,628451.94,1
19,618536.25,,545182,0
20,567168.8,,592628,0
21,571062.2,,562475,0
22,579564.75,,601626,0
23,588805.5,,551329,0
24,538348.9,,510544,0
25,532640.44,,543723,0
26,555832.4,,524427,0
27,520700,,480589,1
28,486388.7,,488466,1
29,506319.78,,481296,1
30,486172.22,,498552,0
31,490537.47,,516741.97,0
32,506999.06,,523220,0
33,532583.7,,543123,0
34,548142.25,,572097,1
35,579441.75,,549233,0
36,566342.25,,586107,1
37,569004.6,,583528,1
38,591259.8,,551628,0
39,560475.5,,484479,1
40,532276.56,,604731,1
41,606529.6,,645928,1
42,604314.25,,649974,1
43,599528.75,,596705,0
44,583548.94,,613946,0
45,586445.2,,618759,0
46,592931.5,,577977,0
47,561621.9,,582124,0
48,563996.44,,573135,0
49,573270.6,,577415,0
50,551836.75,,539502,0
51,537322.7,,567929,0
52,539610.75,,532968,0
53,522922.75,,511302,1
54,512117.22,,483943,1
55,496619.03,,483013,1
56,480757.88,,436126.03,1
57,455421.75,,456312,1
58,469277.1,,478879,0
59,480553.28,,497641,0
60,495266.44,,498188.97,0
61,509886.22,,487192,0
62,514610.16,,495087,0
63,499687.75,,507180,0
64,512349.78,,529270,0
65,544634.25,,570389,1
66,578725.8,,626456,1
67,617860,,624224,1
68,623147.75,,611965,1
69,617714.06,,576613,0
70,601181.75,,627252,1
71,611383.5,,488594,1
72,560067.5,,597526,0
73,580296,,613164,0
74,555923,,510138,0
75,537821.94,,554270,0
76,532761.1,,519234,0
77,507692.25,,512359.03,0
78,499798.72,,490011,0
79,503476.72,,496150.03,0
80,507998.03,,506831,0
81,487820.22,,505746,0
82,510247.34,,500393,0
83,522892.72,,491176,0
84,499384.25,,518546,0
85,515703.9,,568408,0
86,558516.2,,552199,0
87,556853.1,,580976,1
88,583730.6,,612415,1
89,614964.06,,631387,1
90,616910.6,,605621,0
91,602978.44,,513595.03,0
92,558762.25,,611117,0
93,606210.2,,641141.94,1
94,626541.7,,653572,1
95,630297.1,,690611,1
96,639598.4,,672151,1
97,620075.25,,621789,0
98,572697.94,,630428,0
99,569476.8,,608742,0
100,583079.2,,564984,0
101,574525.25,,544691,0
102,534859.25,,553814,0
103,536197.1,,500517,1
104,487970.78,,483303,1
105,481280.25,,492862,1
106,469572.5,,494780,0
107,474152.16,,487192,0
108,482377.34,,446876,1
109,477177.3,,458146,0
110,487989.66,,490754,0
111,478331.62,,493595,0
112,502316.78,,498391,0
113,510660.4,,510618,0
114,509917.72,,516650,0
