,elec_tra,elec_tes,elec
112,3525.4678,,3579.0
113,3493.7817,,3579.0
114,3543.8171,,3664.0
115,3539.9521,,3559.0
116,3356.2275,,3414.0
117,3239.5698,,3234.0
118,3034.932,,3135.0
119,2931.8813,,2913.0
120,2589.6538,,2634.0
121,2398.963,,2496.0
122,2388.0894,,2451.0
123,2410.926,,2440.0
124,2392.133,,2478.0
125,2489.9841,,2593.0
126,2795.5732,,2787.0
127,3016.231,,2955.0
128,3150.03,,3143.0
129,3212.6934,,3301.0
130,3245.5413,,3304.0
131,3228.746,,3276.0
132,3213.7615,,3106.0
133,3115.515,,3216.0
134,3224.1936,,3282.0
135,3260.4773,,3258.0
136,3245.6184,,3270.0
137,3247.579,,3262.0
138,3211.8965,,3392.0
139,3344.8235,,3319.0
140,3137.2654,,3206.0
141,3030.8792,,3055.0
142,2870.4287,,2948.0
143,2790.0002,,2746.0
144,2441.8625,,2512.0
145,2296.029,,2387.0
146,2285.1155,,2349.0
147,2319.9429,,2344.0
148,2303.0557,,2367.0
149,2350.3406,,2462.0
150,2610.5261,,2695.0
151,2936.346,,3010.0
152,3317.3164,,3362.0
153,3575.1106,,3656.0
154,3662.8613,,3764.0
155,3728.384,,3787.9998
156,3642.424,,3629.0
157,3746.0527,,3740.0
158,3754.4866,,3717.0
159,3645.2834,,3656.0
160,3569.5962,,3654.0
161,3554.986,,3605.0
162,3538.7341,,3637.0
163,3502.337,,3498.0
164,3280.4028,,3334.0
165,3142.3442,,3161.0
166,2949.008,,3008.0
167,2788.4749,,2790.0
168,2493.1067,,2557.0
169,2358.2427,,2440.0
170,2350.3718,,2403.0
171,2362.905,,2389.0
172,2344.8145,,2418.0
173,2424.0764,,2488.0
174,2639.2256,,2652.0
175,2844.5725,,2828.0
176,3035.852,,3070.0
177,3213.6465,,3270.0
178,3262.6716,,3340.0
179,3298.7393,,3301.0
180,3239.9753,,3153.0
181,3179.593,,3319.0
182,3332.01,,3308.0
183,3242.5046,,3274.0
184,3245.5435,,3274.0
185,3241.9785,,3255.0
186,3214.496,,3337.0
187,3263.7048,,3240.0
188,3058.0393,,3118.0
189,2946.3865,,2982.0
190,2818.7825,,2883.0
191,2722.0466,,2709.0
192,2440.1995,,2484.0
193,2282.7258,,2369.0
194,2272.4822,,2336.0
195,2293.913,,2328.0
196,2278.131,,2327.0
197,2285.6038,,2334.0
198,2404.4863,,2361.0
199,2458.807,,2473.0
200,2648.3599,,2637.0
201,2759.9202,,2765.0
202,2793.3066,,2805.0
203,2783.7937,,2822.0
204,2793.4211,,2777.0
205,2769.5183,,2850.0
206,2837.0867,,2838.0
207,2781.5137,,2814.0
208,2791.2026,,2815.0
209,2797.6301,,2876.0
210,2894.674,,3053.0
211,3021.711,,3019.0
212,2930.7512,,2927.0
213,2798.7812,,2764.0
214,2584.6511,,2666.0
215,2519.1953,,2516.0
216,2272.4731,,2347.0
217,2184.1611,,2248.0
218,2146.925,,2230.0
219,2226.2454,,2233.0
220,2205.5803,,2231.0
221,2188.5107,,2217.0
222,2256.0486,,2215.0
223,2283.1106,,2299.0
224,2453.0413,,2408.0
225,2506.5996,,2541.0
226,2599.407,,2601.0
227,2611.5522,,2608.0
228,2599.7283,,2661.0
229,2687.3066,,2644.0
230,2604.4038,,2625.0
231,2574.7615,,2629.0
232,2601.4302,,2672.0
233,2697.2537,,2806.0
234,2799.1938,,3005.0
235,2998.4187,,2983.0
236,2864.8599,,2889.0
237,2779.6335,,2750.0
238,2566.0757,,2592.0
239,2408.5364,,2426.0
240,2227.2205,,2238.0
241,2062.6814,,2150.0
242,2087.2522,,2149.0
243,2165.3948,,2171.0
244,2233.072,,2215.0
245,2371.8877,,2324.0
246,2476.7166,,2546.0
247,2809.2893,,2823.0
248,3059.7456,,3116.0
249,3200.39,,3339.0
250,3384.884,,3367.0
251,3263.8264,,3333.0
252,3292.809,,3193.0
253,3237.4365,,3313.0
254,3331.0637,,3332.0
255,3229.8108,,3338.0
256,3334.8972,,3401.0
257,3392.9604,,3474.0
258,3426.1926,,3634.0
259,3516.1965,,3556.0
260,3385.1494,,3438.0
261,3301.3936,,3304.0
262,3175.9663,,3221.0
263,3053.2456,,2999.0
264,2731.4944,,2702.0
265,2423.8955,,2566.0
266,2408.07,,2526.0
267,2489.137,,2526.0
268,2509.7961,,2566.0
269,2611.916,,2687.0
270,2923.3706,,2949.0
271,3211.201,,3095.0
272,3209.9502,,3286.0
273,3364.5996,,3447.0
274,3382.5293,,3472.0
275,3357.363,,3447.0
276,3258.4695,,3257.0
277,3313.5015,,3380.0
278,3376.1309,,3381.0
279,3321.4846,,3364.0
280,3317.3596,,3412.0
281,3376.5586,,3461.0
282,3442.3647,,3617.0
283,3527.8867,,3543.0
284,3386.1724,,3403.0
285,3228.6597,,3241.0
286,3038.2202,,3106.0
287,2901.3845,,2860.0
288,2534.0518,,2606.0
289,2381.8538,,2471.0
290,2339.8716,,2440.0
291,2413.492,,2439.0
292,2440.452,,2456.0
293,2500.4355,,2559.0
294,2786.4675,,2808.0
295,3060.311,,3062.0
296,3315.7004,,3340.0
297,3489.1887,,3577.0
298,3547.1438,,3588.0
299,3510.5032,,3552.0
300,3417.5325,,3350.0
301,3433.9678,,3474.0
302,3462.3142,,3385.0
303,3295.8113,,3347.0
304,3289.0615,,3398.0
305,3382.4917,,3443.0
306,3440.247,,3518.0
307,3405.9385,,3401.0
308,3247.779,,3256.0
309,3061.7312,,3121.0
310,2918.796,,3026.0
311,2822.9456,,2809.0
312,2516.2327,,2574.0
313,2381.7654,,2449.0
314,2353.6716,,2429.0
315,2389.4597,,2435.0
316,2386.4182,,2452.0
317,2445.8418,,2538.0
318,2692.1648,,2732.0
319,2931.0127,,2978.0
320,3211.583,,3278.0
321,3437.979,,3494.0
322,3461.952,,3554.0
323,3496.1626,,3542.0
324,3382.1807,,3357.0
325,3430.3782,,3474.0
326,3474.6006,,3429.0
327,3351.5635,,3350.0
328,3280.8784,,3379.0
329,3334.6301,,3376.0
330,3342.8604,,3463.0
331,3367.0186,,3373.0
332,3193.976,,3218.0
333,3058.2097,,3064.0
334,2878.2888,,2950.0
335,2750.9797,,2760.0
336,2470.8792,,2562.0
337,2381.8826,,2437.0
338,2343.823,,2403.0
339,2367.0444,,2417.0
340,2376.6743,,2446.0
341,2430.6248,,2515.0
342,2635.6333,,2691.0
343,2872.3035,,2863.0
344,3047.024,,3053.0
345,3141.0703,,3248.0
346,3212.1956,,3274.0
347,3235.2732,,3268.0
348,3144.169,,3079.0
349,3144.2444,,3222.0
350,3211.8208,,3224.0
351,3149.785,,3230.0
352,3248.8071,,3278.0
353,3249.9434,,3262.0
354,3218.1135,,3367.0
355,3297.4026,,3304.0
356,3126.2776,,3172.0
357,2987.5466,,3051.0
358,2881.4636,,2956.0
359,2796.716,,2750.0
360,2465.4436,,2524.0
361,2314.6106,,2414.0
362,2313.6882,,2377.0
363,2337.0952,,2368.0
364,2322.6912,,2371.0
365,2338.5361,,2377.0
366,2455.2825,,2450.0
367,2574.853,,2567.0
368,2735.687,,2755.0
369,2892.0715,,2867.0
370,2867.5027,,2911.0
371,2883.428,,2896.0
372,2842.8171,,2830.0
373,2823.0125,,2856.0
374,2816.5142,,2840.0
375,2790.872,,2818.0
376,2796.073,,2845.0
377,2861.5334,,2897.0
378,2915.6704,,3081.0
379,3064.1428,,3068.0
380,2979.3054,,2971.0
381,2832.8347,,2813.0
382,2621.3955,,2696.0
383,2533.6404,,2537.0
384,2285.433,,2341.0
385,2156.3918,,2241.0
386,2140.3772,,2219.0
387,2215.4766,,2202.0
388,2178.2761,,2189.0
389,2156.1052,,2180.0
390,2190.6897,,2207.0
391,2217.6963,,2325.0
392,2459.8167,,2526.0
393,2713.5918,,2688.0
394,2784.1929,,2742.0
395,2759.482,,2777.0
396,2743.3132,,2781.0
397,2746.8682,,2766.0
398,2785.3079,,2701.0
399,2657.0532,,2728.0
400,2743.6597,,2776.0
401,2810.2542,,2875.0
402,2945.681,,3075.0
403,3086.7996,,3077.0
404,2944.4688,,2959.0
405,2793.315,,2794.0
406,2584.0588,,2622.0
407,2425.3704,,2452.0
408,2244.0835,,2280.0
409,2129.6523,,2185.0
410,2128.9958,,2177.0
411,2158.8108,,2198.0
412,2239.1155,,2237.0
413,2330.0632,,2302.0
414,2417.9756,,2491.0
415,2732.9585,,2676.0
416,2884.822,,2942.0
417,3073.2236,,3164.0
418,3181.8296,,3246.0
419,3196.313,,3288.0
420,3208.2202,,3144.0
421,3205.0764,,3357.0
422,3334.995,,3346.0
423,3262.5908,,3303.0
424,3240.7617,,3341.0
425,3220.7805,,3358.0
426,3343.2207,,3413.0
427,3293.728,,3274.0
428,3104.3677,,3104.0
429,2929.4705,,2951.0
430,2788.2969,,2884.0
431,2721.082,,2685.0
432,2413.427,,2443.0
433,2264.4656,,2330.0
434,2250.4524,,2311.0
435,2274.0645,,2323.0
436,2269.9966,,2360.0
437,2347.2715,,2421.0
438,2551.4006,,2597.0
439,2799.9377,,2777.0
440,2968.0781,,3003.0
441,3119.0134,,3192.0
442,3167.6514,,3248.0
443,3203.349,,3273.0
444,3136.113,,3110.0
445,3170.9402,,3270.0
446,3300.5078,,3266.0
447,3206.173,,3229.0
448,3203.9045,,3287.0
449,3228.346,,3279.0
450,3225.7676,,3351.0
451,3263.5608,,3235.0
452,3055.643,,3083.0
453,2950.562,,2955.0
454,2802.3071,,2865.0
455,2714.8103,,2678.0
456,2417.6943,,2469.0
457,2296.9404,,2349.0
458,2256.5408,,2329.0
459,2290.8767,,2350.0
460,2305.5278,,2397.0
461,2388.7952,,2464.0
462,2584.9062,,2646.0
463,2834.0815,,2811.0
464,2978.9312,,3021.0
465,3117.2656,,3215.0
466,3177.1433,,3258.0
467,3203.0615,,3265.0
468,3120.8,,3104.0
469,3173.2659,,3245.0
470,3256.32,,3270.0
471,3223.6013,,3247.0
472,3213.6394,,3267.0
473,3222.9739,,3236.0
474,3171.0303,,3349.0
475,3256.561,,3293.0
476,3146.8008,,3140.0
477,2978.9172,,3005.0
478,2843.34,,2918.0
479,2765.374,,2726.0
480,2442.7908,,2517.0
481,2316.023,,2394.0
482,2292.8916,,2380.0
483,2356.4473,,2398.0
484,2360.87,,2435.0
485,2419.4966,,2499.0
486,2611.9958,,2682.0
487,2866.5034,,2894.0
488,3092.5146,,3135.0
489,3249.1038,,3264.0
490,3177.395,,3352.0
491,3296.1843,,3386.0
492,3236.2625,,3224.0
493,3277.0884,,3413.0
494,3430.8472,,3435.0
495,3387.7266,,3413.0
496,3350.895,,3428.0
497,3324.5696,,3441.0
498,3379.0696,,3484.0
499,3347.4358,,3357.0
500,3179.4424,,3193.0
501,3044.54,,3051.0
502,2897.152,,2946.0
503,2776.7007,,2746.0
504,2474.571,,2528.0
505,2342.633,,2400.0
506,2308.8376,,2389.0
507,2352.643,,2407.0
508,2362.9832,,2434.0
509,2427.8625,,2494.0
510,2620.5615,,2662.0
511,2840.0625,,2853.0
512,3043.4287,,3083.0
513,3196.8513,,3309.0
514,3298.5376,,3377.0
515,3336.2944,,3363.0
516,3213.0461,,3189.0
517,3256.3628,,3398.0
518,3415.3918,,3434.0
519,3377.0251,,3386.0
520,3332.1626,,3361.0
521,3278.0112,,3310.0
522,3225.08,,3371.0
523,3224.8726,,3257.0
524,3072.3853,,3105.0
525,2936.4565,,2964.0
526,2820.3704,,2875.0
527,2736.0276,,2701.0
528,2436.6523,,2504.0
529,2319.2043,,2378.0
530,2276.5964,,2344.0
531,2300.8228,,2340.0
532,2281.8,,2337.0
533,2289.9438,,2348.0
534,2416.4429,,2392.0
535,2502.1895,,2523.0
536,2709.5383,,2716.0
537,2859.3296,,2912.0
538,2969.946,,2975.0
539,2959.0588,,2972.0
540,2933.5205,,2918.0
541,2916.0525,,2960.0
542,2931.1226,,2959.0
543,2893.6665,,2935.0
544,2901.8855,,2948.0
545,2950.712,,2996.0
546,3014.9644,,3145.0
547,3177.8066,,3095.0
548,2988.7812,,2982.0
549,2839.311,,2810.0
550,2605.3113,,2663.0
551,2468.4854,,2496.0
552,2228.5388,,2313.0
553,2146.9077,,2216.0
554,2164.1245,,2197.0
555,2193.6729,,2194.0
556,2164.008,,2172.0
557,2129.1484,,2176.0
558,2150.9185,,2192.0
559,2187.94,,2343.0
560,2502.373,,2568.0
561,2769.4673,,2730.0
562,2825.6414,,2780.0
563,2789.7886,,2754.0
564,2701.5374,,2697.0
565,2647.269,,2677.0
566,2694.0002,,2678.0
567,2663.6897,,2675.0
568,2700.2114,,2732.0
569,2809.5938,,2858.0
570,2953.0544,,3048.0
571,3051.8948,,3029.0
572,2860.5022,,2926.0
573,2761.3958,,2770.0
574,2571.8167,,2588.0
575,2399.5269,,2409.0
576,2193.9246,,2252.0
577,2118.7988,,2163.0
578,2116.0085,,2163.0
579,2148.0547,,2193.0
580,2237.0886,,2248.0
581,2358.439,,2326.0
582,2445.8992,,2514.0
583,2742.3853,,2722.0
584,2933.1294,,2962.0
585,3063.667,,3153.0
586,3147.0415,,3205.0
587,3132.2205,,3245.0
588,3168.3599,,3160.0
589,3216.145,,3342.0
590,3317.8923,,3365.0
591,3266.8894,,3324.0
592,3221.1006,,3335.0
593,3167.489,,3295.0
594,3217.1343,,3375.0
595,3270.4336,,3272.0
596,3114.6943,,3118.0
597,2961.1738,,2976.0
598,2800.7275,,2901.0
599,2712.8796,,2728.0
600,2506.7683,,2536.0
601,2329.2246,,2419.0
602,2292.6016,,2407.0
603,2384.2893,,2426.0
604,2373.4883,,2462.0
605,2487.165,,2503.0
606,2593.628,,2659.0
607,2855.182,,2859.0
608,3020.4526,,3093.0
609,3211.5698,,3334.0
610,3358.2073,,3408.0
611,3365.5352,,3451.0
612,3316.8967,,3293.0
613,3321.6882,,3441.0
614,3405.8823,,3467.0
615,3373.5142,,3445.0
616,3405.2583,,3446.0
617,3328.9448,,3368.0
618,3261.9626,,3427.0
619,3317.2266,,3350.0
620,3169.6926,,3178.0
621,3018.477,,3034.0
622,2873.2332,,2926.0
623,2767.1392,,2750.0
624,2489.1548,,2530.0
625,2323.059,,2409.0
626,2308.6724,,2387.0
627,2350.969,,2411.0
628,2379.3232,,2448.0
629,2433.8938,,2472.0
630,2564.3655,,2635.0
631,2807.283,,2864.0
632,3084.3503,,3116.0
633,3251.1812,,3368.0
634,3377.5076,,3408.0
635,3364.296,,3437.0
636,3304.0908,,3270.0
637,3328.428,,3411.0
638,3428.47,,3397.0
639,3314.8418,,3386.0
640,3373.7996,,3398.0
641,3304.5146,,3372.0
642,3311.3767,,3408.0
643,3284.4966,,3308.0
644,3127.8853,,3138.0
645,2971.889,,2988.0
646,2820.7822,,2873.0
647,2699.8735,,2688.0
648,2436.251,,2510.0
649,2342.9128,,2396.0
650,2308.9885,,2376.0
651,2339.857,,2406.0
652,2366.74,,2434.0
653,2480.4595,,2514.0
654,2664.216,,2718.0
655,2976.894,,2948.0
656,3167.7673,,3199.0
657,3285.0242,,3437.0
658,3451.2285,,3488.0
659,3413.561,,3491.0
660,3404.146,,3309.0
661,3343.826,,3439.0
662,3419.9417,,3426.0
663,3323.6426,,3379.0
664,3320.031,,3378.0
665,3300.4126,,3333.0
666,3275.4446,,3366.0
667,3231.375,,3248.0
668,3056.3142,,3084.0
669,2913.1633,,2929.0
670,2757.5303,,2853.0
671,2710.0903,,2671.0
672,2418.3398,,2483.0
673,2317.5498,,2364.0
674,2268.1692,,2334.0
675,2292.0852,,2341.0
676,2285.2317,,2340.0
677,2294.1675,,2312.0
678,2348.0698,,2344.0
679,2443.0305,,2466.0
680,2639.2021,,2631.0
681,2761.9565,,2785.0
682,2831.5242,,2859.0
683,2860.625,,2860.0
684,2826.983,,2799.0
685,2784.4504,,2794.0
686,2741.7964,,2804.0
687,2754.4568,,2801.0
688,2783.7478,,2819.0
689,2836.731,,2837.0
690,2848.3796,,3009.0
691,3083.574,,3050.0
692,3008.431,,2956.0
693,2832.4775,,2805.0
694,2618.8083,,2661.0
695,2477.5981,,2494.0
696,2219.7573,,2312.0
697,2112.8992,,2205.0
698,2132.785,,2189.0
699,2195.2424,,2195.0
700,2187.7383,,2213.0
701,2164.2305,,2216.0
702,2242.8364,,2283.0
703,2399.6287,,2401.0
704,2579.068,,2587.0
705,2734.8367,,2739.0
706,2777.3398,,2774.0
707,2763.8958,,2762.0
708,2733.5447,,2731.0
709,2748.9368,,2755.0
710,2731.0242,,2762.0
711,2729.9763,,2743.0
712,2728.4646,,2753.0
713,2769.8682,,2774.0
714,2777.016,,2932.0
715,2901.222,,2964.0
716,2832.192,,2850.0
717,2705.4744,,2703.0
718,2527.761,,2551.0
719,2386.0913,,2392.0
720,2193.2922,,2229.0
721,2071.3943,,2120.0
722,2038.5101,,2108.0
723,2086.2874,,2120.0
724,2163.545,,2123.0
725,2124.5417,,2094.0
726,2139.7449,,2121.0
727,2190.2646,,2176.0
728,2320.218,,2319.0
729,2459.6343,,2440.0
730,2496.4314,,2469.0
731,2486.0266,,2550.0
732,2576.4165,,2558.0
733,2586.716,,2547.0
734,2519.0737,,2586.0
735,2570.053,,2597.0
736,2589.1516,,2609.0
737,2617.1067,,2692.0
738,2735.6309,,2870.0
739,2873.7214,,2872.0
740,2745.563,,2757.0
741,2602.2273,,2606.0
742,2426.5908,,2441.0
743,2280.815,,2278.0
744,2092.102,,2125.0
745,1994.2421,,2045.0
746,2007.4868,,2047.0
747,2044.4158,,2076.0
748,2114.5457,,2109.0
749,2178.5857,,2148.0
750,2242.802,,2292.0
751,2500.9436,,2476.0
752,2686.8389,,2696.0
753,2817.3196,,2839.0
754,2837.0159,,2909.0
755,2863.0442,,2966.0
756,2895.0952,,2940.0
757,2909.2888,,2987.0
758,2964.8867,,2997.0
759,2949.8352,,2963.0
760,2898.6611,,2982.0
761,2961.1875,,3017.0
762,2985.993,,3109.0
763,3056.518,,3063.0
764,2946.1614,,2894.0
765,2756.1387,,2719.0
766,2593.6284,,2626.0
767,2489.055,,2449.0
768,2206.4177,,2236.0
769,2069.87,,2131.0
770,2079.064,,2119.0
771,2111.1157,,2129.0
772,2096.1162,,2136.0
773,2074.0579,,2103.0
774,2125.5564,,2143.0
775,2269.5728,,2221.0
776,2378.395,,2389.0
777,2538.432,,2528.0
778,2592.9263,,2558.0
779,2572.841,,2594.0
780,2594.584,,2611.0
781,2641.761,,2650.0
782,2636.8481,,2633.0
783,2591.027,,2586.0
784,2547.7595,,2611.0
785,2624.7957,,2701.0
786,2748.4092,,2862.0
787,2854.241,,2844.0
788,2793.3445,,2743.0
789,2630.2944,,2608.0
790,2445.764,,2498.0
791,2349.4292,,2349.0
792,2127.33,,2159.0
793,1998.8815,,2068.0
794,1992.8124,,2052.0
795,2054.9678,,2071.0
796,2063.3284,,2084.0
797,2041.3286,,2107.0
798,2180.4907,,2151.0
799,2263.1594,,2237.0
800,2398.7295,,2330.0
801,2411.2634,,2472.0
802,2530.597,,2532.0
803,2546.0908,,2637.0
804,2645.8171,,2657.0
805,2673.7551,,2668.0
806,2654.8855,,2653.0
807,2599.8677,,2637.0
808,2617.2253,,2681.0
809,2676.6267,,2719.0
810,2754.5237,,2823.0
811,2771.5886,,2857.0
812,2792.953,,2749.0
813,2604.0054,,2598.0
814,2457.7764,,2444.0
815,2301.544,,2304.0
816,2145.7563,,2161.0
817,2039.424,,2050.0
818,1974.1375,,2033.9999
819,2007.658,,2055.0
820,2103.553,,2063.0
821,2055.8472,,2043.0
822,2081.7544,,2101.0
823,2195.2278,,2219.0
824,2414.1052,,2391.0
825,2554.0906,,2558.0
826,2632.6938,,2621.0
827,2624.4653,,2657.0
828,2619.5933,,2615.0
829,2568.3167,,2649.0
830,2689.035,,2671.0
831,2658.8503,,2672.0
832,2693.8623,,2711.0
833,2753.9968,,2744.0
834,2765.5393,,2858.0
835,2802.769,,2893.0
836,2786.69,,2781.0
837,2670.2314,,2628.0
838,2555.5288,,2466.0
839,2328.693,,2289.0
840,2103.338,,2119.0
841,1976.4965,,2024.0
842,1961.4225,,2032.9999
843,2025.4742,,2059.0
844,2112.5635,,2107.0
845,2199.4636,,2146.0
846,2250.1084,,2313.0
847,2549.77,,2523.0
848,2751.4766,,2769.0
849,2905.939,,3012.0
850,3057.674,,3096.0
851,3059.1746,,3160.0
852,3096.5059,,3075.0
853,3146.0188,,3184.0
854,3142.472,,3209.0
855,3153.8276,,3172.0
856,3118.6306,,3197.0
857,3101.0098,,3204.0
858,3194.0222,,3235.0
859,3136.4626,,3120.0
860,2973.8936,,2948.0
861,2778.553,,2781.0
862,2613.214,,2703.0
863,2561.8608,,2529.0
864,2293.497,,2336.0
865,2190.1477,,2217.0
866,2142.5054,,2188.0
867,2151.823,,2201.0
868,2131.5054,,2202.0
869,2211.3098,,2189.0
870,2292.2722,,2264.0
871,2478.632,,2424.0
872,2634.785,,2701.0
873,2894.7388,,2933.0
874,3000.2036,,2998.0
875,2998.7183,,3015.0
876,2994.4875,,2977.0
877,3004.7825,,3068.0
878,3028.0144,,3094.0
879,3034.757,,3069.0
880,3038.7988,,3076.0
881,3056.3596,,3036.0
882,2961.7878,,3134.0
883,3065.0657,,3105.0
884,2999.0144,,2943.0
885,2810.9844,,2764.0
886,2589.758,,2678.0
887,2538.8933,,2521.0
888,2278.6892,,2293.0
889,2100.1177,,2178.0
890,2101.406,,2163.0
891,2152.3376,,2182.0
892,2156.1516,,2179.0
893,2110.0225,,2134.0
894,2150.6604,,2161.0
895,2277.5447,,2252.0
896,2421.0315,,2391.0
897,2514.3684,,2546.0
898,2623.0562,,2652.0
899,2702.4302,,2715.0
900,2726.6304,,2723.0
901,2741.9414,,2728.0
902,2695.2458,,2710.0
903,2651.1687,,2686.0
904,2634.4722,,2706.0
905,2702.5164,,2770.0
906,2810.071,,2931.0
907,2938.4946,,2973.0
908,2869.2449,,2859.0
909,2712.1829,,2717.0
910,2536.1086,,2563.0
911,2384.4375,,2400.0
912,2197.2676,,2226.0
913,2060.3223,,2123.0
914,2051.22,,2126.0
915,2110.0903,,2168.0
916,2220.712,,2210.0
917,2295.8486,,2258.0
918,2362.7993,,2449.0
919,2690.7336,,2674.0
920,2904.2463,,2967.0
921,3114.289,,3253.0
922,3305.8708,,3376.0
923,3347.6604,,3413.0
924,3345.4163,,3281.0
925,3361.2688,,3422.0
926,3375.786,,3433.0
927,3349.5645,,3394.0
928,3325.7385,,3387.0
929,3256.6008,,3348.0
930,3322.514,,3362.0
931,3239.621,,3237.0
932,3053.9216,,3076.0
933,2881.5312,,2915.0
934,2749.4072,,2820.0
935,2655.2808,,2636.0
936,2381.6855,,2434.0
937,2264.5852,,2317.0
938,2228.2776,,2294.0
939,2254.9888,,2323.0
940,2275.7039,,2362.0
941,2418.5022,,2415.0
942,2563.0364,,2603.0
943,2871.9226,,2833.0
944,3064.606,,3131.0
945,3263.302,,3427.0
946,3482.2854,,3506.0
947,3459.5698,,3495.0
948,3414.8025,,3347.0
949,3406.4304,,3502.0
950,3486.525,,3545.0
951,3460.7646,,3500.0
952,3426.1743,,3493.0
953,3405.8193,,3450.0
954,3384.0522,,3457.0
955,3298.8948,,3316.0
956,3104.9712,,3136.0
957,2965.9192,,2959.0
958,2780.7024,,2863.0
959,2713.7966,,2693.0
960,2450.6719,,2491.0
961,2323.2153,,2360.0
962,2267.91,,2338.0
963,2298.704,,2349.0
964,2296.6978,,2372.0
965,2346.3984,,2438.0
966,2553.7942,,2623.0
967,2827.278,,2881.0
968,3139.1562,,3177.0
969,3345.4502,,3444.0
970,3455.4631,,3580.0
971,3563.4404,,3632.0
972,3505.1484,,3441.0
973,3532.2104,,3600.0
974,3623.251,,3577.0
975,3496.0671,,3514.0
976,3457.5442,,3486.0
977,3348.3936,,3424.0
978,3343.1255,,3413.0
979,3280.6948,,3333.0
980,3152.128,,3150.0
981,2957.6433,,2988.0
982,2818.186,,2897.0
983,2729.8726,,2709.0
984,2450.0667,,2487.0
985,2288.7515,,2347.0
986,2242.4382,,2311.0
987,2265.0588,,2341.0
988,2309.8645,,2380.0
989,2367.0117,,2410.0
990,2515.8975,,2599.0
991,2814.8164,,2852.0
992,3106.336,,3144.0
993,3314.8386,,3417.0
994,3435.5215,,3522.0
995,3504.5671,,3570.0
996,3444.324,,3426.0
997,3513.1826,,3598.0
998,3623.5054,,3625.0
999,3557.761,,3588.0
1000,3540.5115,,3584.0
1001,3448.168,,3464.0
1002,3324.9587,,3426.0
1003,3257.6853,,3373.0
1004,3191.024,,3166.0
1005,2979.9194,,2982.0
1006,2805.971,,2887.0
1007,2734.9211,,2696.0
1008,2448.4158,,2497.0
1009,2308.7812,,2361.0
1010,2252.6272,,2336.0
1011,2299.9348,,2367.0
1012,2340.3147,,2397.0
1013,2448.615,,2435.0
1014,2569.956,,2626.0
1015,2907.9656,,2908.0
