,elec_tra,elec_tes,elec,HAZURE
0,,,71626,0
1,,,69778,0
2,,,63798,1
3,,,70949,0
4,,,76572,1
5,,,71918,0
6,,,76125,0
7,,,71008,0
8,,,63956,1
9,,,60860,1
10,,,71974,0
11,,,75294,0
12,74522.445,,74426,0
13,76941.67,,73648,0
14,73050.04,,71072,0
15,65014.82,,65128.996,1
16,66143.77,,62243.004,1
17,70842.055,,69346,0
18,74422.82,,69886,0
19,71645.55,,70374,0
20,72532.04,,72467,0
21,71708.664,,71650,0
22,67021.516,,65648,0
23,65163.02,,61722,1
24,68803.44,,69337,0
25,71268.19,,72682,0
26,73995.81,,72122,0
27,73505.305,,72332,0
28,72099.03,,63947.996,1
29,60227.71,,61786,1
30,61504.07,,58282.004,1
31,65090.215,,63474,0
32,68017.8,,58982.996,1
33,62774.63,,58690,1
34,62974.082,,58930,0
35,58441.86,,65718,0
36,66426.99,,65133,0
37,66070.08,,60611.996,0
38,66927.305,,69554,0
39,69095.45,,72401,1
40,72091.55,,73217,1
41,74479.1,,73195,1
42,75976.15,,73783,0
43,73555.805,,66058,0
44,63009.652,,61356,1
45,68414.29,,70647,0
46,73565.414,,73343,0
47,72732.17,,72231,0
48,75426.64,,71937,0
49,75121.01,,70976,0
50,66814.02,,65751,0
51,63516.562,,62838.996,1
52,71484.77,,74517,1
53,78525.92,,78288,1
54,77607.27,,76192,0
55,76214.15,,76618,0
56,76524.29,,73033,0
57,69776.69,,64455.996,1
58,64021.28,,60987.004,1
59,70402.24,,69516,0
60,75635.72,,71196,0
61,73100.68,,70825,0
62,74298.2,,70304,0
63,70960.65,,70214,0
64,65169.49,,65344,0
65,65157.78,,59785.004,1
66,67498.41,,69678,0
67,72991.03,,72071,0
68,72730.26,,73539,0
69,73585.96,,74555,0
70,74116.33,,75644,1
71,71333.37,,68034,0
72,63330.344,,64572,1
73,72087.484,,72350,0
74,74892.414,,73759,0
75,74562.93,,72861,0
76,74471.1,,74250,0
77,74221.17,,77900,1
78,74777.98,,72069,0
79,68543.03,,66144,1
80,72774.66,,79664,1
81,80678.164,,78933,1
82,78486.33,,77168,0
83,79335.08,,78029,0
84,79952.555,,76065,0
85,75343.13,,71671,0
86,69889.09,,67188,1
87,76619.484,,77476,0
88,80127.92,,74806,0
89,76683.625,,74863,0
90,77885.62,,75909,0
91,76497.95,,80622,1
92,77940.12,,76417,0
93,73459.35,,78475,0
94,86920.53,,89812,1
95,88037.23,,78213,0
96,75396.54,,78125,0
97,82011.48,,88051,1
98,88403.53,,82639,0
99,79217.63,,69921,1
100,73311.44,,71667,0
101,81500.7,,87564,1
102,82944.01,,88043,1
103,87498.24,,85886,0
104,91882.266,,88895,1
105,85190.42,,79415,0
106,72909.36,,70477,1
107,76343.58,,70417,1
108,80984.305,,81184,0
109,83113.97,,89968,1
110,89608.33,,86684,0
111,88805.28,,78846,0
112,79044.87,,75158,0
113,72307.8,,66837,1
114,70671.305,,65281,1
115,76450.21,,76865,0
116,86653.37,,77843,0
117,78375.57,,77976,0
118,76963.39,,83408,0
119,83083.51,,86012,1
120,79237.125,,79628,0
121,78159.03,,75648,0
122,85984.66,,87434,1
123,87879.82,,87793,1
124,87350.98,,88785,1
125,91526.58,,92312,1
126,90119.516,,94404,1
127,87703.555,,88254,0
128,86716.34,,81528,0
129,90092.9,,90967,0
130,94030.55,,99197,1
131,99515.28,,94296,0
132,94527.54,,79806,0
133,83819.31,,80439,0
134,83035.77,,72934,1
135,72612.98,,67836,1
136,76471.69,,73116,0
137,84499.59,,78216,0
138,81658.65,,86580,0
139,83015.11,,86061,0
140,86330.73,,86933,0
141,80550.445,,77807,0
142,75849.27,,77758,0
143,84437.36,,84069,0
144,85834.94,,87429,0
145,89781.71,,87015,0
146,87104.48,,91617,1
147,90438.24,,92323,1
148,86258.51,,74596,1
149,73078.445,,65597,1
150,73564.79,,81713,0
151,87614.82,,81689,0
152,82667.13,,81745,0
153,88199.31,,84812,0
154,90261.95,,86185,0
155,78319.29,,79681,0
156,77046.06,,74388,1
157,83512.92,,90002,1
158,90141.93,,93688,1
159,92382.836,,89980,0
160,92128.64,,87702,0
161,88110.195,,88021,0
162,85079.91,,78366,0
163,75812.805,,68188,1
164,78918.664,,78796,0
165,86222.586,,78794,0
166,80159.8,,77790,0
167,80336.195,,81374,0
168,85163.56,,78457,0
169,73749.7,,74716,0
170,71627.305,,68633,1
171,76858,,69972,1
172,72922.87,,74615,0
173,78177.55,,73270,0
174,77257.164,,70881,0
175,72306.97,,75288,0
176,75475.305,,69927,0
177,66570.61,,66522,1
178,70043.33,,80030,0
179,85915.74,,84095,1
180,81672.57,,85638,1
181,83633.82,,82223,0
182,84479.11,,73950,0
183,70854.29,,67459,1
184,67291.93,,65988,1
185,77380.555,,76847,0
186,81461.16,,80875,0
187,82947.586,,77983,0
188,79360.07,,81325,0
189,78034.56,,73437,0
190,68204.164,,68137,1
191,71021.47,,64376,1
192,75438.34,,63490,1
193,68909.85,,69408,0
194,73208.19,,70439,0
195,74636.18,,71302,0
196,70071.82,,70422,0
197,68670.52,,65038.996,1
198,65193.242,,61006,1
199,64707.824,,71179,0
200,77898.234,,73620,0
201,75028.39,,73329,0
202,75184.9,,73871,0
203,74265.24,,70818,0
204,65669.125,,65635,0
205,64360.008,,60889,1
206,69204.15,,68712,0
207,71944.84,,72143,0
208,73548.29,,72058,0
209,73104.85,,71041,0
210,69866.83,,74009,0
211,70343.93,,66843,0
212,62625.527,,65008.004,0
213,71798.51,,71290,0
214,74357.04,,74153,0
215,73204.3,,77102,1
216,77633.586,,70147,0
217,70787.73,,72700,0
218,70611.05,,67616,0
219,66272.86,,62774,1
220,67254.11,,73988,0
221,77967.49,,77800,1
222,77857.07,,79242,1
223,77354.67,,82622,1
224,81596.01,,83972,1
225,79510.4,,70071,0
226,66517.21,,65059.996,1
227,76810.77,,75367,0
228,80313.16,,75170,0
229,77167.336,,77313,0
230,82722.74,,76267,0
231,80085.445,,77198,0
232,72908.93,,75416,0
233,72964.37,,66016,1
234,73418.664,,77526,0
235,80358.61,,75699,0
236,77834.94,,76488,0
237,76489.47,,94780,1
238,95530.164,,89697,1
239,83200.55,,79231,0
240,74086.68,,72161,0
241,81466.7,,80811,0
242,79394.55,,82841,0
243,83686.516,,84329,0
244,92989.67,,83027,0
245,82678.91,,79953,0
246,77340.17,,74197,0
247,72300.5,,68716,1
248,73682.445,,76076,0
249,81099.4,,79928,0
250,83329.16,,85672,1
251,86569.234,,84691,0
252,82901.34,,81940,0
253,79891.13,,77929,0
254,75076.29,,75842,0
255,81921.555,,87266,1
256,90407.69,,86333,0
257,86736.47,,87452,0
258,89550.84,,89345,1
259,86400.02,,92184,1
260,88681.94,,83602,0
261,82828.57,,75957,1
262,82001.02,,83277,0
263,87590.99,,84186,0
264,84656.39,,82357,0
265,86823.24,,81965,0
266,86102.23,,73428,1
267,74419.07,,75507,0
268,74950.92,,74369,1
269,80236.484,,86334,0
270,86914.36,,82737,0
271,82866.36,,81063,0
272,81556.68,,78190,0
273,74711.8,,71973,1
274,73394.89,,67855,1
275,71060.35,,62234.004,1
276,71313.38,,63592,1
277,67092.48,,65242.996,0
278,69635.49,,71644,0
279,74303.63,,81938,0
280,80632.29,,88836,1
281,87561.35,,85318,0
282,81818.33,,83725,0
283,85225.34,,81743,0
284,81961.04,,86621,0
285,85828.55,,88357,0
286,90586.75,,90131,1
287,90407.055,,90085,0
288,90778.36,,90338,0
289,87936.33,,88008,0
290,86320.086,,97278,1
291,96963.65,,94044,0
292,92698.914,,93059,0
293,92622.85,,93116,0
294,94996.68,,100374,1
295,95102.33,,86144,0
296,83894.42,,78853,1
297,86112.2,,94202,0
298,98621.98,,98512,1
299,91027.555,,97141,0
300,98060.445,,94748,0
301,96407.88,,90792,0
302,86862.68,,80079,1
303,76606.36,,74984,1
304,84553.47,,80987,0
305,85988.06,,88426,0
306,92190.39,,88985,0
307,88647.59,,92452,0
308,91776.4,,89458,0
309,82162.61,,80233,1
310,79077.67,,78212,1
311,84237.03,,85371,0
312,90682.08,,91063,0
313,93283.3,,90545,0
314,93132.53,,99064,1
315,96877.17,,94774,0
316,86980.68,,85296,0
317,84708.49,,80389,1
318,85541.33,,90150,0
319,91983.95,,91315,0
320,92645.89,,89563,0
321,93380.23,,87272,0
322,90605.35,,80947,1
323,76854.55,,78656,1
324,79599.62,,75104,1
325,82018.336,,82895,0
326,89003.63,,87893,0
327,89941.04,,89133,0
328,89059.984,,83349,0
