,elec_tra,elec_tes,elec
39257,3164.9836,,3234.0
39258,3338.426,,3264.0
39259,3280.5854,,3153.0
39260,3005.4019,,3021.0
39261,2885.1067,,2869.0
39262,2695.493,,2724.0
39263,2551.93,,2585.0
39264,2392.4463,,2397.0
39265,2301.9023,,2267.0
39266,2238.9229,,2231.0
39267,2232.0347,,2255.0
39268,2259.305,,2305.0
39269,2331.3467,,2375.0
39270,2510.7307,,2509.0
39271,2703.199,,2776.0
39272,3096.2263,,3132.0
39273,3399.6038,,3394.0
39274,3455.2676,,3502.0
39275,3525.8254,,3546.0
39276,3455.013,,3423.0
39277,3540.2798,,3532.0
39278,3578.419,,3540.0
39279,3473.471,,3498.0
39280,3491.7039,,3533.0
39281,3565.9827,,3502.0
39282,3501.559,,3435.0
39283,3308.3264,,3284.0
39284,3115.4917,,3111.0
39285,2935.5967,,2940.0
39286,2792.07,,2816.0
39287,2690.006,,2671.0
39288,2522.3696,,2472.0
39289,2384.3005,,2337.0
39290,2289.4248,,2302.0
39291,2307.1267,,2329.0
39292,2332.847,,2365.0
39293,2454.071,,2427.0
39294,2598.7178,,2569.0
39295,2847.7795,,2810.0
39296,3121.1653,,3134.0
39297,3331.0479,,3352.0
39298,3399.3538,,3394.0
39299,3345.8562,,3407.0
39300,3440.634,,3279.0
39301,3263.8064,,3388.0
39302,3399.6687,,3403.0
39303,3368.0767,,3399.0
39304,3438.8245,,3444.0
39305,3513.7893,,3434.0
39306,3473.2627,,3393.0
39307,3251.8994,,3235.0
39308,3078.0903,,3065.0
39309,2894.999,,2892.0
39310,2741.2834,,2778.0
39311,2629.6895,,2632.0
39312,2520.7422,,2454.0
39313,2394.5344,,2326.0
39314,2266.6553,,2291.0
39315,2285.5793,,2320.0
39316,2327.4417,,2357.0
39317,2402.1157,,2416.0
39318,2535.158,,2564.0
39319,2829.5469,,2812.0
39320,3060.08,,3106.0
39321,3264.4827,,3304.0
39322,3373.1284,,3378.0
39323,3418.1165,,3392.0
39324,3294.8147,,3273.0
39325,3346.3352,,3381.0
39326,3449.8,,3411.0
39327,3408.847,,3436.0
39328,3485.6316,,3462.0
39329,3496.8545,,3416.0
39330,3427.911,,3362.0
39331,3246.767,,3218.0
39332,3029.8494,,3049.0
39333,2876.8772,,2875.0
39334,2735.0405,,2770.0
39335,2646.186,,2634.0
39336,2538.0432,,2427.0
39337,2336.836,,2268.0
39338,2179.335,,2243.0
39339,2239.1824,,2257.0
39340,2258.731,,2275.0
39341,2301.8396,,2285.0
39342,2376.6199,,2360.0
39343,2604.9834,,2522.0
39344,2733.8054,,2688.0
39345,2798.1033,,2822.0
39346,2877.2952,,2861.0
39347,2888.7927,,2876.0
39348,2863.2825,,2889.0
39349,2914.2307,,2918.0
39350,2936.9502,,2922.0
39351,2947.7441,,2919.0
39352,2955.799,,2930.0
39353,2964.5354,,3005.0
39354,3062.4026,,3019.0
39355,3009.3926,,2923.0
39356,2839.0322,,2798.0
39357,2683.889,,2639.0
39358,2505.6206,,2508.0
39359,2337.256,,2405.0
39360,2315.9888,,2246.0
39361,2178.426,,2127.0
39362,2080.905,,2103.0
39363,2094.9968,,2133.0
39364,2119.5159,,2152.0
39365,2129.6965,,2153.0
39366,2182.478,,2133.0
39367,2272.5154,,2218.0
39368,2370.903,,2384.0
39369,2510.0942,,2565.0
39370,2688.3892,,2643.0
39371,2714.3037,,2637.0
39372,2642.5725,,2631.0
39373,2638.7437,,2596.0
39374,2564.0837,,2656.0
39375,2696.1145,,2698.0
39376,2759.831,,2746.0
39377,2853.5828,,2892.0
39378,2966.065,,2965.0
39379,2987.9658,,2895.0
39380,2802.082,,2788.0
39381,2693.7793,,2637.0
39382,2514.7598,,2503.0
