,elec_tra,elec_tes,elec,HAZURE
0,,,500766,0
1,,,491165.97,0
2,,,480517,0
3,,,485492.97,0
4,,,424093,1
5,,,479830,0
6,,,489355,0
7,,,505181,0
8,,,480316.97,0
9,,,485185.97,0
10,,,501470,0
11,,,529907,1
12,545256.7,,517978,0
13,553533.44,,569715,1
14,558193.56,,574615,1
15,582344,,556991,0
16,581298.2,,523368,0
17,538571.9,,597612,1
18,610340.06,,628451.94,1
19,612283,,545182,0
20,571410.6,,592628,0
21,571523.1,,562475,0
22,570314.6,,601626,0
23,586760.44,,551329,0
24,534337,,510544,0
25,539189.4,,543723,0
26,546415.06,,524427,0
27,518100.72,,480589,1
28,483309.84,,488466,1
29,504504.4,,481296,1
30,485312.8,,498552,0
31,489094.75,,516741.97,0
32,512802.97,,523220,0
33,528902,,543123,0
34,539343.9,,572097,1
35,578883,,549233,0
36,567946.7,,586107,1
37,561224.8,,583528,1
38,583731.94,,551628,0
39,550401.44,,484479,1
40,526773.9,,604731,1
41,606187.3,,645928,1
42,602658.3,,649974,1
43,615256.1,,596705,0
44,594776.56,,613946,0
45,588637.7,,618759,0
46,585296.75,,577977,0
47,563413.4,,582124,0
48,589453.5,,573135,0
49,558740.1,,577415,0
50,540707.7,,539502,0
51,523058.88,,567929,0
52,533828.4,,532968,0
53,505878.84,,511302,1
54,510104.84,,483943,1
55,497153.66,,483013,1
56,480064.62,,436126.03,1
57,441326.4,,456312,1
58,475380.9,,478879,0
59,482221.28,,497641,0
60,486161.6,,498188.97,0
61,496466.44,,487192,0
62,518331.6,,495087,0
63,495220.6,,507180,0
64,513828.47,,529270,0
65,546218.6,,570389,1
66,586703.3,,626456,1
67,623271.7,,624224,1
68,626945.8,,611965,1
69,610422.94,,576613,0
70,600925,,627252,1
71,620199.2,,488594,1
72,544232.5,,597526,0
73,603563.94,,613164,0
74,568032.4,,510138,0
75,551418.1,,554270,0
76,519634.8,,519234,0
77,515856.28,,512359.03,0
78,502577.2,,490011,0
79,508050.9,,496150.03,0
80,498686.66,,506831,0
81,482904.38,,505746,0
82,506318,,500393,0
83,514481.97,,491176,0
84,496400.56,,518546,0
85,514220.5,,568408,0
86,560837.44,,552199,0
87,552652.06,,580976,1
88,588798.44,,612415,1
89,614980.56,,631387,1
90,617164.1,,605621,0
91,598059.7,,513595.03,0
92,556200.44,,611117,0
93,610492.25,,641141.94,1
94,617513.4,,653572,1
95,631813.9,,690611,1
96,632561.44,,672151,1
97,599039.6,,621789,0
98,574366.75,,630428,0
99,583567.3,,608742,0
100,567122.9,,564984,0
101,568457.8,,544691,0
102,535898.7,,553814,0
103,543166.4,,500517,1
104,488608.66,,483303,1
105,481368.5,,492862,1
106,467114.25,,494780,0
107,455663.44,,487192,0
108,472667.62,,446876,1
109,476526.47,,458146,0
110,469023.66,,490754,0
111,472030.9,,493595,0
112,494698.84,,498391,0
113,511548.94,,510618,0
114,514552.22,,516650,0
