,elec_tra,elec_tes,elec,HAZURE
0,,,71626,0
1,,,69778,0
2,,,63798,1
3,,,70949,0
4,,,76572,1
5,,,71918,0
6,,,76125,0
7,,,71008,0
8,,,63956,1
9,,,60860,1
10,,,71974,0
11,,,75294,0
12,72882.67,,74426,0
13,75629.71,,73648,0
14,73497.07,,71072,0
15,62638.055,,65128.996,1
16,64017.08,,62243.004,1
17,70163.836,,69346,0
18,71409.94,,69886,0
19,68570.625,,70374,0
20,71108.72,,72467,0
21,71072.23,,71650,0
22,65273.156,,65648,0
23,64458.79,,61722,1
24,68103.05,,69337,0
25,69875.92,,72682,0
26,72045.79,,72122,0
27,72218.99,,72332,0
28,71237.8,,63947.996,1
29,58031.406,,61786,1
30,59891.367,,58282.004,1
31,63816.707,,63474,0
32,66247.195,,58982.996,1
33,61482.01,,58690,1
34,61600.035,,58930,0
35,58657.14,,65718,0
36,63704.543,,65133,0
37,65150.062,,60611.996,0
38,64971.727,,69554,0
39,70639.48,,72401,1
40,72002.44,,73217,1
41,73847.695,,73195,1
42,74964.64,,73783,0
43,69827.164,,66058,0
44,60047.406,,61356,1
45,66330.61,,70647,0
46,72218.81,,73343,0
47,70890.02,,72231,0
48,73116.055,,71937,0
49,72602.33,,70976,0
50,65887.87,,65751,0
51,62469.93,,62838.996,1
52,70214.33,,74517,1
53,77026.875,,78288,1
54,75939.72,,76192,0
55,74705.61,,76618,0
56,74695.67,,73033,0
57,67101.43,,64455.996,1
58,59900.74,,60987.004,1
59,68530.06,,69516,0
60,71492.13,,71196,0
61,70400.79,,70825,0
62,71881.25,,70304,0
63,71272.13,,70214,0
64,63593.55,,65344,0
65,64550.03,,59785.004,1
66,66787.15,,69678,0
67,71543.07,,72071,0
68,71014.984,,73539,0
69,72515.984,,74555,0
70,73462.336,,75644,1
71,69388.08,,68034,0
72,61683.887,,64572,1
73,71242.766,,72350,0
74,73563.375,,73759,0
75,73077.945,,72861,0
76,72676.86,,74250,0
77,74253.35,,77900,1
78,72993.914,,72069,0
79,67350.09,,66144,1
80,72284.04,,79664,1
81,79995.08,,78933,1
82,78594.086,,77168,0
83,76641.51,,78029,0
84,79581.45,,76065,0
85,71881.25,,71671,0
86,66917.41,,67188,1
87,75817.586,,77476,0
88,77454.445,,74806,0
89,74374.98,,74863,0
90,76839.54,,75909,0
91,75176.72,,80622,1
92,76391.484,,76417,0
93,72969.836,,78475,0
94,84059.06,,89812,1
95,86848.49,,78213,0
96,73118.984,,78125,0
97,79781.59,,88051,1
98,87315.17,,82639,0
99,76223.1,,69921,1
100,70931.766,,71667,0
101,78416.305,,87564,1
102,82595.9,,88043,1
103,83303.805,,85886,0
104,89619.49,,88895,1
105,85709.97,,79415,0
106,71021.75,,70477,1
107,73368.19,,70417,1
108,76531.6,,81184,0
109,85096.36,,89968,1
110,88095.53,,86684,0
111,86185.516,,78846,0
112,75761.94,,75158,0
113,67664.016,,66837,1
114,68416.89,,65281,1
115,73253.45,,76865,0
116,82737.914,,77843,0
117,76650.77,,77976,0
118,74978.11,,83408,0
119,83198.086,,86012,1
120,75068.17,,79628,0
121,76995.99,,75648,0
122,81858.39,,87434,1
123,85551.41,,87793,1
124,83595.42,,88785,1
125,89192.81,,92312,1
126,90018.164,,94404,1
127,88250.95,,88254,0
128,82050.516,,81528,0
129,86447.32,,90967,0
130,91910.72,,99197,1
131,94577.62,,94296,0
132,91035.81,,79806,0
133,80942.79,,80439,0
134,79469.48,,72934,1
135,68940.37,,67836,1
136,75522.125,,73116,0
137,80756.57,,78216,0
138,80116.82,,86580,0
139,81558.71,,86061,0
140,85280.56,,86933,0
141,78998.234,,77807,0
142,73310.586,,77758,0
143,81723.21,,84069,0
144,83994.375,,87429,0
145,87919.52,,87015,0
146,85131.61,,91617,1
147,89263.3,,92323,1
148,82647.72,,74596,1
149,70879.82,,65597,1
150,73137.336,,81713,0
151,85998.06,,81689,0
152,81508.3,,81745,0
153,86091.19,,84812,0
154,86296.82,,86185,0
155,74632.234,,79681,0
156,76626.36,,74388,1
157,83335.484,,90002,1
158,87849.07,,93688,1
159,92171.51,,89980,0
160,90595.57,,87702,0
161,85711.22,,88021,0
162,81311.77,,78366,0
163,71851.47,,68188,1
164,76749.26,,78796,0
165,82666.766,,78794,0
166,76868.55,,77790,0
167,79184.99,,81374,0
168,82594.26,,78457,0
169,72200.89,,74716,0
170,70569.86,,68633,1
171,75661.04,,69972,1
172,71057.37,,74615,0
173,75343.12,,73270,0
174,76191.02,,70881,0
175,70406.43,,75288,0
176,74008.375,,69927,0
177,64320.293,,66522,1
178,68223.3,,80030,0
179,84240.11,,84095,1
180,79685.54,,85638,1
181,82686.516,,82223,0
182,81736.516,,73950,0
183,67521.58,,67459,1
184,65690.86,,65988,1
185,72973.24,,76847,0
186,77355.305,,80875,0
187,80282.51,,77983,0
188,76242.086,,81325,0
189,77157.53,,73437,0
190,66907.38,,68137,1
191,66904.9,,64376,1
192,74234.58,,63490,1
193,66710.1,,69408,0
194,71103.69,,70439,0
195,73351.87,,71302,0
196,69415.45,,70422,0
197,67512.84,,65038.996,1
198,62834.496,,61006,1
199,62654.984,,71179,0
200,74172.17,,73620,0
201,71940.555,,73329,0
202,74696.86,,73871,0
203,73498.44,,70818,0
204,64030.582,,65635,0
205,63447.04,,60889,1
206,68316.78,,68712,0
207,70497.27,,72143,0
208,71706.24,,72058,0
209,71842.87,,71041,0
210,68939.83,,74009,0
211,68972.99,,66843,0
212,61126.535,,65008.004,0
213,70442.77,,71290,0
214,73522.15,,74153,0
215,72182.72,,77102,1
216,75397.734,,70147,0
217,69919.93,,72700,0
218,68108.74,,67616,0
219,64162.086,,62774,1
220,64449.227,,73988,0
221,75805.484,,77800,1
222,76766.85,,79242,1
223,76190.4,,82622,1
224,81161.02,,83972,1
225,76498.95,,70071,0
226,63656.074,,65059.996,1
227,74906.484,,75367,0
228,77470.67,,75170,0
229,75674.27,,77313,0
230,80008.81,,76267,0
231,77320.71,,77198,0
232,71613.09,,75416,0
233,72186.92,,66016,1
234,73148.88,,77526,0
235,78370.08,,75699,0
236,76887.875,,76488,0
237,75237.21,,94780,1
238,93595.14,,89697,1
239,79311.35,,79231,0
240,71588.34,,72161,0
241,79833.61,,80811,0
242,76839.17,,82841,0
243,81464.41,,84329,0
244,90777.89,,83027,0
245,80468.46,,79953,0
246,74181.625,,74197,0
247,71819.17,,68716,1
248,72875.984,,76076,0
249,78000.63,,79928,0
250,82246.04,,85672,1
251,84736.46,,84691,0
252,79992.22,,81940,0
253,76586.44,,77929,0
254,73431.29,,75842,0
255,78379.06,,87266,1
256,87519.75,,86333,0
257,85099.88,,87452,0
258,87078.53,,89345,1
259,85096.59,,92184,1
260,85170.68,,83602,0
261,78346.07,,75957,1
262,80892.54,,83277,0
263,84497.1,,84186,0
264,81323.46,,82357,0
265,83197.516,,81965,0
266,81623.5,,73428,1
267,70186.37,,75507,0
268,74112.62,,74369,1
269,80551.67,,86334,0
270,85606.95,,82737,0
271,82779.28,,81063,0
272,80467.21,,78190,0
273,73575.75,,71973,1
274,70695.664,,67855,1
275,69495.92,,62234.004,1
276,70116.6,,63592,1
277,66607.12,,65242.996,0
278,71503.91,,71644,0
279,74640.05,,81938,0
280,81074.1,,88836,1
281,85166.03,,85318,0
282,78694.77,,83725,0
283,81262.27,,81743,0
284,79793.76,,86621,0
285,83880.25,,88357,0
286,91063.76,,90131,1
287,88145.4,,90085,0
288,88244.97,,90338,0
289,84578.65,,88008,0
290,84471.38,,97278,1
291,93632.91,,94044,0
292,90453.07,,93059,0
293,91507.36,,93116,0
294,92391.266,,100374,1
295,91936.22,,86144,0
296,80756.1,,78853,1
297,84652.81,,94202,0
298,96478.39,,98512,1
299,90176.83,,97141,0
300,94952.69,,94748,0
301,94434.13,,90792,0
302,83850.04,,80079,1
303,73742.625,,74984,1
304,83373.82,,80987,0
305,83534.93,,88426,0
306,90448.09,,88985,0
307,86392.96,,92452,0
308,90520.875,,89458,0
309,79753.5,,80233,1
310,75741.3,,78212,1
311,82733.92,,85371,0
312,85672.07,,91063,0
313,90605.69,,90545,0
314,90535.234,,99064,1
315,94664.23,,94774,0
316,82099.14,,85296,0
317,82621.664,,80389,1
318,84993.72,,90150,0
319,87207.445,,91315,0
320,90201.87,,89563,0
321,89960.445,,87272,0
322,84897.71,,80947,1
323,72835.19,,78656,1
324,78052.27,,75104,1
325,80427.76,,82895,0
326,86151.1,,87893,0
327,88324.625,,89133,0
328,87359.125,,83349,0
