,elec_tra,elec_tes,elec,HAZURE
0,,,71626,0
1,,,69778,0
2,,,63798,1
3,,,70949,0
4,,,76572,1
5,,,71918,0
6,,,76125,0
7,,,71008,0
8,,,63956,1
9,,,60860,1
10,,,71974,0
11,,,75294,0
12,74451.71,,74426,0
13,75879.375,,73648,0
14,72722.87,,71072,0
15,64786.668,,65128.996,1
16,66948.164,,62243.004,1
17,71151.98,,69346,0
18,72760.63,,69886,0
19,70558.88,,70374,0
20,71144.68,,72467,0
21,71346.01,,71650,0
22,66017.15,,65648,0
23,65891.69,,61722,1
24,69156.56,,69337,0
25,71134.56,,72682,0
26,72887.48,,72122,0
27,73334.695,,72332,0
28,71943.77,,63947.996,1
29,59929.62,,61786,1
30,60902.887,,58282.004,1
31,65460.508,,63474,0
32,66754.37,,58982.996,1
33,63354.54,,58690,1
34,62231.45,,58930,0
35,58026.27,,65718,0
36,65451.984,,65133,0
37,66074.56,,60611.996,0
38,65545.266,,69554,0
39,69440.07,,72401,1
40,70842.3,,73217,1
41,73889.2,,73195,1
42,75736.664,,73783,0
43,71107.555,,66058,0
44,62358.133,,61356,1
45,66578.48,,70647,0
46,72272.484,,73343,0
47,72248.03,,72231,0
48,74733.27,,71937,0
49,74643.52,,70976,0
50,67523.44,,65751,0
51,64739.734,,62838.996,1
52,71220.92,,74517,1
53,78417.59,,78288,1
54,76693.94,,76192,0
55,74783.89,,76618,0
56,76197.305,,73033,0
57,68606.13,,64455.996,1
58,63451.45,,60987.004,1
59,69909.81,,69516,0
60,74703.81,,71196,0
61,72608.34,,70825,0
62,72794.53,,70304,0
63,70958.9,,70214,0
64,65934.984,,65344,0
65,66371.91,,59785.004,1
66,67821.664,,69678,0
67,72880.68,,72071,0
68,71861.01,,73539,0
69,73494.336,,74555,0
70,74028.625,,75644,1
71,70985.85,,68034,0
72,63048.832,,64572,1
73,72510.91,,72350,0
74,74395.2,,73759,0
75,74318.875,,72861,0
76,73489.32,,74250,0
77,74468.13,,77900,1
78,74944.6,,72069,0
79,68110.79,,66144,1
80,73499.58,,79664,1
81,82481.44,,78933,1
82,77648.74,,77168,0
83,77460.52,,78029,0
84,80979.08,,76065,0
85,72871.586,,71671,0
86,69343.51,,67188,1
87,75803.39,,77476,0
88,79712.25,,74806,0
89,75431.81,,74863,0
90,78123.4,,75909,0
91,76250.375,,80622,1
92,78238.58,,76417,0
93,74047.31,,78475,0
94,85231.06,,89812,1
95,88655.35,,78213,0
96,74721.11,,78125,0
97,81107.87,,88051,1
98,89407.875,,82639,0
99,77867.49,,69921,1
100,72414.09,,71667,0
101,79994.25,,87564,1
102,83863.9,,88043,1
103,86141.95,,85886,0
104,90886.96,,88895,1
105,85859.99,,79415,0
106,73340.94,,70477,1
107,76478.27,,70417,1
108,79370.445,,81184,0
109,84878.9,,89968,1
110,88951.45,,86684,0
111,87897.46,,78846,0
112,78565.414,,75158,0
113,72568.69,,66837,1
114,70152.49,,65281,1
115,75111.664,,76865,0
116,84939.73,,77843,0
117,78888.4,,77976,0
118,74908.64,,83408,0
119,82820.22,,86012,1
120,77991.125,,79628,0
121,78981.48,,75648,0
122,84575.73,,87434,1
123,88636.9,,87793,1
124,84520.43,,88785,1
125,90202.27,,92312,1
126,92252.336,,94404,1
127,88290.69,,88254,0
128,86331.78,,81528,0
129,88128.516,,90967,0
130,91581.1,,99197,1
131,96780.04,,94296,0
132,94842.38,,79806,0
133,81516.07,,80439,0
134,82386.02,,72934,1
135,69893.555,,67836,1
136,77885.8,,73116,0
137,83167.5,,78216,0
138,80495.58,,86580,0
139,82173.34,,86061,0
140,87152.36,,86933,0
141,81233.37,,77807,0
142,76723.375,,77758,0
143,83861.59,,84069,0
144,86557.86,,87429,0
145,89777.14,,87015,0
146,86568.71,,91617,1
147,91076.875,,92323,1
148,84659.336,,74596,1
149,72279.3,,65597,1
150,73839.56,,81713,0
151,88005.734,,81689,0
152,82901.39,,81745,0
153,85321.945,,84812,0
154,87675.32,,86185,0
155,76612.97,,79681,0
156,77361.305,,74388,1
157,83852.31,,90002,1
158,91735.68,,93688,1
159,92202.06,,89980,0
160,90094.48,,87702,0
161,87574.414,,88021,0
162,83256.516,,78366,0
163,75220.234,,68188,1
164,78253.25,,78796,0
165,85421.64,,78794,0
166,79199.69,,77790,0
167,80435.42,,81374,0
168,84125.54,,78457,0
169,73434.86,,74716,0
170,72336.414,,68633,1
171,77576.33,,69972,1
172,72630.49,,74615,0
173,75601.914,,73270,0
174,76871.01,,70881,0
175,71064.27,,75288,0
176,75680.96,,69927,0
177,65812.72,,66522,1
178,69828.44,,80030,0
179,86086.31,,84095,1
180,81526.48,,85638,1
181,84140.96,,82223,0
182,82255.64,,73950,0
183,69481.95,,67459,1
184,66594.15,,65988,1
185,75771.055,,76847,0
186,78449.66,,80875,0
187,82937.12,,77983,0
188,76786.31,,81325,0
189,78805.27,,73437,0
190,69122.06,,68137,1
191,70691.88,,64376,1
192,75204.7,,63490,1
193,68728.48,,69408,0
194,72226.305,,70439,0
195,73833.1,,71302,0
196,69185.6,,70422,0
197,68067.54,,65038.996,1
198,65510.46,,61006,1
199,64248.773,,71179,0
200,77535.61,,73620,0
201,74126.23,,73329,0
202,74143.35,,73871,0
203,74253.95,,70818,0
204,65442.582,,65635,0
205,65096.61,,60889,1
206,69387.73,,68712,0
207,71682.54,,72143,0
208,72459.445,,72058,0
209,72868.45,,71041,0
210,69692.195,,74009,0
211,69832.625,,66843,0
212,62850.605,,65008.004,0
213,71424.13,,71290,0
214,74465.484,,74153,0
215,72642.18,,77102,1
216,77364.36,,70147,0
217,69296.44,,72700,0
218,69589.625,,67616,0
219,65432.008,,62774,1
220,67149.49,,73988,0
221,76536.68,,77800,1
222,78144.95,,79242,1
223,76384.95,,82622,1
224,83269.805,,83972,1
225,80595.305,,70071,0
226,65692.01,,65059.996,1
227,75522.3,,75367,0
228,78963.87,,75170,0
229,76125.99,,77313,0
230,81889.03,,76267,0
231,78404.71,,77198,0
232,73184.19,,75416,0
233,73628.04,,66016,1
234,73743.05,,77526,0
235,79881.34,,75699,0
236,76989.375,,76488,0
237,76420.55,,94780,1
238,94682.6,,89697,1
239,82072.375,,79231,0
240,72266.23,,72161,0
241,80293.51,,80811,0
242,80197.7,,82841,0
243,82975.32,,84329,0
244,92129.64,,83027,0
245,82343.086,,79953,0
246,75205.77,,74197,0
247,73232.625,,68716,1
248,73303.83,,76076,0
249,80558.8,,79928,0
250,81771.375,,85672,1
251,85617.49,,84691,0
252,81576.18,,81940,0
253,77712.61,,77929,0
254,74465.63,,75842,0
255,81117.98,,87266,1
256,89461.19,,86333,0
257,85596.94,,87452,0
258,88492.09,,89345,1
259,87882.945,,92184,1
260,87412.45,,83602,0
261,80661.8,,75957,1
262,83725.35,,83277,0
263,86245.805,,84186,0
264,85272.12,,82357,0
265,83891.74,,81965,0
266,83703.16,,73428,1
267,73381.43,,75507,0
268,74715.76,,74369,1
269,82093.734,,86334,0
270,88205.79,,82737,0
271,83545.445,,81063,0
272,80899.766,,78190,0
273,75446.71,,71973,1
274,73627.15,,67855,1
275,70344.59,,62234.004,1
276,71695.65,,63592,1
277,68264.234,,65242.996,0
278,69355.83,,71644,0
279,76315.1,,81938,0
280,79799.89,,88836,1
281,85874.47,,85318,0
282,80765.4,,83725,0
283,84158.25,,81743,0
284,82261.34,,86621,0
285,86459.02,,88357,0
286,91642.96,,90131,1
287,90938.695,,90085,0
288,87945.22,,90338,0
289,86815.95,,88008,0
290,85016.62,,97278,1
291,95363.664,,94044,0
292,91882.586,,93059,0
293,91107.516,,93116,0
294,93579.82,,100374,1
295,95796.36,,86144,0
296,83942.88,,78853,1
297,84600.195,,94202,0
298,98024.61,,98512,1
299,93382.34,,97141,0
300,97438.95,,94748,0
301,95630.81,,90792,0
302,86416.65,,80079,1
303,75272.38,,74984,1
304,87175.02,,80987,0
305,83171.24,,88426,0
306,91736.55,,88985,0
307,87254.72,,92452,0
308,90932.62,,89458,0
309,81679.914,,80233,1
310,79181.64,,78212,1
311,84596.86,,85371,0
312,88755.36,,91063,0
313,92217.64,,90545,0
314,90588,,99064,1
315,96353.055,,94774,0
316,84189.44,,85296,0
317,83960.87,,80389,1
318,85318.34,,90150,0
319,92990.14,,91315,0
320,90953.52,,89563,0
321,93325.6,,87272,0
322,87389.164,,80947,1
323,74764.734,,78656,1
324,78409.28,,75104,1
325,82229.51,,82895,0
326,87787.734,,87893,0
327,91101.9,,89133,0
328,87613.01,,83349,0
