,elec_tra,elec_tes,elec,HAZURE
0,,,2555,0
1,,,2433,0
2,,,2393,0
3,,,2375,0
4,,,2390,0
5,,,2467,0
6,,,2631,1
7,,,2775,1
8,,,2965,1
9,,,3159,1
10,,,3211,1
11,,,3265,1
12,3228.2554,,3160,0
13,3016.1165,,3288,0
14,3273.8323,,3361,0
15,3316.4055,,3362,0
16,3346.5864,,3406,0
17,3355.0974,,3438,0
18,3454.3032,,3501,0
19,3434.5234,,3381,0
20,3280.596,,3242,0
21,3144.5002,,3084,0
22,2978.2222,,2973,0
23,2866.815,,2811,1
24,2637.0012,,2613,1
25,2533.615,,2492,1
26,2468.7627,,2431,1
27,2459.1414,,2403,1
28,2400.1147,,2390,1
29,2373.648,,2432,0
30,2479.1638,,2543,0
31,2624.4556,,2734,0
32,2943.3186,,3019,0
33,3217.3948,,3225,1
34,3284.9294,,3258,1
35,3274.49,,3239,0
36,3183.42,,3167,0
37,3102.002,,3112,0
38,3148.903,,3049,0
39,3022.3213,,3043,0
40,3090.496,,3098,0
41,3205.335,,3216,0
42,3350.1606,,3328,0
43,3331.9873,,3276,0
44,3173.9712,,3173,0
45,3066.4487,,3007,0
46,2841.391,,2856,0
47,2672.9553,,2674,1
48,2515.123,,2455,1
49,2385.4124,,2325,1
50,2324.6655,,2280,1
51,2319.0618,,2265,1
52,2278.3137,,2253,1
53,2236.2974,,2276,0
54,2313.1404,,2330,0
55,2354.695,,2493,0
56,2693.1648,,2700,0
57,2838.285,,2832,0
58,2858.62,,2835,0
59,2815.196,,2833,0
60,2798.9624,,2820,0
61,2794.8425,,2738,0
62,2743.5957,,2694,0
63,2693.4075,,2684,0
64,2755.1194,,2755,0
65,2874.5193,,2920,0
66,3063.1082,,3132,1
67,3212.7693,,3114,1
68,3054.2874,,3020,0
69,2908.64,,2860,0
70,2689.3496,,2690,0
71,2535.5896,,2494,1
72,2315.0847,,2304,1
73,2238.6807,,2206,1
74,2205.4197,,2179,1
75,2199.0442,,2189,1
76,2199.484,,2216,0
77,2209.9863,,2320,0
78,2432.2932,,2528,0
79,2713.6301,,2835,0
80,3155.432,,3168,1
81,3426.9016,,3418,1
82,3540.4397,,3480,1
83,3528.4343,,3422,1
84,3338.451,,3200,0
85,3309.3435,,3323,0
86,3340.3213,,3322,0
87,3344.593,,3312,0
88,3366.2014,,3349,0
89,3376.4595,,3346,0
90,3375.2866,,3436,0
91,3376.917,,3337,0
92,3195.8748,,3213,0
93,3087.352,,3067,0
94,2955.7644,,2982,0
95,2873.187,,2797,0
96,2588.6646,,2551,1
97,2399.6184,,2427,1
98,2402.797,,2392,1
99,2413.8367,,2380,1
100,2395.923,,2415,0
101,2450.2417,,2524,0
102,2647.7026,,2767,0
103,3042.3064,,3056,0
104,3312.6323,,3400,1
105,3678.0442,,3678,1
106,3835.5652,,3747,1
107,3788.3462,,3727,1
108,3640.5015,,3532,0
109,3659.9082,,3670,0
110,3673.974,,3640,0
