,elec_tra,elec_tes,elec,HAZURE
0,,,71626,0
1,,,69778,0
2,,,63798,1
3,,,70949,0
4,,,76572,1
5,,,71918,0
6,,,76125,0
7,,,71008,0
8,,,63956,1
9,,,60860,1
10,,,71974,0
11,,,75294,0
12,75107.51,,74426,0
13,75754.94,,73648,0
14,75145.74,,71072,0
15,64769.4,,65128.996,1
16,66365.67,,62243.004,1
17,72663.02,,69346,0
18,74119.87,,69886,0
19,70737.01,,70374,0
20,71842.7,,72467,0
21,72920.37,,71650,0
22,68039.945,,65648,0
23,65858.78,,61722,1
24,70398.414,,69337,0
25,72489.03,,72682,0
26,74111.625,,72122,0
27,73124.92,,72332,0
28,71740.51,,63947.996,1
29,60220.52,,61786,1
30,61572.43,,58282.004,1
31,66311.57,,63474,0
32,67672.13,,58982.996,1
33,62206.41,,58690,1
34,61312.84,,58930,0
35,58799.05,,65718,0
36,65786.305,,65133,0
37,66326.86,,60611.996,0
38,68334.93,,69554,0
39,71172.14,,72401,1
40,73085.36,,73217,1
41,75504.805,,73195,1
42,77480.58,,73783,0
43,71640.15,,66058,0
44,61725.96,,61356,1
45,68781.06,,70647,0
46,74163.68,,73343,0
47,73539.93,,72231,0
48,74589.06,,71937,0
49,75178.15,,70976,0
50,66767.04,,65751,0
51,64784.695,,62838.996,1
52,71504.125,,74517,1
53,78256.88,,78288,1
54,77398.26,,76192,0
55,74609.39,,76618,0
56,75938.766,,73033,0
57,70056.01,,64455.996,1
58,65145.496,,60987.004,1
59,71780.234,,69516,0
60,76839.2,,71196,0
61,73001.67,,70825,0
62,72942.95,,70304,0
63,72752.266,,70214,0
64,66449.12,,65344,0
65,65539.57,,59785.004,1
66,69010.06,,69678,0
67,74189.85,,72071,0
68,72915.24,,73539,0
69,73146.69,,74555,0
70,73872.266,,75644,1
71,71838.63,,68034,0
72,64217.74,,64572,1
73,73657.02,,72350,0
74,75089.92,,73759,0
75,75313.22,,72861,0
76,73229.71,,74250,0
77,74998.82,,77900,1
78,75824.55,,72069,0
79,70521.81,,66144,1
80,75259.695,,79664,1
81,81467.49,,78933,1
82,79636.44,,77168,0
83,76110.125,,78029,0
84,80899.41,,76065,0
85,74543.75,,71671,0
86,71441.21,,67188,1
87,77524.74,,77476,0
88,80499.73,,74806,0
89,76844.92,,74863,0
90,77331.93,,75909,0
91,77371.234,,80622,1
92,77421.16,,76417,0
93,74618.64,,78475,0
94,86345.195,,89812,1
95,88462.11,,78213,0
96,75096.84,,78125,0
97,79810.64,,88051,1
98,90275.34,,82639,0
99,79476.67,,69921,1
100,74600.91,,71667,0
101,80104.27,,87564,1
102,85153.23,,88043,1
103,85252.33,,85886,0
104,91282.664,,88895,1
105,86257.51,,79415,0
106,75573.44,,70477,1
107,78487,,70417,1
108,79602.19,,81184,0
109,85527.266,,89968,1
110,92043.88,,86684,0
111,86426.195,,78846,0
112,77219.92,,75158,0
113,74186.2,,66837,1
114,71367.87,,65281,1
115,76199.19,,76865,0
116,85489.78,,77843,0
117,79064.54,,77976,0
118,75619.52,,83408,0
119,85137.05,,86012,1
120,78369.55,,79628,0
121,79500.516,,75648,0
122,86260.586,,87434,1
123,88540.81,,87793,1
124,85641.86,,88785,1
125,88901.49,,92312,1
126,93202.14,,94404,1
127,91586.32,,88254,0
128,88048.336,,81528,0
129,89558.8,,90967,0
130,93202.445,,99197,1
131,100669.33,,94296,0
132,95020.79,,79806,0
133,82544.62,,80439,0
134,82233.734,,72934,1
135,72441.73,,67836,1
136,75100.39,,73116,0
137,83562.41,,78216,0
138,81139.8,,86580,0
139,83911,,86061,0
140,88106.664,,86933,0
141,82897.95,,77807,0
142,76158.88,,77758,0
143,85497.445,,84069,0
144,88212.24,,87429,0
145,91491.875,,87015,0
146,87437.2,,91617,1
147,91417.61,,92323,1
148,85657.54,,74596,1
149,73859.52,,65597,1
150,75008.51,,81713,0
151,86781.305,,81689,0
152,83859.5,,81745,0
153,86663.21,,84812,0
154,88440.914,,86185,0
155,79745.27,,79681,0
156,78773.58,,74388,1
157,86289.02,,90002,1
158,90179.26,,93688,1
159,91821.76,,89980,0
160,89677.65,,87702,0
161,88141.31,,88021,0
162,84963.79,,78366,0
163,75927.33,,68188,1
164,79275.65,,78796,0
165,87139.46,,78794,0
166,80607.44,,77790,0
167,79667.766,,81374,0
168,85077.19,,78457,0
169,74760.71,,74716,0
170,73191.195,,68633,1
171,78122.1,,69972,1
172,73092.13,,74615,0
173,76779.11,,73270,0
174,77035.71,,70881,0
175,71449.61,,75288,0
176,76496.305,,69927,0
177,67500.19,,66522,1
178,70001.91,,80030,0
179,87495.086,,84095,1
180,82706.24,,85638,1
181,84572.91,,82223,0
182,82193.6,,73950,0
183,70628.99,,67459,1
184,68388.055,,65988,1
185,78951.3,,76847,0
186,80962.48,,80875,0
187,82234.02,,77983,0
188,78406.25,,81325,0
189,79951.23,,73437,0
190,69879.15,,68137,1
191,69324.914,,64376,1
192,75842.61,,63490,1
193,69407.58,,69408,0
194,72288.14,,70439,0
195,74889.87,,71302,0
196,71169.016,,70422,0
197,69987.52,,65038.996,1
198,66596.164,,61006,1
199,66803.664,,71179,0
200,79177.64,,73620,0
201,75186.84,,73329,0
202,75201.695,,73871,0
203,74980.016,,70818,0
204,66976.01,,65635,0
205,65137.01,,60889,1
206,70825.5,,68712,0
207,72984.65,,72143,0
208,73563.76,,72058,0
209,72508.86,,71041,0
210,69462.79,,74009,0
211,71335.7,,66843,0
212,63324.465,,65008.004,0
213,72637.98,,71290,0
214,75565.72,,74153,0
215,74839.23,,77102,1
216,77581.6,,70147,0
217,69959.54,,72700,0
218,69573.31,,67616,0
219,66055.45,,62774,1
220,67912.89,,73988,0
221,78449.96,,77800,1
222,77616.14,,79242,1
223,78218.016,,82622,1
224,84463.29,,83972,1
225,78583.34,,70071,0
226,65341.746,,65059.996,1
227,79230.62,,75367,0
228,79593.695,,75170,0
229,78541.23,,77313,0
230,82125.15,,76267,0
231,78106.65,,77198,0
232,72024.42,,75416,0
233,73685.42,,66016,1
234,75111.05,,77526,0
235,79467.65,,75699,0
236,77474.78,,76488,0
237,76445.414,,94780,1
238,95629.555,,89697,1
239,82585.36,,79231,0
240,74455.84,,72161,0
241,81924.664,,80811,0
242,80383.39,,82841,0
243,85075.79,,84329,0
244,91768.03,,83027,0
245,82003.45,,79953,0
246,76909.94,,74197,0
247,73725.33,,68716,1
248,74733.19,,76076,0
249,80805.66,,79928,0
250,83004.64,,85672,1
251,86871.28,,84691,0
252,81644.13,,81940,0
253,79405.36,,77929,0
254,76240.59,,75842,0
255,81976.414,,87266,1
256,90058.586,,86333,0
257,86726.99,,87452,0
258,89370.89,,89345,1
259,87187.07,,92184,1
260,88181.45,,83602,0
261,79544.04,,75957,1
262,84409.37,,83277,0
263,87365.91,,84186,0
264,85970.7,,82357,0
265,83984.47,,81965,0
266,84172.414,,73428,1
267,74467.61,,75507,0
268,75683.375,,74369,1
269,82522.6,,86334,0
270,88299.18,,82737,0
271,83727.63,,81063,0
272,81010.07,,78190,0
273,76115.27,,71973,1
274,74399.3,,67855,1
275,72255.9,,62234.004,1
276,72884.53,,63592,1
277,68930.67,,65242.996,0
278,68641.78,,71644,0
279,75552.21,,81938,0
280,83081.914,,88836,1
281,88679.82,,85318,0
282,85799.58,,83725,0
283,87586.3,,81743,0
284,83498.36,,86621,0
285,87102.32,,88357,0
286,91734.56,,90131,1
287,91124.766,,90085,0
288,89916.016,,90338,0
289,87743.195,,88008,0
290,86721.08,,97278,1
291,96548.016,,94044,0
292,92608.5,,93059,0
293,92522.72,,93116,0
294,95194.94,,100374,1
295,95383.21,,86144,0
296,82993.47,,78853,1
297,84296.51,,94202,0
298,98306.055,,98512,1
299,94145.76,,97141,0
300,96161.86,,94748,0
301,95989.2,,90792,0
302,86717.36,,80079,1
303,77806.586,,74984,1
304,86248.87,,80987,0
305,86488.87,,88426,0
306,91126.695,,88985,0
307,88762.92,,92452,0
308,92524.766,,89458,0
309,83577.66,,80233,1
310,79442.97,,78212,1
311,86727.805,,85371,0
312,89777.31,,91063,0
313,93372.83,,90545,0
314,92704.29,,99064,1
315,98365.086,,94774,0
316,87070.05,,85296,0
317,86103.13,,80389,1
318,88644.89,,90150,0
319,90841.92,,91315,0
320,90075.99,,89563,0
321,93358.836,,87272,0
322,88797.59,,80947,1
323,76054.35,,78656,1
324,78770.96,,75104,1
325,83661.74,,82895,0
326,89335.1,,87893,0
327,90599.445,,89133,0
328,89490.09,,83349,0
