,elec_tra,elec_tes,elec,HAZURE
0,,,71626,0
1,,,69778,0
2,,,63798,1
3,,,70949,0
4,,,76572,1
5,,,71918,0
6,,,76125,0
7,,,71008,0
8,,,63956,1
9,,,60860,1
10,,,71974,0
11,,,75294,0
12,73667.26,,74426,0
13,76206.41,,73648,0
14,72224.94,,71072,0
15,63620.26,,65128.996,1
16,64984.402,,62243.004,1
17,70105.04,,69346,0
18,72768.1,,69886,0
19,70093.25,,70374,0
20,70663.914,,72467,0
21,70811.65,,71650,0
22,66005.22,,65648,0
23,64501.574,,61722,1
24,67458.45,,69337,0
25,70970.47,,72682,0
26,72109.72,,72122,0
27,72197.71,,72332,0
28,72042.52,,63947.996,1
29,59047.688,,61786,1
30,60153.69,,58282.004,1
31,64173.59,,63474,0
32,66944.555,,58982.996,1
33,60956.203,,58690,1
34,58937.48,,58930,0
35,57197.95,,65718,0
36,64397.4,,65133,0
37,63591.055,,60611.996,0
38,64327.7,,69554,0
39,70242.836,,72401,1
40,71484.05,,73217,1
41,71884.28,,73195,1
42,76011.52,,73783,0
43,71433.414,,66058,0
44,62412.746,,61356,1
45,65287.664,,70647,0
46,71269.305,,73343,0
47,72609.54,,72231,0
48,72619.01,,71937,0
49,73870,,70976,0
50,66556.21,,65751,0
51,62685.1,,62838.996,1
52,69410.914,,74517,1
53,77386.164,,78288,1
54,76777.695,,76192,0
55,73743.84,,76618,0
56,76477.92,,73033,0
57,67917.82,,64455.996,1
58,61805.074,,60987.004,1
59,68929.35,,69516,0
60,73534.586,,71196,0
61,71897.49,,70825,0
62,73055.63,,70304,0
63,68679.266,,70214,0
64,63447.453,,65344,0
65,64246.695,,59785.004,1
66,66084.97,,69678,0
67,72833.54,,72071,0
68,71026.45,,73539,0
69,72369.4,,74555,0
70,74319.23,,75644,1
71,70283.65,,68034,0
72,62219.6,,64572,1
73,70949,,72350,0
74,73394.41,,73759,0
75,73547.234,,72861,0
76,73044.83,,74250,0
77,74127.2,,77900,1
78,73504.83,,72069,0
79,67285.53,,66144,1
80,73314.83,,79664,1
81,80210.77,,78933,1
82,76366.66,,77168,0
83,76212.47,,78029,0
84,80260.914,,76065,0
85,71706.56,,71671,0
86,68164.93,,67188,1
87,75182.45,,77476,0
88,78990.04,,74806,0
89,75833.5,,74863,0
90,77090.73,,75909,0
91,75588.5,,80622,1
92,74616.76,,76417,0
93,72415.555,,78475,0
94,83115.02,,89812,1
95,87353.84,,78213,0
96,74140.305,,78125,0
97,79575.17,,88051,1
98,87836.516,,82639,0
99,77557.81,,69921,1
100,71959.375,,71667,0
101,78449.68,,87564,1
102,82979.9,,88043,1
103,84559.58,,85886,0
104,89488.96,,88895,1
105,86090.33,,79415,0
106,71427.56,,70477,1
107,74995.56,,70417,1
108,79557.09,,81184,0
109,84777.055,,89968,1
110,89468.56,,86684,0
111,84744.41,,78846,0
112,76555.2,,75158,0
113,72847.13,,66837,1
114,68501.086,,65281,1
115,73555.375,,76865,0
116,84736.37,,77843,0
117,78571.82,,77976,0
118,75554.5,,83408,0
119,81527.23,,86012,1
120,76203.24,,79628,0
121,77209.9,,75648,0
122,81087.27,,87434,1
123,86442.64,,87793,1
124,83744.4,,88785,1
125,87154.24,,92312,1
126,91290.375,,94404,1
127,88074.83,,88254,0
128,83668.02,,81528,0
129,86268.5,,90967,0
130,91509.59,,99197,1
131,94952.13,,94296,0
132,92064.695,,79806,0
133,80211.74,,80439,0
134,81646.16,,72934,1
135,70649.99,,67836,1
136,73673.85,,73116,0
137,80666.48,,78216,0
138,79166.39,,86580,0
139,80888.22,,86061,0
140,84330.7,,86933,0
141,79790.86,,77807,0
142,74327.02,,77758,0
143,80960.37,,84069,0
144,84989.84,,87429,0
145,87736,,87015,0
146,85075.375,,91617,1
147,89329.1,,92323,1
148,84191.11,,74596,1
149,70574.93,,65597,1
150,72533.5,,81713,0
151,84339.43,,81689,0
152,81256.46,,81745,0
153,85017.1,,84812,0
154,85817.33,,86185,0
155,74816.43,,79681,0
156,73767.57,,74388,1
157,84085.26,,90002,1
158,88840.266,,93688,1
159,88992.27,,89980,0
160,88665.36,,87702,0
161,87545.67,,88021,0
162,81985.766,,78366,0
163,73526.16,,68188,1
164,77619.25,,78796,0
165,83774.484,,78794,0
166,77673.516,,77790,0
167,79418.49,,81374,0
168,83125.68,,78457,0
169,71069.77,,74716,0
170,70238.66,,68633,1
171,76011.36,,69972,1
172,71716.12,,74615,0
173,75403.29,,73270,0
174,75628.16,,70881,0
175,70331,,75288,0
176,73715.12,,69927,0
177,65291.5,,66522,1
178,68375.69,,80030,0
179,84709.984,,84095,1
180,80454.29,,85638,1
181,82676.734,,82223,0
182,81381.47,,73950,0
183,69314.49,,67459,1
184,65125.223,,65988,1
185,74832.305,,76847,0
186,78905.734,,80875,0
187,80991.05,,77983,0
188,77707.42,,81325,0
189,77416.234,,73437,0
190,67390.14,,68137,1
191,68823.8,,64376,1
192,73570.375,,63490,1
193,68104.85,,69408,0
194,71413.01,,70439,0
195,73228.28,,71302,0
196,67652.85,,70422,0
197,67330.98,,65038.996,1
198,63960.902,,61006,1
199,63609.98,,71179,0
200,77626.75,,73620,0
201,74200.89,,73329,0
202,74073.58,,73871,0
203,72782.87,,70818,0
204,64626.875,,65635,0
205,63616.04,,60889,1
206,67835.6,,68712,0
207,71526.76,,72143,0
208,71664.37,,72058,0
209,71650.81,,71041,0
210,69717.664,,74009,0
211,69326.76,,66843,0
212,61884.31,,65008.004,0
213,70067.31,,71290,0
214,73552.86,,74153,0
215,72900.46,,77102,1
216,75699.66,,70147,0
217,68997.555,,72700,0
218,68145.17,,67616,0
219,64924.207,,62774,1
220,65685.23,,73988,0
221,75796.37,,77800,1
222,76850.92,,79242,1
223,76253.34,,82622,1
224,81281.12,,83972,1
225,78936.76,,70071,0
226,64694.438,,65059.996,1
227,75508.66,,75367,0
228,76040.44,,75170,0
229,75395.35,,77313,0
230,81092.98,,76267,0
231,77536.21,,77198,0
232,71450.75,,75416,0
233,72774.91,,66016,1
234,73043.59,,77526,0
235,78118.914,,75699,0
236,76330.15,,76488,0
237,75493.15,,94780,1
238,94748.3,,89697,1
239,81283.73,,79231,0
240,70778.14,,72161,0
241,78520.664,,80811,0
242,77753.06,,82841,0
243,80981.14,,84329,0
244,90940.72,,83027,0
245,80462.39,,79953,0
246,73593.31,,74197,0
247,71442.82,,68716,1
248,71899.58,,76076,0
249,78393.25,,79928,0
250,80653.88,,85672,1
251,85309.195,,84691,0
252,80680.74,,81940,0
253,76967.49,,77929,0
254,73710.91,,75842,0
255,79200.21,,87266,1
256,88908.734,,86333,0
257,84985.55,,87452,0
258,86804.08,,89345,1
259,86485.05,,92184,1
260,85804.74,,83602,0
261,78030.64,,75957,1
262,82177.6,,83277,0
263,84966.93,,84186,0
264,83530.75,,82357,0
265,84197.61,,81965,0
266,83342.89,,73428,1
267,70921.17,,75507,0
268,72946.85,,74369,1
269,81764.16,,86334,0
270,86647.516,,82737,0
271,83520.625,,81063,0
272,80402.17,,78190,0
273,74283.28,,71973,1
274,72499.44,,67855,1
275,69766.84,,62234.004,1
276,72089.29,,63592,1
277,67493.586,,65242.996,0
278,67742.234,,71644,0
279,73650.14,,81938,0
280,78087.25,,88836,1
281,83980.516,,85318,0
282,79223.27,,83725,0
283,80869.19,,81743,0
284,81699.45,,86621,0
285,87169.78,,88357,0
286,89047.89,,90131,1
287,87460.516,,90085,0
288,87060.516,,90338,0
289,83462.055,,88008,0
290,83935.31,,97278,1
291,95606.84,,94044,0
292,90381.93,,93059,0
293,89060.7,,93116,0
294,92214.98,,100374,1
295,94220.15,,86144,0
296,82211.555,,78853,1
297,82847.18,,94202,0
298,95917.58,,98512,1
299,91089.69,,97141,0
300,95319.516,,94748,0
301,94159.64,,90792,0
302,85415.29,,80079,1
303,73504.33,,74984,1
304,86757.61,,80987,0
305,82456.27,,88426,0
306,90511.74,,88985,0
307,88161.945,,92452,0
308,89167.21,,89458,0
309,80185.51,,80233,1
310,77271.56,,78212,1
311,83824.734,,85371,0
312,86713.87,,91063,0
313,90318.81,,90545,0
314,90952.82,,99064,1
315,94947.055,,94774,0
316,83194.64,,85296,0
317,81185.875,,80389,1
318,85595.516,,90150,0
319,89129.54,,91315,0
320,89619.56,,89563,0
321,91991.31,,87272,0
322,86796.23,,80947,1
323,75080.17,,78656,1
324,77750.23,,75104,1
325,81434.055,,82895,0
326,87078.31,,87893,0
327,87527.23,,89133,0
328,86655.69,,83349,0
