DAY,RESULT,TEMP,RAIN,WEATHER
2021/11/18 ,75893,12.7,0.0,0.5
2021/11/19 ,75572,12.5,0.0,0.5
2021/11/20 ,67429,13.2,0.0,0.0
2021/11/21 ,65907,12.4,9.0,0.5
2021/11/22 ,75709,13.5,28.0,1.0
2021/11/23 ,70972,12.7,0.0,0.5
2021/11/24 ,77452,11.4,0.0,0.0
2021/11/25 ,78513,12.2,0.0,0.0
2021/11/26 ,77108,12.1,0.0,0.0
2021/11/27 ,73019,9.7,0.0,0.0
2021/11/28 ,71387,8.9,0.0,0.0
2021/11/29 ,84620,8.1,0.0,0.0
2021/11/30 ,83761,10.7,2.5,0.0
2021/12/1 ,77577,15.7,58.0,1.0
2021/12/2 ,81059,10.1,0.0,0.0
2021/12/3 ,81590,9.8,0.0,0.0
2021/12/4 ,74170,9.9,0.0,0.0
2021/12/5 ,73347,8.6,0.0,0.0
2021/12/6 ,86732,8.9,0.0,0.5
2021/12/7 ,83465,11.8,8.5,0.5
2021/12/8 ,87604,9.6,37.5,1.0
2021/12/9 ,83994,10.2,0.0,0.5
2021/12/10 ,85444,8.7,0.0,0.5
2021/12/11 ,76194,9.3,0.0,0.0
2021/12/12 ,70849,11.3,0.0,0.5
2021/12/13 ,83009,9.8,0.0,0.0
2021/12/14 ,94748,5.1,5.5,0.5
2021/12/15 ,89004,7.5,0.0,0.0
2021/12/16 ,87776,9.4,0.0,0.0
2021/12/17 ,87295,8.9,6.0,1.0
2021/12/18 ,84914,4.5,0.0,0.0
2021/12/19 ,82697,4.3,0.0,0.0
2021/12/20 ,91752,6.2,0.0,0.0
2021/12/21 ,89634,8.2,0.0,0.0
2021/12/22 ,89283,8.8,0.0,0.0
2021/12/23 ,89970,8.2,0.0,0.0
2021/12/24 ,87633,8.1,0.0,0.0
2021/12/25 ,77469,8.4,4.0,1.0
2021/12/26 ,82341,3.6,0.0,0.0
2021/12/27 ,95341,2.7,0.0,0.0
2021/12/28 ,91455,3.7,0.0,0.0
2021/12/29 ,83321,4.2,0.0,0.0
2021/12/30 ,74916,6.4,0.0,0.0
2021/12/31 ,77522,3.4,0.0,0.0
2022/1/1 ,74952,3.2,0.0,0.0
2022/1/2 ,75147,3.6,0.0,0.0
2022/1/3 ,74114,5.5,0.0,0.0
2022/1/4 ,81826,5.2,0.0,0.0
2022/1/5 ,92763,4.1,0.0,0.0
2022/1/6 ,107790,0.8,6.5,0.5
2022/1/7 ,104029,2.4,0.0,0.0
2022/1/8 ,90083,4.5,0.0,0.0
2022/1/9 ,81584,6.1,0.0,0.0
2022/1/10 ,84181,7.7,0.0,0.5
2022/1/11 ,96961,5.7,16.0,1.0
2022/1/12 ,96639,5.1,0.0,0.0
2022/1/13 ,98442,5.7,0.0,0.0
2022/1/14 ,99799,4.3,0.0,0.0
2022/1/15 ,89589,5.5,0.0,0.5
2022/1/16 ,83137,5.4,0.0,0.0
2022/1/17 ,95349,6.0,0.0,0.5
2022/1/18 ,98652,4.5,0.0,0.0
2022/1/19 ,101077,3.7,0.0,0.0
2022/1/20 ,101762,3.4,0.0,0.0
2022/1/21 ,102743,3.1,0.0,0.0
2022/1/22 ,90377,4.4,0.0,0.0
2022/1/23 ,86893,5.0,0.0,0.5
2022/1/24 ,94601,6.5,0.0,0.5
2022/1/25 ,98737,5.1,0.0,0.0
2022/1/26 ,95910,5.6,0.0,1.0
2022/1/27 ,94989,6.7,0.0,0.0
2022/1/28 ,93255,6.6,0.0,0.5
2022/1/29 ,85774,5.9,0.0,0.5
2022/1/30 ,84338,5.2,0.0,0.5
2022/1/31 ,95203,5.0,0.0,0.0
2022/2/1 ,95431,5.5,0.0,0.0
2022/2/2 ,95085,5.5,0.0,0.0
2022/2/3 ,96050,5.8,0.0,0.0
2022/2/4 ,96845,5.0,0.0,0.5
2022/2/5 ,89747,3.6,0.0,0.0
2022/2/6 ,88724,2.3,0.0,0.0
2022/2/7 ,98398,4.3,0.0,0.0
2022/2/8 ,98335,5.2,0.0,0.5
2022/2/9 ,94857,6.2,0.0,0.0
2022/2/10 ,105259,2.5,26.0,1.0
2022/2/11 ,90904,4.0,3.5,0.0
2022/2/12 ,86332,4.7,0.0,0.0
2022/2/13 ,89010,3.2,20.5,1.0
2022/2/14 ,97440,3.8,5.5,1.0
2022/2/15 ,97166,5.4,0.0,0.0
2022/2/16 ,93849,6.0,0.0,0.0
2022/2/17 ,97172,4.7,0.0,0.0
2022/2/18 ,95884,5.7,0.0,0.0
2022/2/19 ,88266,4.9,3.5,0.5
2022/2/20 ,82063,5.9,12.0,0.5
2022/2/21 ,96894,4.1,0.0,0.0
2022/2/22 ,98025,4.4,0.0,0.0
2022/2/23 ,90603,4.4,0.0,0.0
2022/2/24 ,96746,4.9,0.0,0.0
2022/2/25 ,92102,6.4,0.0,0.0
2022/2/26 ,79060,8.5,0.0,0.0
2022/2/27 ,73034,9.6,0.0,0.0
2022/2/28 ,83196,9.7,0.0,0.0
2022/3/1 ,82731,11.0,0.0,0.5
2022/3/2 ,80093,11.3,4.0,0.5
2022/3/3 ,80667,9.5,0.0,0.5
2022/3/4 ,83815,8.0,0.0,0.0
2022/3/5 ,71559,11.1,0.0,0.0
2022/3/6 ,71234,8.3,0.0,0.0
2022/3/7 ,84571,8.2,0.0,0.5
2022/3/8 ,89809,6.3,0.5,0.5
2022/3/9 ,84306,7.9,0.0,0.0
2022/3/10 ,83497,8.9,0.0,0.0
2022/3/11 ,78619,11.8,0.0,0.0
2022/3/12 ,66225,14.6,0.0,0.0
2022/3/13 ,63111,14.5,0.0,0.5
2022/3/14 ,69441,16.8,1.0,0.0
2022/3/15 ,72343,12.6,0.0,0.0
2022/3/16 ,72762,14.1,0.0,0.5
2022/3/17 ,72070,14.1,0.0,0.5
2022/3/18 ,86522,5.4,46.5,1.0
2022/3/19 ,71255,10.0,23.5,0.5
2022/3/20 ,66918,9.8,0.0,0.5
2022/3/21 ,70456,9.5,0.0,0.5
2022/3/22 ,89145,4.0,18.0,1.0
2022/3/23 ,88273,5.1,1.0,0.5
2022/3/24 ,82253,8.0,1.0,0.0
2022/3/25 ,77084,12.0,0.0,0.0
2022/3/26 ,67733,16.0,6.0,0.5
2022/3/27 ,60675,16.4,2.0,0.5
2022/3/28 ,70464,13.6,0.0,0.5
2022/3/29 ,78328,10.2,0.0,0.5
2022/3/30 ,71904,14.3,0.0,0.5
2022/3/31 ,69247,15.3,4.0,0.0
