,elec_tra,elec_tes,elec,HAZURE
0,,,500766,0
1,,,491165.97,0
2,,,480517,0
3,,,485492.97,0
4,,,424093,1
5,,,479830,0
6,,,489355,0
7,,,505181,0
8,,,480316.97,0
9,,,485185.97,0
10,,,501470,0
11,,,529907,1
12,550760,,517978,0
13,565057.3,,569715,1
14,571280.7,,574615,1
15,581655.3,,556991,0
16,538204.8,,523368,0
17,584654.9,,597612,1
18,616791.9,,628451.94,1
19,619664.44,,545182,0
20,608070.75,,592628,0
21,586836.94,,562475,0
22,591236.6,,601626,0
23,558937.56,,551329,0
24,538877.7,,510544,0
25,540891.5,,543723,0
26,543675.6,,524427,0
27,511612.8,,480589,1
28,503432.16,,488466,1
29,497095.12,,481296,1
30,475072.9,,498552,0
31,504106.22,,516741.97,0
32,524026.12,,523220,0
33,542482.9,,543123,0
34,566625.56,,572097,1
35,564308.7,,549233,0
36,582590.9,,586107,1
37,586923.1,,583528,1
38,583272.8,,551628,0
39,514615.1,,484479,1
40,575178.5,,604731,1
41,653831.06,,645928,1
42,596470.25,,649974,1
43,599170,,596705,0
44,627438.44,,613946,0
45,621521.7,,618759,0
46,576813,,577977,0
47,565327.75,,582124,0
48,574328.3,,573135,0
49,545818.1,,577415,0
50,537524.94,,539502,0
51,525515.2,,567929,0
52,515630.8,,532968,0
53,518303.6,,511302,1
54,513595.25,,483943,1
55,476475.3,,483013,1
56,460587.3,,436126.03,1
57,448497.75,,456312,1
58,456321.84,,478879,0
59,493937.84,,497641,0
60,508558.47,,498188.97,0
61,510973.94,,487192,0
62,510541.53,,495087,0
63,505675.3,,507180,0
64,501322.28,,529270,0
65,531380.7,,570389,1
66,601102.25,,626456,1
67,637506.1,,624224,1
68,634179.56,,611965,1
69,624825.75,,576613,0
70,605297.8,,627252,1
71,594561.56,,488594,1
72,585501.7,,597526,0
73,622818.94,,613164,0
74,549335.25,,510138,0
75,550667.5,,554270,0
76,534755.4,,519234,0
77,517724.28,,512359.03,0
78,495442.38,,490011,0
79,505482.9,,496150.03,0
80,501233.94,,506831,0
81,494752.03,,505746,0
82,510514.8,,500393,0
83,528543.3,,491176,0
84,515342.38,,518546,0
85,535418.8,,568408,0
86,563978.44,,552199,0
87,566785.3,,580976,1
88,604090.94,,612415,1
89,640036.7,,631387,1
90,610025.75,,605621,0
91,589974.5,,513595.03,0
92,592610.6,,611117,0
93,615216,,641141.94,1
94,663633.25,,653572,1
95,675824,,690611,1
96,675759.1,,672151,1
97,641265.25,,621789,0
98,609010.3,,630428,0
99,587559.5,,608742,0
100,586268.2,,564984,0
101,562032.94,,544691,0
102,530835.6,,553814,0
103,515055.06,,500517,1
104,480098.94,,483303,1
105,470464.66,,492862,1
106,472120.03,,494780,0
107,490467.62,,487192,0
108,478691.34,,446876,1
109,438394.72,,458146,0
110,493007.78,,490754,0
111,505249.7,,493595,0
112,480284.9,,498391,0
113,506480.5,,510618,0
114,523167.38,,516650,0
