,elec_tra,elec_tes,elec,HAZURE
0,,,500766,0
1,,,491165.97,0
2,,,480517,0
3,,,485492.97,0
4,,,424093,1
5,,,479830,0
6,,,489355,0
7,,,505181,0
8,,,480316.97,0
9,,,485185.97,0
10,,,501470,0
11,,,529907,1
12,547611.44,,517978,0
13,569015.3,,569715,1
14,567813.44,,574615,1
15,583138,,556991,0
16,556583.5,,523368,0
17,565717.9,,597612,1
18,610862.9,,628451.94,1
19,617361.1,,545182,0
20,584418.8,,592628,0
21,564968.9,,562475,0
22,576072.2,,601626,0
23,559035.9,,551329,0
24,525239.06,,510544,0
25,540536.44,,543723,0
26,550814.75,,524427,0
27,515134.5,,480589,1
28,509224.56,,488466,1
29,510137.03,,481296,1
30,489296.1,,498552,0
31,504471.2,,516741.97,0
32,522059.9,,523220,0
33,529689.56,,543123,0
34,548305.06,,572097,1
35,541900.8,,549233,0
36,579124.5,,586107,1
37,574221.8,,583528,1
38,580573.44,,551628,0
39,524966.3,,484479,1
40,560506.6,,604731,1
41,657623.7,,645928,1
42,593624.9,,649974,1
43,582788.3,,596705,0
44,614171.94,,613946,0
45,592829.7,,618759,0
46,568331.2,,577977,0
47,554459.75,,582124,0
48,562475.4,,573135,0
49,545248.4,,577415,0
50,532059.3,,539502,0
51,532569,,567929,0
52,520688.25,,532968,0
53,525869.3,,511302,1
54,527680.4,,483943,1
55,485216.1,,483013,1
56,472913.75,,436126.03,1
57,456735.12,,456312,1
58,466048.94,,478879,0
59,485845.38,,497641,0
60,493940.1,,498188.97,0
61,492929.47,,487192,0
62,503746.38,,495087,0
63,495582.84,,507180,0
64,503093.16,,529270,0
65,539194.4,,570389,1
66,600245.9,,626456,1
67,643597.9,,624224,1
68,628921.2,,611965,1
69,621687.9,,576613,0
70,600920.4,,627252,1
71,581119.4,,488594,1
72,573510.75,,597526,0
73,612240.56,,613164,0
74,526940.3,,510138,0
75,534478.25,,554270,0
76,530148.75,,519234,0
77,512051.2,,512359.03,0
78,503844.03,,490011,0
79,517123.7,,496150.03,0
80,512831.44,,506831,0
81,500230.84,,505746,0
82,516835.5,,500393,0
83,534851.8,,491176,0
84,521640.9,,518546,0
85,538115.06,,568408,0
86,562925.94,,552199,0
87,565717.4,,580976,1
88,602534.4,,612415,1
89,642410.56,,631387,1
90,608420.3,,605621,0
91,584069.75,,513595.03,0
92,579642.6,,611117,0
93,595855.9,,641141.94,1
94,638760.6,,653572,1
95,646752.25,,690611,1
96,661549,,672151,1
97,616803.44,,621789,0
98,597502.75,,630428,0
99,571376.06,,608742,0
100,570144.3,,564984,0
101,555330.7,,544691,0
102,514602.06,,553814,0
103,508798.7,,500517,1
104,486021,,483303,1
105,493913.88,,492862,1
106,487222.1,,494780,0
107,495741.72,,487192,0
108,479967.44,,446876,1
109,436660.1,,458146,0
110,488127.75,,490754,0
111,489714.66,,493595,0
112,471000.28,,498391,0
113,512185.94,,510618,0
114,516426.62,,516650,0
