,elec_tra,elec_tes,elec,HAZURE
0,,,71626,0
1,,,69778,0
2,,,63798,1
3,,,70949,0
4,,,76572,1
5,,,71918,0
6,,,76125,0
7,,,71008,0
8,,,63956,1
9,,,60860,1
10,,,71974,0
11,,,75294,0
12,75687.99,,74426,0
13,76763.83,,73648,0
14,76284.94,,71072,0
15,67826.61,,65128.996,1
16,66371.74,,62243.004,1
17,72331.87,,69346,0
18,73145.766,,69886,0
19,69908,,70374,0
20,73207.98,,72467,0
21,75759.54,,71650,0
22,69476.766,,65648,0
23,66513.87,,61722,1
24,70427.29,,69337,0
25,72998.08,,72682,0
26,74430.16,,72122,0
27,74047.69,,72332,0
28,74764.49,,63947.996,1
29,62777.965,,61786,1
30,65440.96,,58282.004,1
31,66096.484,,63474,0
32,68530.74,,58982.996,1
33,59938.758,,58690,1
34,62870.94,,58930,0
35,66250.33,,65718,0
36,67477.625,,65133,0
37,67761.3,,60611.996,0
38,68867.81,,69554,0
39,71139.23,,72401,1
40,73185.586,,73217,1
41,75790.16,,73195,1
42,74899.23,,73783,0
43,71109.41,,66058,0
44,63203.625,,61356,1
45,69050.83,,70647,0
46,75617.74,,73343,0
47,73497.54,,72231,0
48,75183.77,,71937,0
49,73641.15,,70976,0
50,69753.54,,65751,0
51,65908.41,,62838.996,1
52,71912.55,,74517,1
53,78020.695,,78288,1
54,76053.6,,76192,0
55,76020.23,,76618,0
56,77787.3,,73033,0
57,72827.516,,64455.996,1
58,66138.41,,60987.004,1
59,70747.18,,69516,0
60,74723.08,,71196,0
61,71736.46,,70825,0
62,73873.41,,70304,0
63,73659.21,,70214,0
64,68335.16,,65344,0
65,66822.99,,59785.004,1
66,69389.35,,69678,0
67,74124.71,,72071,0
68,73165.75,,73539,0
69,74152.41,,74555,0
70,76366.234,,75644,1
71,70531.055,,68034,0
72,68424.57,,64572,1
73,74658.9,,72350,0
74,77031.23,,73759,0
75,75182.32,,72861,0
76,74733.37,,74250,0
77,76900.555,,77900,1
78,72496.14,,72069,0
79,72751.01,,66144,1
80,75601.02,,79664,1
81,80756.24,,78933,1
82,78284.17,,77168,0
83,77222.6,,78029,0
84,81019.19,,76065,0
85,77088.18,,71671,0
86,74038.29,,67188,1
87,75647.9,,77476,0
88,79883.19,,74806,0
89,76454.88,,74863,0
90,77640.71,,75909,0
91,77129.34,,80622,1
92,76294.02,,76417,0
93,77700.69,,78475,0
94,87514.414,,89812,1
95,86442.695,,78213,0
96,76366.52,,78125,0
97,80980.18,,88051,1
98,87478.84,,82639,0
99,79179.586,,69921,1
100,73437.445,,71667,0
101,83293.445,,87564,1
102,85384.45,,88043,1
103,85840.71,,85886,0
104,90151.01,,88895,1
105,85628.07,,79415,0
106,77243.555,,70477,1
107,77688.97,,70417,1
108,78949.375,,81184,0
109,86062.63,,89968,1
110,87496.016,,86684,0
111,87201.94,,78846,0
112,80390.48,,75158,0
113,75484.516,,66837,1
114,68489.54,,65281,1
115,75619.41,,76865,0
116,82799.93,,77843,0
117,79766.78,,77976,0
118,77292.26,,83408,0
119,86077.01,,86012,1
120,77871.2,,79628,0
121,81720.12,,75648,0
122,86599.39,,87434,1
123,85777.85,,87793,1
124,87802.95,,88785,1
125,87854.85,,92312,1
126,90474.516,,94404,1
127,92092.195,,88254,0
128,87353.86,,81528,0
129,93329.76,,90967,0
130,97187.58,,99197,1
131,99526.5,,94296,0
132,94590.734,,79806,0
133,84463.79,,80439,0
134,81265.69,,72934,1
135,70422.125,,67836,1
136,75741.016,,73116,0
137,86361.21,,78216,0
138,84261.21,,86580,0
139,86493.85,,86061,0
140,88380.29,,86933,0
141,84296.64,,77807,0
142,78501.18,,77758,0
143,86199.29,,84069,0
144,85151.2,,87429,0
145,90222.44,,87015,0
146,87779.664,,91617,1
147,90844.84,,92323,1
148,87041.055,,74596,1
149,74402.414,,65597,1
150,74860.51,,81713,0
151,90048.49,,81689,0
152,86242.51,,81745,0
153,90474.33,,84812,0
154,91210.92,,86185,0
155,80944.375,,79681,0
156,78110.734,,74388,1
157,85476.445,,90002,1
158,88818.82,,93688,1
159,92611.84,,89980,0
160,88770.13,,87702,0
161,89769.55,,88021,0
162,90647.64,,78366,0
163,80245.734,,68188,1
164,77483.086,,78796,0
165,86280.64,,78794,0
166,80643.06,,77790,0
167,80178.06,,81374,0
168,84014.9,,78457,0
169,76602.28,,74716,0
170,75666.92,,68633,1
171,77243.086,,69972,1
172,75124.41,,74615,0
173,78333.83,,73270,0
174,77962.15,,70881,0
175,75358.875,,75288,0
176,79176.47,,69927,0
177,69561.7,,66522,1
178,69039.27,,80030,0
179,85240.805,,84095,1
180,80303.984,,85638,1
181,85945.79,,82223,0
182,81740.945,,73950,0
183,71157,,67459,1
184,66557.07,,65988,1
185,76203.83,,76847,0
186,79002.45,,80875,0
187,83374.805,,77983,0
188,78332.5,,81325,0
189,80500.875,,73437,0
190,71019.266,,68137,1
191,69723.86,,64376,1
192,76077.305,,63490,1
193,68015.51,,69408,0
194,73432.06,,70439,0
195,75404.76,,71302,0
196,75128.8,,70422,0
197,73454.78,,65038.996,1
198,64588.734,,61006,1
199,65857.555,,71179,0
200,77421.484,,73620,0
201,71992.195,,73329,0
202,74790.36,,73871,0
203,75901.53,,70818,0
204,68946.91,,65635,0
205,65912.62,,60889,1
206,71128.11,,68712,0
207,73359.805,,72143,0
208,73994.016,,72058,0
209,73796.14,,71041,0
210,73329,,74009,0
211,71606.586,,66843,0
212,66042.82,,65008.004,0
213,73644.7,,71290,0
214,75640.42,,74153,0
215,74791.15,,77102,1
216,78302.25,,70147,0
217,74856.18,,72700,0
218,72541.39,,67616,0
219,68128.38,,62774,1
220,69161.016,,73988,0
221,77917.58,,77800,1
222,76762.11,,79242,1
223,78362.92,,82622,1
224,82431.836,,83972,1
225,75930.85,,70071,0
226,67899.84,,65059.996,1
227,78079.086,,75367,0
228,81615.54,,75170,0
229,79561,,77313,0
230,81646.58,,76267,0
231,77209.15,,77198,0
232,73228.91,,75416,0
233,73713.9,,66016,1
234,74145.65,,77526,0
235,80121.55,,75699,0
236,78578.98,,76488,0
237,78760.734,,94780,1
238,93990.375,,89697,1
239,81049.48,,79231,0
240,75232.83,,72161,0
241,85449.266,,80811,0
242,81654.9,,82841,0
243,84902.75,,84329,0
244,89100.85,,83027,0
245,85149.766,,79953,0
246,78151.9,,74197,0
247,75217,,68716,1
248,74251.69,,76076,0
249,83246.72,,79928,0
250,84425.25,,85672,1
251,84545.9,,84691,0
252,83822.5,,81940,0
253,80395.984,,77929,0
254,78123.3,,75842,0
255,82456.05,,87266,1
256,87032.516,,86333,0
257,87800.8,,87452,0
258,91027.15,,89345,1
259,85458.58,,92184,1
260,89430.586,,83602,0
261,81326.68,,75957,1
262,81537.32,,83277,0
263,89450.414,,84186,0
264,86077.09,,82357,0
265,87208.92,,81965,0
266,84916.016,,73428,1
267,72784.125,,75507,0
268,78172.68,,74369,1
269,83391.21,,86334,0
270,87316.13,,82737,0
271,85960.086,,81063,0
272,82512.91,,78190,0
273,79339.69,,71973,1
274,72032.4,,67855,1
275,72732.24,,62234.004,1
276,71552.39,,63592,1
277,65796.914,,65242.996,0
278,73035.39,,71644,0
279,80255.69,,81938,0
280,86974.16,,88836,1
281,87956.4,,85318,0
282,83498.734,,83725,0
283,86851.17,,81743,0
284,85390.37,,86621,0
285,83277.086,,88357,0
286,89807.76,,90131,1
287,91170.45,,90085,0
288,91485.16,,90338,0
289,87706.07,,88008,0
290,89539.01,,97278,1
291,96468,,94044,0
292,91824.39,,93059,0
293,93189.266,,93116,0
294,98005.98,,100374,1
295,94944.266,,86144,0
296,84367.47,,78853,1
297,87649.13,,94202,0
298,98621.62,,98512,1
299,94028.266,,97141,0
300,96325.78,,94748,0
301,97698.1,,90792,0
302,89952.85,,80079,1
303,77580.95,,74984,1
304,84086.125,,80987,0
305,87046.945,,88426,0
306,93561.77,,88985,0
307,88253.484,,92452,0
308,94138.375,,89458,0
309,86499.36,,80233,1
310,78724.61,,78212,1
311,86617.12,,85371,0
312,88316.95,,91063,0
313,92795.01,,90545,0
314,91300.56,,99064,1
315,98642.06,,94774,0
316,88033.65,,85296,0
317,88210.75,,80389,1
318,88187.81,,90150,0
319,88395.53,,91315,0
320,91257.79,,89563,0
321,92611.58,,87272,0
322,89828.16,,80947,1
323,76694.59,,78656,1
324,78999.72,,75104,1
325,84414.32,,82895,0
326,89050.22,,87893,0
327,92614.19,,89133,0
328,91437.555,,83349,0
329,87832.46,,85497,0
