,elec_tra,elec_tes,elec,HAZURE
0,,,500766,0
1,,,491165.97,0
2,,,480517,0
3,,,485492.97,0
4,,,424093,1
5,,,479830,0
6,,,489355,0
7,,,505181,0
8,,,480316.97,0
9,,,485185.97,0
10,,,501470,0
11,,,529907,1
12,538253.6,,517978,0
13,558731.75,,569715,1
14,545703.44,,574615,1
15,560551.8,,556991,0
16,522529.03,,523368,0
17,553969,,597612,1
18,594075.44,,628451.94,1
19,599665.3,,545182,0
20,576131.25,,592628,0
21,562570.9,,562475,0
22,569161.25,,601626,0
23,547329.2,,551329,0
24,519647.6,,510544,0
25,525494.9,,543723,0
26,536246.75,,524427,0
27,506431.8,,480589,1
28,481775.97,,488466,1
29,480310.06,,481296,1
30,463321.88,,498552,0
31,500008,,516741.97,0
32,513651.56,,523220,0
33,531793.75,,543123,0
34,551066.5,,572097,1
35,538919.7,,549233,0
36,572015.9,,586107,1
37,559259.1,,583528,1
38,557743.6,,551628,0
39,494208.34,,484479,1
40,533956.2,,604731,1
41,607718.8,,645928,1
42,576871.4,,649974,1
43,565689.8,,596705,0
44,596640.56,,613946,0
45,587682.4,,618759,0
46,559593.8,,577977,0
47,548056.2,,582124,0
48,541492.44,,573135,0
49,533004.25,,577415,0
50,523618.1,,539502,0
51,509556.94,,567929,0
52,495282.8,,532968,0
53,501468.4,,511302,1
54,499506.22,,483943,1
55,471050,,483013,1
56,455085.28,,436126.03,1
57,439067.56,,456312,1
58,449343.22,,478879,0
59,492021.06,,497641,0
60,504159.34,,498188.97,0
61,506430.22,,487192,0
62,511792.6,,495087,0
63,494248.75,,507180,0
64,501863.72,,529270,0
65,525806.56,,570389,1
66,569958.7,,626456,1
67,592530.06,,624224,1
68,582353.6,,611965,1
69,587486.4,,576613,0
70,580333.9,,627252,1
71,566668.6,,488594,1
72,552438,,597526,0
73,596367,,613164,0
74,539103.94,,510138,0
75,532814.56,,554270,0
76,524097.84,,519234,0
77,500110.06,,512359.03,0
78,491392.12,,490011,0
79,502509.6,,496150.03,0
80,492405.1,,506831,0
81,481198.53,,505746,0
82,494622.8,,500393,0
83,513095.16,,491176,0
84,508314.56,,518546,0
85,525912.44,,568408,0
86,552874.25,,552199,0
87,553967.06,,580976,1
88,579924.44,,612415,1
89,609498.06,,631387,1
90,581298,,605621,0
91,572518.1,,513595.03,0
92,561259.7,,611117,0
93,589824.4,,641141.94,1
94,619744.06,,653572,1
95,610070.2,,690611,1
96,629240.3,,672151,1
97,593723.3,,621789,0
98,580126.3,,630428,0
99,557724.4,,608742,0
100,562259.3,,564984,0
101,545498.9,,544691,0
102,512400.84,,553814,0
103,503107.75,,500517,1
104,470286.53,,483303,1
105,462957.3,,492862,1
106,454673.34,,494780,0
107,486486.16,,487192,0
108,473439,,446876,1
109,434105.6,,458146,0
110,493239,,490754,0
111,492162.84,,493595,0
112,482440.22,,498391,0
113,511688.66,,510618,0
114,509071.88,,516650,0
