,elec_tra,elec_tes,elec
0,,,71626.0
1,,,69778.0
2,,,63798.0
3,,,70949.0
4,,,76572.0
5,,,71918.0
6,,,76125.0
7,,,71008.0
8,,,63956.0
9,,,60860.0
10,,,71974.0
11,,,75294.0
12,74679.88,,74426.0
13,74434.805,,73648.0
14,72287.08,,71072.0
15,64935.973,,65128.996
16,64822.16,,62243.004
17,70974.33,,69346.0
18,71770.09,,69886.0
19,71304.875,,70374.0
20,70748.01,,72467.0
21,71048.67,,71650.0
22,65697.79,,65648.0
23,63133.08,,61722.0
24,69036.07,,69337.0
25,70099.195,,72682.0
26,74154.13,,72122.0
27,73586.91,,72332.0
28,70272.664,,63947.996
29,58601.195,,61786.0
30,61697.723,,58282.004
31,64772.695,,63474.0
32,67745.67,,58982.996
33,60294.535,,58690.0
34,61575.227,,58930.0
35,60946.44,,65718.0
36,64449.84,,65133.0
37,62924.35,,60611.996
38,63870.414,,69554.0
39,70274.04,,72401.0
40,73842.95,,73217.0
41,76138.05,,73195.0
42,76271.484,,73783.0
43,72014.16,,66058.0
44,62926.086,,61356.0
45,66996.28,,70647.0
46,71400.055,,73343.0
47,71914.03,,72231.0
48,73636.06,,71937.0
49,70171.96,,70976.0
50,66566.03,,65751.0
51,63913.477,,62838.996
52,71370.56,,74517.0
53,77890.21,,78288.0
54,76879.52,,76192.0
55,75495.3,,76618.0
56,75537.44,,73033.0
57,68899.47,,64455.996
58,63988.043,,60987.004
59,68878.71,,69516.0
60,73336.99,,71196.0
61,71688.88,,70825.0
62,71151.02,,70304.0
63,70154.54,,70214.0
64,65683.484,,65344.0
65,63107.59,,59785.004
66,67779.625,,69678.0
67,71455.39,,72071.0
68,73051.89,,73539.0
69,73627.3,,74555.0
70,71974.14,,75644.0
71,69098.47,,68034.0
72,63187.254,,64572.0
73,73127.92,,72350.0
74,75036.375,,73759.0
75,72636.38,,72861.0
76,73865.97,,74250.0
77,72508.68,,77900.0
78,71833.28,,72069.0
79,68854.83,,66144.0
80,74536.6,,79664.0
81,81447.57,,78933.0
82,77221.72,,77168.0
83,76202.93,,78029.0
84,79066.92,,76065.0
85,72590.57,,71671.0
86,69563.58,,67188.0
87,75653.61,,77476.0
88,78709.97,,74806.0
89,74715.836,,74863.0
90,77009.02,,75909.0
91,74266.88,,80622.0
92,76071.266,,76417.0
93,73841.625,,78475.0
94,83492.79,,89812.0
95,86778.22,,78213.0
96,72004.414,,78125.0
97,79917.586,,88051.0
98,86900.51,,82639.0
99,74679.42,,69921.0
100,72595.72,,71667.0
101,80159.95,,87564.0
102,84302.32,,88043.0
103,83561.85,,85886.0
104,87711.89,,88895.0
105,86824.234,,79415.0
106,71696.31,,70477.0
107,75040.65,,70417.0
108,78942.61,,81184.0
109,82398.06,,89968.0
110,88936.336,,86684.0
111,84804.27,,78846.0
112,77658.92,,75158.0
113,72124.46,,66837.0
114,66043.734,,65281.0
115,73822.305,,76865.0
116,82342.984,,77843.0
117,80187.5,,77976.0
118,74145.7,,83408.0
119,80835.83,,86012.0
120,78747.71,,79628.0
121,77167.48,,75648.0
122,82940.35,,87434.0
123,86371.55,,87793.0
124,85731.23,,88785.0
125,88576.62,,92312.0
126,90928.91,,94404.0
127,88445.24,,88254.0
128,83868.07,,81528.0
129,88364.39,,90967.0
130,92544.44,,99197.0
131,96443.984,,94296.0
132,92437.11,,79806.0
133,83499.875,,80439.0
134,79729.98,,72934.0
135,67860.48,,67836.0
136,74317.18,,73116.0
137,82947.68,,78216.0
138,80475.8,,86580.0
139,81458.336,,86061.0
140,83623.414,,86933.0
141,81519.125,,77807.0
142,73780.98,,77758.0
143,81904.93,,84069.0
144,83659.33,,87429.0
145,89085.12,,87015.0
146,86382.68,,91617.0
147,90025.55,,92323.0
148,85786.11,,74596.0
149,72751.85,,65597.0
150,72761.11,,81713.0
151,85372.86,,81689.0
152,81968.63,,81745.0
153,85008.1,,84812.0
154,85362.26,,86185.0
155,76857.05,,79681.0
156,75006.42,,74388.0
157,85026.19,,90002.0
158,89733.836,,93688.0
159,92620.96,,89980.0
160,89275.38,,87702.0
161,87067.875,,88021.0
162,83626.55,,78366.0
163,74110.914,,68188.0
164,76510.086,,78796.0
165,83326.29,,78794.0
166,78325.79,,77790.0
167,79270.55,,81374.0
168,81545.29,,78457.0
169,72926.62,,74716.0
170,70400.72,,68633.0
171,75168.45,,69972.0
172,72992.12,,74615.0
173,75499.164,,73270.0
174,77706.805,,70881.0
175,70696.88,,75288.0
176,73356.33,,69927.0
177,65291.324,,66522.0
178,67905.484,,80030.0
179,82320.695,,84095.0
180,81179.7,,85638.0
181,85942.89,,82223.0
182,79558.77,,73950.0
183,69961.97,,67459.0
184,64108.0,,65988.0
185,72735.56,,76847.0
186,77817.98,,80875.0
187,82225.734,,77983.0
188,76348.336,,81325.0
189,76315.79,,73437.0
190,69178.016,,68137.0
191,69663.875,,64376.0
192,74359.19,,63490.0
193,68288.79,,69408.0
194,72793.53,,70439.0
195,73745.17,,71302.0
196,70349.38,,70422.0
197,67770.46,,65038.996
198,62840.566,,61006.0
199,63768.617,,71179.0
200,75411.555,,73620.0
201,73534.25,,73329.0
202,72967.65,,73871.0
203,72917.45,,70818.0
204,65824.33,,65635.0
205,62597.516,,60889.0
206,69702.77,,68712.0
207,70736.79,,72143.0
208,73862.42,,72058.0
209,73132.86,,71041.0
210,68404.05,,74009.0
211,67899.11,,66843.0
212,61708.816,,65008.004
213,70149.23,,71290.0
214,73209.09,,74153.0
215,72028.734,,77102.0
216,79166.414,,70147.0
217,70883.45,,72700.0
218,69963.48,,67616.0
219,65771.05,,62774.0
220,65745.2,,73988.0
221,74283.6,,77800.0
222,78029.84,,79242.0
223,77501.664,,82622.0
224,80707.586,,83972.0
225,76905.81,,70071.0
226,64734.49,,65059.996
227,75148.34,,75367.0
228,78319.305,,75170.0
229,76679.734,,77313.0
230,81818.8,,76267.0
231,74436.02,,77198.0
232,71200.555,,75416.0
233,72193.81,,66016.0
234,73878.875,,77526.0
235,77966.28,,75699.0
236,76673.43,,76488.0
237,77752.36,,94780.0
238,92310.24,,89697.0
239,80521.4,,79231.0
240,72796.93,,72161.0
241,81361.92,,80811.0
242,77902.49,,82841.0
243,80187.32,,84329.0
244,88364.97,,83027.0
245,81478.72,,79953.0
246,74901.44,,74197.0
247,71083.85,,68716.0
248,73905.49,,76076.0
249,79965.086,,79928.0
250,81586.07,,85672.0
251,84410.1,,84691.0
252,78891.05,,81940.0
253,77124.305,,77929.0
254,74083.26,,75842.0
255,77093.06,,87266.0
256,86035.33,,86333.0
257,85257.86,,87452.0
258,88788.73,,89345.0
259,85345.805,,92184.0
260,86327.016,,83602.0
261,79016.64,,75957.0
262,80937.99,,83277.0
263,84818.04,,84186.0
264,82239.414,,82357.0
265,83824.664,,81965.0
266,81675.8,,73428.0
267,70750.1,,75507.0
268,73715.95,,74369.0
269,83167.43,,86334.0
270,85618.7,,82737.0
271,82668.12,,81063.0
272,80969.414,,78190.0
273,73323.34,,71973.0
274,69809.336,,67855.0
275,71186.69,,62234.004
276,70973.805,,63592.0
277,67782.72,,65242.996
278,67996.5,,71644.0
279,76184.54,,81938.0
280,79937.51,,88836.0
281,85288.89,,85318.0
282,79972.44,,83725.0
283,83873.805,,81743.0
284,83294.98,,86621.0
285,82234.99,,88357.0
286,89401.54,,90131.0
287,92727.61,,90085.0
288,87680.586,,90338.0
289,85160.445,,88008.0
290,86164.62,,97278.0
291,95548.25,,94044.0
292,89095.7,,93059.0
293,90364.48,,93116.0
294,94937.734,,100374.0
295,93276.375,,86144.0
296,81706.766,,78853.0
297,86547.79,,94202.0
298,96212.08,,98512.0
299,91386.27,,97141.0
300,95438.45,,94748.0
301,94895.02,,90792.0
302,85421.22,,80079.0
303,73862.586,,74984.0
304,82747.2,,80987.0
305,84181.19,,88426.0
306,91191.51,,88985.0
307,86864.99,,92452.0
308,88988.695,,89458.0
309,82850.18,,80233.0
310,76440.61,,78212.0
311,84125.7,,85371.0
312,86237.984,,91063.0
313,92608.95,,90545.0
314,89624.43,,99064.0
315,94652.53,,94774.0
316,84262.64,,85296.0
317,83873.71,,80389.0
318,86256.6,,90150.0
319,86267.6,,91315.0
320,90234.695,,89563.0
321,91416.5,,87272.0
322,84755.8,,80947.0
323,73658.7,,78656.0
324,76973.0,,75104.0
325,82779.84,,82895.0
326,85988.836,,87893.0
327,88890.555,,89133.0
328,87966.625,,83349.0
329,80668.73,,85497.0
330,83040.055,,77774.0
