,elec_tra,elec_tes,elec,HAZURE
0,,,71626,0
1,,,69778,0
2,,,63798,1
3,,,70949,0
4,,,76572,1
5,,,71918,0
6,,,76125,0
7,,,71008,0
8,,,63956,1
9,,,60860,1
10,,,71974,0
11,,,75294,0
12,72262.98,,74426,0
13,74651.414,,73648,0
14,71984.44,,71072,0
15,61655.64,,65128.996,1
16,63690.715,,62243.004,1
17,71823.2,,69346,0
18,71025.59,,69886,0
19,66023.9,,70374,0
20,69440.9,,72467,0
21,70489.96,,71650,0
22,63743.324,,65648,0
23,60265.254,,61722,1
24,69153.29,,69337,0
25,70398.21,,72682,0
26,71348.625,,72122,0
27,71202.95,,72332,0
28,70609.63,,63947.996,1
29,58432.61,,61786,1
30,62326.805,,58282.004,1
31,63747.58,,63474,0
32,65099.41,,58982.996,1
33,57705.934,,58690,1
34,59089.19,,58930,0
35,58607.574,,65718,0
36,62312.73,,65133,0
37,63090.875,,60611.996,0
38,64881.52,,69554,0
39,69167.31,,72401,1
40,72092.81,,73217,1
41,75914.17,,73195,1
42,75426.16,,73783,0
43,67111.27,,66058,0
44,58011.605,,61356,1
45,67263.01,,70647,0
46,71977.24,,73343,0
47,69935.55,,72231,0
48,72960.91,,71937,0
49,70711.164,,70976,0
50,64792.074,,65751,0
51,61286.637,,62838.996,1
52,70292.52,,74517,1
53,78054.81,,78288,1
54,74410.695,,76192,0
55,71559.65,,76618,0
56,73782.1,,73033,0
57,65898.234,,64455.996,1
58,62378.082,,60987.004,1
59,68880.086,,69516,0
60,72366.69,,71196,0
61,69244.805,,70825,0
62,71127.914,,70304,0
63,68961.71,,70214,0
64,62241.906,,65344,0
65,60803.355,,59785.004,1
66,67991.56,,69678,0
67,72111.23,,72071,0
68,69803.266,,73539,0
69,71233.266,,74555,0
70,72710.22,,75644,1
71,67482.06,,68034,0
72,62438.84,,64572,1
73,72812.19,,72350,0
74,75018.96,,73759,0
75,72104.96,,72861,0
76,70856.91,,74250,0
77,72603.36,,77900,1
78,69490.86,,72069,0
79,68805.45,,66144,1
80,73751.914,,79664,1
81,80702.26,,78933,1
82,76605.164,,77168,0
83,73512.09,,78029,0
84,77602.375,,76065,0
85,70872.47,,71671,0
86,69131.37,,67188,1
87,74216.836,,77476,0
88,78543.68,,74806,0
89,74125.93,,74863,0
90,75625.23,,75909,0
91,74247.766,,80622,1
92,73281.08,,76417,0
93,73664.59,,78475,0
94,85157.76,,89812,1
95,86023.73,,78213,0
96,72457.32,,78125,0
97,78055.305,,88051,1
98,85125.7,,82639,0
99,74676.74,,69921,1
100,71013.1,,71667,0
101,80370.88,,87564,1
102,83753.445,,88043,1
103,84310.945,,85886,0
104,88297.125,,88895,1
105,82441.38,,79415,0
106,71838.45,,70477,1
107,75523.02,,70417,1
108,77847.234,,81184,0
109,84554.62,,89968,1
110,86511.55,,86684,0
111,85950.18,,78846,0
112,76551.58,,75158,0
113,69921.85,,66837,1
114,65533.31,,65281,1
115,74462.11,,76865,0
116,82409.734,,77843,0
117,77035.875,,77976,0
118,74549.48,,83408,0
119,82341.31,,86012,1
120,74220.06,,79628,0
121,77821.16,,75648,0
122,85745.516,,87434,1
123,87260.97,,87793,1
124,86443.83,,88785,1
125,86635.016,,92312,1
126,88283.5,,94404,1
127,88877.95,,88254,0
128,84854.12,,81528,0
129,89980.664,,90967,0
130,95009.31,,99197,1
131,98840.984,,94296,0
132,93100.625,,79806,0
133,81965.84,,80439,0
134,80080.695,,72934,1
135,67566.02,,67836,1
136,73225.305,,73116,0
137,82013.76,,78216,0
138,79856,,86580,0
139,83552.086,,86061,0
140,84862.53,,86933,0
141,79592.28,,77807,0
142,73111.92,,77758,0
143,85073.39,,84069,0
144,85078.78,,87429,0
145,89525.59,,87015,0
146,85711.51,,91617,1
147,88039.875,,92323,1
148,83868.53,,74596,1
149,70245.98,,65597,1
150,71578.805,,81713,0
151,86649.12,,81689,0
152,81708.25,,81745,0
153,85498.53,,84812,0
154,86418.75,,86185,0
155,76021.58,,79681,0
156,74786.18,,74388,1
157,85648.625,,90002,1
158,90133.375,,93688,1
159,91489.664,,89980,0
160,86425.84,,87702,0
161,86810.87,,88021,0
162,84570.42,,78366,0
163,73214.58,,68188,1
164,75120.805,,78796,0
165,84821.914,,78794,0
166,78115.75,,77790,0
167,78117.96,,81374,0
168,81996.38,,78457,0
169,70274.98,,74716,0
170,69574.836,,68633,1
171,74089.65,,69972,1
172,73369.23,,74615,0
173,74926.164,,73270,0
174,73565.09,,70881,0
175,70383.2,,75288,0
176,73348.086,,69927,0
177,62961.94,,66522,1
178,66058.4,,80030,0
179,84171.12,,84095,1
180,79467.54,,85638,1
181,84267.95,,82223,0
182,78450.65,,73950,0
183,65655.85,,67459,1
184,62918.836,,65988,1
185,74302.15,,76847,0
186,76626.29,,80875,0
187,81124.08,,77983,0
188,75692.23,,81325,0
189,77685.805,,73437,0
190,65203.832,,68137,1
191,67054.13,,64376,1
192,75653.65,,63490,1
193,66511.03,,69408,0
194,69196.16,,70439,0
195,71189.875,,71302,0
196,68359.61,,70422,0
197,66134.29,,65038.996,1
198,60454.953,,61006,1
199,63554.62,,71179,0
200,76086.79,,73620,0
201,70600.266,,73329,0
202,72681.82,,73871,0
203,72139.14,,70818,0
204,63708.01,,65635,0
205,59753.38,,60889,1
206,70242.56,,68712,0
207,71086.06,,72143,0
208,70816.55,,72058,0
209,70526.61,,71041,0
210,68260.04,,74009,0
211,65978.68,,66843,0
212,59850.42,,65008.004,0
213,69905.43,,71290,0
214,73597.15,,74153,0
215,71565.38,,77102,1
216,76298.4,,70147,0
217,70289.56,,72700,0
218,66917.195,,67616,0
219,61626.656,,62774,1
220,66304.74,,73988,0
221,75252.016,,77800,1
222,74557.72,,79242,1
223,76027.24,,82622,1
224,80067.875,,83972,1
225,73360.11,,70071,0
226,61467.758,,65059.996,1
227,76550.94,,75367,0
228,79003.055,,75170,0
229,76694.2,,77313,0
230,79988.91,,76267,0
231,75636.94,,77198,0
232,68903.48,,75416,0
233,71352.29,,66016,1
234,72797.445,,77526,0
235,78857.68,,75699,0
236,75670.85,,76488,0
237,75076.15,,94780,1
238,92258.03,,89697,1
239,78582.336,,79231,0
240,70190.73,,72161,0
241,82267.49,,80811,0
242,79766.01,,82841,0
243,82386.266,,84329,0
244,87584.336,,83027,0
245,81408.23,,79953,0
246,73446.51,,74197,0
247,70526.77,,68716,1
248,72243.21,,76076,0
249,80596.99,,79928,0
250,80995.96,,85672,1
251,81683.516,,84691,0
252,80326.45,,81940,0
253,74999.08,,77929,0
254,72480.414,,75842,0
255,79474.96,,87266,1
256,85854.71,,86333,0
257,86060.79,,87452,0
258,88839.68,,89345,1
259,84706.81,,92184,1
260,87751.734,,83602,0
261,77828.93,,75957,1
262,79397.33,,83277,0
263,86809.77,,84186,0
264,83506.79,,82357,0
265,82703.27,,81965,0
266,81576.46,,73428,1
267,69120.414,,75507,0
268,74527.27,,74369,1
269,81587.17,,86334,0
270,86867.414,,82737,0
271,84064.945,,81063,0
272,77998.74,,78190,0
273,73300.08,,71973,1
274,68304.11,,67855,1
275,70759.59,,62234.004,1
276,69509.87,,63592,1
277,63957.086,,65242.996,0
278,67390.4,,71644,0
279,74386.8,,81938,0
280,80951.91,,88836,1
281,84711.77,,85318,0
282,80762.85,,83725,0
283,86176.96,,81743,0
284,84866.01,,86621,0
285,84763.73,,88357,0
286,90055.68,,90131,1
287,89428.62,,90085,0
288,88631.84,,90338,0
289,84876.12,,88008,0
290,86590.34,,97278,1
291,95004.42,,94044,0
292,89926.305,,93059,0
293,89234.06,,93116,0
294,95987.266,,100374,1
295,94058.75,,86144,0
296,81172.92,,78853,1
297,84020.06,,94202,0
298,97361.266,,98512,1
299,91976.11,,97141,0
300,95627.63,,94748,0
301,94625.93,,90792,0
302,84070.54,,80079,1
303,73108.93,,74984,1
304,82801.086,,80987,0
305,83859.87,,88426,0
306,92422.55,,88985,0
307,87528,,92452,0
308,91075.93,,89458,0
309,80361.86,,80233,1
310,74474.42,,78212,1
311,85409.12,,85371,0
312,88105.5,,91063,0
313,91659.88,,90545,0
314,90299.82,,99064,1
315,95381.36,,94774,0
316,84092.29,,85296,0
317,83172.46,,80389,1
318,87850.875,,90150,0
319,88653.81,,91315,0
320,89500.67,,89563,0
321,89651.414,,87272,0
322,86617.484,,80947,1
323,72366.58,,78656,1
324,75342.98,,75104,1
325,81367.24,,82895,0
326,87141.2,,87893,0
327,90552.12,,89133,0
328,87828.46,,83349,0
