,elec_tra,elec_tes,elec
331,77849.5,,71624.0
332,78040.82,,85473.0
333,86841.8,,86833.0
334,86903.06,,86583.0
335,84898.586,,88340.0
336,89287.484,,83520.0
337,77394.9,,76791.0
338,75102.25,,69847.0
339,80173.24,,82490.0
340,82387.29,,87653.0
341,88369.336,,87640.0
342,88011.77,,85194.0
343,83717.59,,83360.0
344,78348.02,,77220.0
345,73532.67,,72440.0
346,81473.555,,83567.0
347,85210.98,,86229.0
348,85941.695,,90074.0
349,91465.19,,84525.0
350,81780.445,,82605.0
351,78291.836,,74363.0
352,72711.94,,67726.0
353,74163.08,,69869.0
354,74613.24,,82730.0
355,86229.414,,80740.0
356,79686.266,,81469.0
357,81762.65,,81629.0
358,80804.83,,76045.0
359,69140.055,,76906.0
360,80953.45,,89772.0
361,96783.26,,84822.0
362,79662.93,,81411.0
363,83611.66,,77344.0
364,79451.08,,81840.0
365,77477.75,,79382.0
366,78966.305,,70068.0
367,77954.02,,77643.0
368,79906.57,,77227.0
369,74587.51,,74060.0
370,74727.13,,72748.0
371,75052.27,,72436.0
372,72861.66,,67690.0
373,66000.17,,64520.0
374,72063.12,,73518.0
375,74151.586,,83935.0
376,83197.336,,74490.0
377,72746.89,,74713.0
378,76902.07,,72869.0
379,70463.18,,65658.0
380,63144.8,,61353.0
381,70306.695,,69719.0
382,74605.46,,72154.0
383,70168.49,,71217.0
384,70513.805,,70973.0
385,72743.21,,71058.0
386,65201.793,,66202.0
387,64839.285,,61999.0
388,70184.055,,70135.0
389,71549.52,,71205.0
390,70784.62,,71409.0
391,72709.76,,71005.0
392,70841.14,,69419.0
393,64284.53,,62669.0
394,63588.47,,59242.0
395,67029.24,,65733.0
396,67322.55,,64196.0
397,64547.95,,58081.004
398,61075.008,,56785.996
399,61776.79,,57024.0
400,58820.723,,59206.0
401,59596.996,,58563.0
402,63742.9,,68647.0
403,69685.78,,69578.0
404,67333.2,,70920.0
405,68328.16,,72374.0
406,76037.16,,73074.0
407,70047.734,,66410.0
408,64280.434,,59751.0
409,68707.63,,69092.0
410,69469.34,,70155.0
411,69534.09,,69790.0
412,72054.15,,70607.0
413,69652.586,,71191.0
414,65677.64,,66583.0
415,62908.523,,64325.0
416,69500.54,,74187.0
417,78104.17,,74634.0
418,75084.72,,73440.0
419,72920.84,,73281.0
420,73811.78,,72159.0
421,68304.37,,65374.0
422,64551.133,,61311.996
423,69350.39,,71253.0
424,73187.25,,75927.0
425,77003.79,,76319.0
426,77614.85,,75845.0
427,72644.234,,74423.0
428,69018.54,,65542.0
429,64925.66,,60752.996
430,67765.14,,70202.0
431,73744.945,,71354.0
432,72936.41,,71510.0
433,71307.06,,73408.0
434,72766.445,,74439.0
435,68887.15,,69666.0
436,66184.805,,62862.996
437,72110.46,,70880.0
438,71736.41,,71904.0
439,71971.89,,71817.0
440,74305.555,,73518.0
441,74046.73,,75655.0
442,71648.73,,67118.0
443,63651.81,,62047.0
444,70216.0,,72914.0
445,75850.65,,76448.0
446,77160.11,,76393.0
447,76788.11,,76605.0
448,78049.94,,78943.0
449,73772.64,,72045.0
450,66414.875,,66929.0
451,75503.44,,76050.0
452,78374.93,,77746.0
453,77745.66,,77419.0
454,77003.37,,80138.0
455,84498.766,,78759.0
456,71353.28,,71733.0
457,69838.34,,71679.0
458,80591.484,,88138.0
459,86876.28,,87514.0
460,86597.32,,86643.0
461,88908.46,,85923.0
462,85615.31,,88413.0
463,82770.91,,83424.0
464,84328.91,,79309.0
465,87076.27,,91154.0
466,95798.36,,93044.0
467,90705.22,,95916.0
468,95755.75,,95196.0
469,95317.63,,94016.0
470,90208.25,,85955.0
471,83951.18,,83347.0
472,94305.26,,87988.0
473,90603.14,,90272.0
474,91601.195,,88977.0
475,89671.67,,93669.0
476,90756.46,,96503.0
477,92145.4,,87531.0
478,84948.625,,76399.0
479,83512.32,,91469.0
480,96073.625,,94699.0
481,91691.88,,84668.0
482,87450.8,,80696.0
483,84780.01,,87508.0
484,83560.26,,80027.0
485,74112.04,,72316.0
486,83256.32,,90183.0
487,89935.04,,88381.0
488,84156.336,,78368.0
489,78835.734,,79830.0
490,85840.945,,83611.0
491,78808.38,,82766.0
492,79921.336,,82533.0
493,90512.8,,95582.0
494,93813.7,,96422.0
495,91455.37,,100302.0
496,99978.0,,86036.0
497,85786.35,,72015.0
498,72819.82,,69380.0
499,74724.72,,69880.0
500,77997.65,,69401.0
501,73557.16,,67701.0
502,73273.05,,66904.0
503,68301.52,,73313.0
504,72019.445,,79177.0
505,83795.89,,77044.0
506,77377.87,,70451.0
507,74471.164,,84975.0
508,85739.7,,91390.0
509,91348.74,,96163.0
510,96223.83,,98326.0
511,101416.42,,99805.0
512,96141.72,,87409.0
513,81262.85,,74363.0
514,82455.69,,85922.0
515,94000.664,,94416.0
516,95117.516,,92805.0
517,92627.75,,78444.0
518,79729.17,,75236.0
519,71278.58,,66086.0
520,60982.105,,64437.004
521,74648.46,,72330.0
522,81730.62,,77150.0
523,80613.734,,76720.0
524,74723.82,,78179.0
525,76681.74,,79581.0
526,73697.484,,72233.0
527,69165.61,,70262.0
528,77305.695,,81327.0
529,81811.234,,82975.0
530,81378.81,,84256.0
531,84563.945,,83636.0
532,84150.09,,77689.0
533,72090.21,,68017.0
534,69170.62,,63860.004
535,73050.63,,75695.0
536,78596.02,,79140.0
537,80705.27,,76999.0
538,78554.14,,77834.0
539,75701.98,,76116.0
540,69377.555,,66161.0
541,64319.75,,64007.996
542,74355.484,,76010.0
543,77047.016,,78193.0
544,77324.83,,77258.0
545,78314.33,,74613.0
546,74332.65,,71509.0
547,64875.777,,65344.0
548,65714.16,,61888.0
549,71680.28,,72576.0
550,73543.87,,76545.0
551,76727.63,,71598.0
552,70760.79,,70551.0
553,70696.28,,71230.0
554,66875.87,,66220.0
555,62738.914,,62216.004
556,72352.54,,65895.0
557,68922.26,,76465.0
558,75008.5,,75795.0
559,75031.48,,78329.0
560,79759.19,,73358.0
561,67849.555,,67473.0
562,64879.953,,64094.0
563,70118.79,,74487.0
564,75409.63,,75463.0
565,74803.805,,73145.0
566,74789.66,,78811.0
567,79857.5,,76240.0
568,68798.09,,69780.0
569,69016.62,,66367.0
570,75533.945,,71535.0
571,71545.64,,73234.0
572,72204.27,,75759.0
573,79473.695,,72831.0
574,70906.23,,72414.0
575,68021.53,,68833.0
576,67759.76,,66723.0
577,71780.914,,71540.0
578,74623.62,,74441.0
579,76006.3,,73700.0
580,73445.22,,72742.0
581,72197.03,,66956.0
582,65201.246,,65395.0
583,67397.45,,63519.0
584,68919.58,,72503.0
585,73984.125,,73370.0
586,73813.69,,74941.0
587,74862.59,,74492.0
588,73775.234,,75481.0
589,71540.94,,68791.0
590,67781.95,,65531.004
591,73449.99,,75513.0
592,75161.45,,78334.0
593,81348.01,,77015.0
594,77849.32,,77881.0
595,77798.266,,79438.0
596,74338.61,,76221.0
597,71909.336,,71194.0
598,76465.37,,86561.0
599,89438.16,,85942.0
600,84680.516,,88002.0
601,85834.45,,81050.0
602,82625.71,,82434.0
603,79974.52,,76933.0
604,76468.766,,70829.0
605,80872.164,,79574.0
606,81549.164,,81025.0
607,81670.36,,78900.0
608,79226.9,,82504.0
609,78809.805,,84238.0
610,80745.08,,78232.0
611,74822.195,,73556.0
612,83300.2,,85194.0
613,86891.34,,84315.0
614,81053.875,,87013.0
615,90543.45,,88428.0
616,90899.99,,92675.0
617,88134.03,,83697.0
618,80589.34,,77848.0
619,84993.164,,84360.0
620,87251.516,,89108.0
621,88567.945,,91630.0
622,95674.08,,93097.0
623,95265.32,,93876.0
624,92078.02,,83860.0
625,78523.13,,80075.0
626,86181.07,,93421.0
627,98216.586,,93129.0
628,93249.98,,93156.0
629,94530.586,,93870.0
630,94929.805,,92833.0
631,83825.06,,82537.0
632,78468.54,,79714.0
633,89686.414,,84716.0
634,86943.81,,87322.0
635,87296.695,,90742.0
636,94285.76,,87757.0
637,84553.65,,79897.0
638,76361.375,,73059.0
639,73968.375,,74438.0
640,80744.766,,66839.0
641,70045.93,,67168.0
642,74082.875,,71952.0
643,76080.8,,80242.0
644,81730.22,,90618.0
