,elec_tra,elec_tes,elec,HAZURE
0,,,500766,0
1,,,491165.97,0
2,,,480517,0
3,,,485492.97,0
4,,,424093,1
5,,,479830,0
6,,,489355,0
7,,,505181,0
8,,,480316.97,0
9,,,485185.97,0
10,,,501470,0
11,,,529907,1
12,545837.1,,517978,0
13,560526.6,,569715,1
14,558292.25,,574615,1
15,580392.4,,556991,0
16,565589.2,,523368,0
17,560847.9,,597612,1
18,601431,,628451.94,1
19,610456.94,,545182,0
20,581801.25,,592628,0
21,565230.75,,562475,0
22,594753.94,,601626,0
23,563618.9,,551329,0
24,537281.9,,510544,0
25,550189.25,,543723,0
26,548758.3,,524427,0
27,512158.2,,480589,1
28,499438.34,,488466,1
29,507849.34,,481296,1
30,485433.72,,498552,0
31,506112.22,,516741.97,0
32,522321.66,,523220,0
33,535868.1,,543123,0
34,547539.06,,572097,1
35,550421.44,,549233,0
36,577373.25,,586107,1
37,567736.8,,583528,1
38,576386.7,,551628,0
39,543886.8,,484479,1
40,563421.75,,604731,1
41,617520.7,,645928,1
42,586936.94,,649974,1
43,582273.4,,596705,0
44,601801.94,,613946,0
45,613727,,618759,0
46,565313.4,,577977,0
47,563782.94,,582124,0
48,569244.6,,573135,0
49,538767.8,,577415,0
50,543123,,539502,0
51,536813.06,,567929,0
52,532686.2,,532968,0
53,538337.6,,511302,1
54,519019.97,,483943,1
55,474708.56,,483013,1
56,458582.8,,436126.03,1
57,443775.84,,456312,1
58,455871.38,,478879,0
59,500183.03,,497641,0
60,506755.22,,498188.97,0
61,504527.16,,487192,0
62,508404.12,,495087,0
63,495456.75,,507180,0
64,510400.94,,529270,0
65,547307.94,,570389,1
66,589738.56,,626456,1
67,619326.1,,624224,1
68,619322.7,,611965,1
69,609835.9,,576613,0
70,595100.9,,627252,1
71,580876.25,,488594,1
72,558863.3,,597526,0
73,598261.9,,613164,0
74,540459.06,,510138,0
75,533648.8,,554270,0
76,541571,,519234,0
77,520964.97,,512359.03,0
78,507677.16,,490011,0
79,523993.8,,496150.03,0
80,509075.38,,506831,0
81,500871.2,,505746,0
82,525867,,500393,0
83,532728,,491176,0
84,509753.2,,518546,0
85,526674.1,,568408,0
86,558105,,552199,0
87,560970,,580976,1
88,587779.1,,612415,1
89,612862.3,,631387,1
90,596751.44,,605621,0
91,587375.75,,513595.03,0
92,575292.94,,611117,0
93,594856.56,,641141.94,1
94,621914.94,,653572,1
95,630441.56,,690611,1
96,633821.25,,672151,1
97,608621.94,,621789,0
98,602096.94,,630428,0
99,585526.7,,608742,0
100,587726.8,,564984,0
101,555453.2,,544691,0
102,511942.6,,553814,0
103,502536.25,,500517,1
104,485655.03,,483303,1
105,488875,,492862,1
106,481658.1,,494780,0
107,516605.7,,487192,0
108,501284.6,,446876,1
109,445832.5,,458146,0
110,488812.3,,490754,0
111,491734.4,,493595,0
112,483727.94,,498391,0
113,514020.12,,510618,0
114,527604.3,,516650,0
115,526079,,499451,0
