,0
0,0.6067925
1,0.64800715
2,0.6439168
3,0.68796235
4,0.6817048
5,0.59926575
6,0.7943968
7,0.83618575
8,0.7083539
9,0.6482629
10,0.6527661
11,0.6457652
12,0.564888
13,0.5482296
14,0.5766011
15,0.49835312
16,0.44138297
17,0.43464422
18,0.38441813
19,0.43173987
20,0.4614765
21,0.51860225
22,0.58875686
23,0.68241274
24,0.71648616
25,0.6684071
26,0.6893473
27,0.60085434
28,0.5736358
29,0.8422645
30,0.7542988
31,0.7646495
32,0.70643324
33,0.6746058
34,0.68105274
35,0.61589396
36,0.63045144
37,0.6013709
38,0.55920154
39,0.5135462
40,0.4974084
41,0.49508512
42,0.49917713
43,0.39594847
44,0.33682117
45,0.268117
46,0.3004411
47,0.39037648
48,0.42334276
49,0.45483002
50,0.48170248
51,0.45123497
52,0.47116742
53,0.51173306
54,0.6718491
55,0.76570064
56,0.76571155
57,0.75927377
58,0.7008729
59,0.72463226
60,0.70882815
61,0.7389061
62,0.6449046
63,0.5649799
64,0.52983207
65,0.47285393
66,0.42929322
67,0.43298987
68,0.4328946
69,0.44102868
70,0.45568272
71,0.50487554
72,0.45943958
73,0.5058622
74,0.6073174
75,0.61214626
76,0.75810844
77,0.8487994
78,0.7785442
79,0.6816398
80,0.63695437
81,0.71518886
82,0.86226475
83,0.8899794
84,0.8937206
85,0.7685369
86,0.67944026
87,0.6290542
88,0.6693031
89,0.65904623
90,0.59290767
91,0.5331865
92,0.40734637
93,0.362107
94,0.359757
95,0.3828025
96,0.38204363
97,0.26380712
98,0.3753344
99,0.39692518
100,0.41792235
101,0.45987773
102,0.48534763
103,0.50801575
104,0.5316409
105,0.65927035
106,0.7598848
107,0.80358535
108,0.86737
109,0.80409175
110,0.75590384
111,0.7277297
112,0.7670758
113,0.75851375
114,0.76177007
115,0.6579467
116,0.54729503
117,0.51260847
118,0.44212276
119,0.40315738
120,0.41215608
121,0.4019343
122,0.39672604
123,0.39683038
124,0.39794692
125,0.3947034
126,0.45605773
127,0.48749885
128,0.5508688
129,0.7918898
130,0.8513316
131,0.68710715
132,0.6195934
133,0.78873783
134,0.85736
135,0.75186545
136,0.7649888
137,0.7928186
138,0.75703853
139,0.6433988
140,0.6104723
141,0.61182946
142,0.5772952
143,0.50917697
144,0.48515165
145,0.4496564
146,0.43700248
147,0.42416945
148,0.33827525
149,0.30415833
150,0.2918593
151,0.3861834
152,0.42386168
153,0.48128116
154,0.5241578
155,0.49887246
156,0.49078622
157,0.509153
158,0.5427487
159,0.52612007
160,0.5886323
161,0.79779536
162,0.8856521
163,0.8386545
164,0.7087158
165,0.7208046
166,0.7257932
167,0.76794034
168,0.7376951
169,0.66051
170,0.5552669
171,0.4860387
172,0.42556027
173,0.35145888
174,0.38746235
175,0.38890153
176,0.36838678
177,0.420545
178,0.45742735
179,0.5422475
180,0.6161534
181,0.79589635
182,0.6836454
183,0.6363007
184,0.6439995
185,0.72433496
186,0.6943418
187,0.8756719
188,0.7537027
189,0.68253237
190,0.63652676
191,0.6131886
192,0.6167172
193,0.63672906
194,0.56909436
195,0.5907437
196,0.4649224
197,0.48559856
198,0.40266618
199,0.43616977
200,0.36890125
201,0.25390363
202,0.22860941
203,0.3463033
204,0.3191607
205,0.36361882
206,0.39660987
207,0.45890555
208,0.49192813
209,0.49153647
210,0.5443299
211,0.55335623
212,0.602834
213,0.6725276
214,0.6634809
215,0.7991664
216,0.8734899
217,0.8244015
218,0.75712776
219,0.7822378
220,0.7337101
221,0.6833872
222,0.6427665
223,0.59769136
224,0.43596935
225,0.36016485
226,0.34740213
227,0.32042065
228,0.35355845
229,0.39925954
230,0.4328684
231,0.46122518
232,0.55098295
233,0.6152704
234,0.8392397
235,0.9064638
236,0.68137413
