,elec_tra,elec_tes,elec
12252,5033.8955,,5023.0
12253,5157.6357,,5150.0
12254,5220.713,,5171.0
12255,5094.3223,,5104.0
12256,5059.1772,,5067.0
12257,4905.687,,4899.0
12258,4770.407,,4825.0
12259,4681.8643,,4664.0
12260,4402.335,,4397.0
12261,4099.1567,,4128.0
12262,3848.3772,,3920.0
12263,3583.8071,,3617.0
12264,3274.7783,,3280.0
12265,3013.8672,,3039.0
12266,2875.1375,,2896.0
12267,2828.373,,2849.0
12268,2814.4336,,2845.0
12269,2854.2432,,2875.0
12270,3104.4116,,3101.0
12271,3501.0215,,3611.0
12272,4250.982,,4313.0
12273,4874.861,,4830.0
12274,5045.5576,,5035.0
12275,5169.09,,5152.0
12276,5087.273,,5074.0
12277,5247.8306,,5132.0
12278,5185.975,,5110.0
12279,5080.5635,,5103.0
12280,5037.97,,5020.0
12281,4857.2383,,4856.0
12282,4757.1743,,4828.0
12283,4689.623,,4660.0
12284,4392.111,,4406.0
12285,4109.6094,,4142.0
12286,3861.4197,,3969.0
12287,3654.8354,,3679.0
12288,3297.7136,,3338.0
12289,3065.9377,,3085.0
12290,2924.13,,2930.0
12291,2857.1355,,2856.0
12292,2788.8623,,2833.0
12293,2871.7244,,2804.0
12294,2900.3462,,2909.0
12295,3200.405,,3251.0
12296,3692.4133,,3747.0
12297,4183.8525,,4135.0
12298,4330.33,,4226.0
12299,4213.118,,4347.0
12300,4284.279,,4350.0
12301,4259.503,,4282.0
12302,4360.5933,,4201.0
12303,4183.248,,4134.0
12304,4107.249,,4065.9998
12305,4022.2793,,4019.9998
12306,3990.417,,4074.0002
12307,4039.122,,3948.0
12308,3778.872,,3764.0
12309,3545.8618,,3548.0
12310,3262.9958,,3385.0
12311,3106.4592,,3176.0
12312,2888.8796,,2922.0
12313,2722.9531,,2705.0
12314,2594.1226,,2588.0
12315,2547.5596,,2542.0
12316,2504.3823,,2523.0
12317,2530.02,,2505.0
12318,2531.1934,,2531.0
12319,2676.298,,2724.0
12320,3029.3218,,2981.0
12321,3232.2153,,3208.0
12322,3338.6936,,3348.0
12323,3370.3472,,3472.0
12324,3467.056,,3529.0
12325,3452.1614,,3517.0
12326,3524.9512,,3495.0
12327,3470.0505,,3478.0
12328,3458.1794,,3441.0
12329,3398.9578,,3425.0
12330,3395.9868,,3553.0
12331,3587.6133,,3514.0
12332,3419.707,,3372.0
12333,3218.5686,,3185.0
12334,2970.466,,3005.0
12335,2780.7764,,2800.0
12336,2559.3188,,2585.0
12337,2416.4482,,2426.0
12338,2348.9604,,2353.0
12339,2347.2253,,2357.0
12340,2369.2632,,2395.0
12341,2427.4006,,2443.0
12342,2592.739,,2642.0
12343,2927.6316,,3025.0
12344,3490.461,,3552.0
12345,3981.9402,,3950.0
12346,4104.2334,,4169.0
12347,4288.939,,4307.0
12348,4246.8247,,4238.0
12349,4320.3584,,4486.0
12350,4516.6646,,4550.0
12351,4573.347,,4535.0
12352,4504.0146,,4505.0
12353,4363.4214,,4356.0
12354,4261.452,,4348.0
12355,4198.139,,4176.0
12356,3926.3994,,3943.0
12357,3669.5955,,3712.0
12358,3471.342,,3561.0
12359,3330.3782,,3308.0
12360,2957.3716,,3019.0
12361,2765.5557,,2813.0
12362,2643.5605,,2716.0
12363,2685.5125,,2687.0
12364,2673.5144,,2709.0
12365,2743.4963,,2739.0
12366,2896.9749,,2942.0
12367,3261.6133,,3376.0
12368,3844.8896,,3989.0
12369,4468.8667,,4451.0
