,elec_tra,elec_tes,elec,HAZURE
0,,,500766,0
1,,,491165.97,0
2,,,480517,0
3,,,485492.97,0
4,,,424093,1
5,,,479830,0
6,,,489355,0
7,,,505181,0
8,,,480316.97,0
9,,,485185.97,0
10,,,501470,0
11,,,529907,1
12,532716.2,,517978,0
13,560976.9,,569715,1
14,547432.5,,574615,1
15,568492,,556991,0
16,546424.44,,523368,0
17,544915.25,,597612,1
18,595705.7,,628451.94,1
19,608417.1,,545182,0
20,580011.1,,592628,0
21,555203.3,,562475,0
22,567629.5,,601626,0
23,561057.56,,551329,0
24,527860.06,,510544,0
25,531097.75,,543723,0
26,541893.7,,524427,0
27,512572.44,,480589,1
28,491751.6,,488466,1
29,476739.94,,481296,1
30,458032.94,,498552,0
31,488608.84,,516741.97,0
32,500323.16,,523220,0
33,521049.62,,543123,0
34,543194.44,,572097,1
35,536421.1,,549233,0
36,574040.7,,586107,1
37,556702.3,,583528,1
38,571226.8,,551628,0
39,516777.6,,484479,1
40,538011.9,,604731,1
41,618334.25,,645928,1
42,569779.75,,649974,1
43,572081.1,,596705,0
44,587033.9,,613946,0
45,578657.94,,618759,0
46,572442,,577977,0
47,552523.7,,582124,0
48,554285,,573135,0
49,535242.5,,577415,0
50,533801.06,,539502,0
51,524356.8,,567929,0
52,508850.9,,532968,0
53,513303.8,,511302,1
54,497628.7,,483943,1
55,449632.84,,483013,1
56,439087.72,,436126.03,1
57,433179.44,,456312,1
58,436046.75,,478879,0
59,478502.84,,497641,0
60,493310,,498188.97,0
61,493847.1,,487192,0
62,501325.3,,495087,0
63,495062.16,,507180,0
64,505440.53,,529270,0
65,528977.4,,570389,1
66,584777.44,,626456,1
67,603072.2,,624224,1
68,598479.8,,611965,1
69,586107.6,,576613,0
70,575359.6,,627252,1
71,572243.9,,488594,1
72,564442.25,,597526,0
73,596018.4,,613164,0
74,531478.3,,510138,0
75,529213.5,,554270,0
76,525198.9,,519234,0
77,507835.72,,512359.03,0
78,495259.1,,490011,0
79,504518.88,,496150.03,0
80,502216,,506831,0
81,494646.53,,505746,0
82,507000.2,,500393,0
83,519732.47,,491176,0
84,501432.75,,518546,0
85,517991.25,,568408,0
86,545957.5,,552199,0
87,547102.25,,580976,1
88,577979.94,,612415,1
89,608782,,631387,1
90,580279.56,,605621,0
91,566052.4,,513595.03,0
92,555744.7,,611117,0
93,588704.25,,641141.94,1
94,627669.56,,653572,1
95,630920.3,,690611,1
96,638420.6,,672151,1
97,593304.4,,621789,0
98,576865,,630428,0
99,549524.06,,608742,0
100,573810.4,,564984,0
101,557481.7,,544691,0
102,514515.06,,553814,0
103,508482.7,,500517,1
104,475026.56,,483303,1
105,467022.8,,492862,1
106,459108,,494780,0
107,474040.53,,487192,0
108,474177.72,,446876,1
109,430657.88,,458146,0
110,479323.12,,490754,0
111,482139.88,,493595,0
112,471657.6,,498391,0
113,508007.34,,510618,0
114,514639.94,,516650,0
