,elec_tra,elec_tes,elec,HAZURE
456,72000.75,,71733,0
457,68199.72,,71679,0
458,78503.78,,88138,1
459,84345.16,,87514,1
460,81867.516,,86643,1
461,84599.016,,85923,0
462,82530.15,,88413,1
463,78523.055,,83424,0
464,81155.97,,79309,0
465,83085.54,,91154,1
466,86954.09,,93044,1
467,85472.49,,95916,1
468,91894.305,,95196,1
469,89158.305,,94016,0
470,88140.97,,85955,0
471,81671.516,,83347,0
472,87107.77,,87988,0
473,86308.23,,90272,0
474,86423.63,,88977,0
475,86328.16,,93669,0
476,89085.1,,96503,1
477,87341.67,,87531,0
478,82443.92,,76399,1
479,80029.72,,91469,0
480,89729.11,,94699,0
481,87432.3,,84668,0
482,82003.66,,80696,0
483,79672.6,,87508,0
484,80165,,80027,1
485,69933.65,,72316,1
486,80663.72,,90183,0
487,87883.875,,88381,0
488,79942.95,,78368,0
489,76610.48,,79830,0
490,82001.92,,83611,0
491,74379.16,,82766,0
492,75872.734,,82533,0
493,87507.87,,95582,1
494,90001.734,,96422,1
495,87629.98,,100302,1
496,94276.625,,86036,0
497,81554.516,,72015,1
498,69214.555,,69380,1
499,70871.93,,69880,1
500,74255.234,,69401,1
501,70157.664,,67701,1
502,70405.625,,66904,0
503,70582.54,,73313,0
504,72326.79,,79177,0
505,80019.01,,77044,0
506,76299.45,,70451,0
507,73337.87,,84975,0
508,83891.88,,91390,1
509,88543.58,,96163,1
510,92446.1,,98326,1
511,96321.85,,99805,1
512,89459.42,,87409,0
513,78023.33,,74363,0
514,78528.72,,85922,0
515,86514.28,,94416,0
516,88629.36,,92805,0
517,88124.1,,78444,0
518,77501.664,,75236,0
519,72066.73,,66086,1
520,59947.125,,64437.004,1
521,72984.234,,72330,0
522,80477.05,,77150,0
523,77017.305,,76720,0
524,72233.84,,78179,0
525,74506.586,,79581,0
526,70421.71,,72233,0
527,67001.96,,70262,0
528,76657.99,,81327,0
529,81018.16,,82975,0
530,80574.23,,84256,0
531,81499.19,,83636,0
532,79848.24,,77689,0
533,70022.7,,68017,1
534,66393.26,,63860.004,1
535,70310.23,,75695,0
536,76704.66,,79140,0
537,77238.69,,76999,0
538,75782.07,,77834,0
539,73673.89,,76116,0
540,66630.91,,66161,1
541,61716.6,,64007.996,1
542,73594.16,,76010,0
543,77754.4,,78193,0
544,76825.31,,77258,0
545,76089.625,,74613,0
546,72650.75,,71509,0
547,62750.918,,65344,1
548,63084.098,,61888,1
549,71506.66,,72576,0
550,75024.95,,76545,0
551,76347.56,,71598,0
552,69683.15,,70551,0
553,69639.31,,71230,0
554,64483.32,,66220,0
555,61943.98,,62216.004,1
556,71790.49,,65895,0
557,70114.414,,76465,0
558,75798.21,,75795,0
559,72647.35,,78329,1
560,75868.734,,73358,0
561,66402.375,,67473,0
562,62410.2,,64094,1
563,67123.77,,74487,0
564,74539.4,,75463,0
565,74115.625,,73145,0
566,71062.31,,78811,1
567,76666.305,,76240,0
568,68763.07,,69780,0
569,67992.305,,66367,1
570,72692.055,,71535,0
571,71274.52,,73234,0
572,71919.06,,75759,0
573,75322.59,,72831,0
574,70416.07,,72414,0
575,68218.9,,68833,0
576,66119.34,,66723,1
577,70800.13,,71540,0
578,73376.016,,74441,0
579,75437.88,,73700,0
580,71806.84,,72742,0
581,70407.34,,66956,1
582,62833.33,,65395,1
583,63705.914,,63519,1
584,68763.45,,72503,0
585,73634.945,,73370,0
586,73378.53,,74941,0
587,73502.9,,74492,0
588,70614.664,,75481,0
589,69927.88,,68791,0
590,67263.72,,65531.004,1
591,73914.74,,75513,0
592,76481.42,,78334,1
593,79746.46,,77015,0
594,75766.72,,77881,0
595,75873.21,,79438,1
596,69526.555,,76221,0
597,68436.4,,71194,0
598,75572.44,,86561,1
599,82407.77,,85942,1
600,82285.11,,88002,1
601,83332.71,,81050,0
602,78260.09,,82434,0
603,79023.5,,76933,0
604,74301.66,,70829,1
605,77224.95,,79574,0
606,79512.38,,81025,0
607,78837.984,,78900,0
608,78339.06,,82504,0
609,79396.54,,84238,0
610,78960.07,,78232,0
611,71278.82,,73556,1
612,78964.516,,85194,1
613,83262.51,,84315,0
614,79521.85,,87013,1
615,85722.69,,88428,1
616,84352.336,,92675,1
617,82838.664,,83697,0
618,75615.57,,77848,0
619,80259.375,,84360,0
620,84554.73,,89108,0
621,84911.38,,91630,1
622,91362.33,,93097,1
623,89578.89,,93876,1
624,88377.42,,83860,0
625,78747.41,,80075,0
626,84025.39,,93421,1
627,90143.25,,93129,0
628,86547.96,,93156,0
629,89284.3,,93870,0
630,88761.1,,92833,0
631,82970.875,,82537,0
632,78468.41,,79714,1
633,84879.14,,84716,0
634,83607.8,,87322,0
635,84128.266,,90742,0
636,89653.336,,87757,0
637,81785.39,,79897,1
638,71556,,73059,1
639,69296.89,,74438,1
640,78372.875,,66839,1
641,68797.27,,67168,1
642,72619.66,,71952,0
643,76134.766,,80242,0
644,77283.195,,90618,1
645,83454.055,,85337,0
646,80142.82,,78182,0
647,76856.02,,85578,0
648,84325.99,,87928,0
649,83872.695,,90161,0
650,86723.984,,93313,1
651,95581.65,,97694,1
652,91469.26,,90842,0
653,81391.51,,83776,0
654,85080.73,,95621,1
655,91295.61,,92198,0
656,85058.445,,92990,0
657,87782.72,,88021,0
658,85832.33,,88883,0
659,81515.14,,83561,0
660,78126.766,,78224,1
661,81796.15,,101258,1
662,96123.54,,97870,1
663,89040.43,,99323,1
664,93524.53,,104453,1
665,96426.125,,104906,1
666,91833.42,,95818,0
667,86811.55,,92001,0
668,96865.055,,97941,0
669,92474.89,,99910,0
670,92948.64,,98086,0
671,95065.6,,101949,0
672,93093.055,,106343,1
673,95918.12,,90872,0
674,83316.75,,83338,1
675,87510.7,,96604,0
676,93076.5,,98445,0
677,91049.33,,98042,0
678,93044.02,,98507,0
679,91788.555,,97190,0
680,84722.28,,87053,1
681,77350.65,,76013,1
682,82392.34,,85614,0
683,85353.76,,95338,0
684,92063.664,,93347,0
685,89282.125,,87234,0
686,84164.97,,90469,0
687,80862.7,,83896,0
688,73507.21,,83262,0
689,85687.85,,91725,0
690,90527.945,,88644,0
691,84831.23,,93249,0
692,87649.37,,99183,1
693,92068.81,,96111,0
694,84705.805,,84173,1
695,81364.8,,81574,1
696,83402.24,,90252,0
697,84236.47,,88553,0
698,84683.42,,86584,0
699,85333.234,,81495,1
700,78198.234,,82128,0
701,75358.79,,76433,1
702,74841.086,,67607,1
703,73448.766,,77011,0
704,79461.06,,80787,0
705,80389.71,,88244,0
706,82172.88,,92774,0
707,87533.76,,84783,0
708,76328.54,,78097,0
709,73023.625,,72003,1
710,78177.76,,80443,0
711,80287.51,,79505,0
712,82925.99,,75637,0
713,77986.71,,74223,0
714,71262.43,,77015,0
715,70739.484,,74251,0
716,67826.87,,68785,1
717,72645.39,,76564,0
718,77112.164,,83239,0
719,79687.92,,89395,1
720,84206.305,,84565,0
721,78961.766,,78284,0
722,73182.164,,71249,1
723,64285.914,,65336.004,1
724,68446.41,,72027,0
725,75281.3,,72143,0
726,73817.516,,70931,0
727,71354.18,,70547,0
728,70528.53,,69597,0
729,65268.61,,65527,1
730,62398.332,,62002,1
731,69666.05,,69919,0
732,72673.445,,72180,0
733,72451.41,,71951,0
734,70727.24,,72127,0
735,70965.98,,72228,0
736,65804.79,,66711,0
737,62470.207,,63457.996,1
738,70942.516,,72171,0
739,73519.44,,72948,0
740,73512.16,,73116,0
741,72407.88,,72230,0
742,70124.2,,71427,0
743,65241.605,,67375,0
744,62633.438,,63321,1
745,69258.984,,70643,0
746,71787.02,,74919,0
747,74392.09,,74676,0
748,72976.31,,72419,0
749,69779.4,,71765,0
750,66520.914,,66066,1
751,61963.152,,62859.996,1
752,68571.62,,70314,0
753,72844.46,,72390,0
754,71685.086,,73226,0
755,71407.234,,70571,0
756,69885.66,,69468,0
757,63467.844,,63234,1
758,60656.74,,59196.004,1
759,67521.914,,60992,1
760,67334.85,,66988,0
761,70015.375,,66011,0
762,66604.04,,60987.004,1
763,60685.48,,57096,1
764,56997.41,,56853,1
765,56551.51,,57876,0
766,61661.84,,68811,0
767,73903.055,,71674,1
768,71623.47,,73201,1
769,72905.21,,72635,0
770,68240.32,,70527,0
771,66311.91,,64398.996,0
772,66122.17,,61349,0
773,68943.39,,70438,0
774,74106.766,,72612,0
775,70765.66,,74589,1
776,76777.875,,76840,1
777,75115.82,,77813,1
778,74639.375,,67664,0
779,65128.6,,59538.996,1
780,64650.77,,69983,0
781,72622.125,,72726,0
782,71453.64,,72079,0
783,72126.766,,73791,0
784,71641.375,,74426,0
785,69884.17,,66042,0
786,62250.51,,62664.004,1
787,72727.97,,72441,0
788,73469.836,,75638,0
789,74849.32,,74721,0
790,74792.04,,72459,0
791,70397.766,,72876,0
792,65367.49,,67353,0
793,61826.55,,64241,1
794,70904.84,,75647,1
795,77416.53,,77811,1
796,76212.055,,75696,0
797,73497.33,,76994,0
798,75018.28,,78591,1
799,70815.05,,74778,0
800,69341.16,,64908,1
801,70856.63,,72911,0
802,74833.44,,75600,0
803,74919.27,,75517,0
804,75645.984,,74345,0
805,74644.664,,73129,0
806,70224.49,,65666,1
807,62016.74,,61079,1
808,68018.06,,72116,0
809,74845.42,,76223,0
810,74607.71,,75671,0
811,74123.7,,75567,0
812,73556.71,,77565,0
813,68427.3,,68542,0
814,62455.61,,64926,1
815,73894.19,,81581,1
816,83035.52,,83887,1
817,81734.72,,87623,1
818,84009.65,,89018,1
819,83484.414,,91522,1
820,79185.44,,85628,0
821,77679.805,,80473,0
822,85085.96,,94539,1
823,91770.42,,95409,1
824,91312.87,,91734,0
825,88873.42,,88895,0
826,86617.44,,81470,0
827,75779.45,,75164,0
828,74265.76,,76011,0
829,82101.91,,91179,0
830,87644.46,,95351,1
831,89106.555,,97041,1
832,90887.266,,91642,0
833,84794.5,,97110,0
834,88081.54,,91621,0
835,85791.34,,87383,0
836,86848.95,,93374,0
837,88877.97,,103315,1
838,96010.84,,106693,1
839,97223.58,,105399,1
840,96984.21,,104646,0
841,96397.6,,96899,0
842,88428.1,,94123,0
843,92302.97,,107220,1
844,99394.66,,105890,0
845,94900.99,,100877,0
846,93677.45,,90318,0
847,88462.164,,85587,1
848,78064.04,,76814,1
849,74488.19,,80754,1
850,85812.01,,93767,0
851,93246.81,,98834,0
852,90827.93,,104247,0
853,96809.72,,107653,1
854,94640.17,,106708,0
855,92128.34,,94789,0
856,90082.086,,92993,0
857,96226.51,,100589,0
858,92900.05,,83199,1
859,82064.17,,83073,1
860,84873.71,,90771,0
861,88863.61,,97309,0
862,87132.57,,86470,0
863,84856.04,,76980,1
864,79825.77,,82104,0
865,75747.39,,84364,0
866,81228.45,,85442,0
867,88402.54,,84618,0
868,83043.2,,75818,1
869,71527.055,,67673,1
870,64248.625,,66187,1
871,72185.29,,78290,0
872,79836.72,,92518,0
873,90802.22,,100221,1
874,92185.484,,100633,1
875,88388.54,,96985,0
876,83779.06,,95131,0
877,87833.766,,93626,0
878,92599.73,,101439,0
879,95576.2,,92946,0
880,90554.47,,89713,0
881,86611.42,,97132,0
882,90390.875,,98748,0
883,88214.56,,81402,1
884,79597.52,,68878,1
885,75245.21,,80565,0
886,81424.695,,87884,0
887,83632.21,,90813,0
888,90387.734,,89434,0
889,86098.05,,88801,0
890,76327.77,,85087,0
891,74489.76,,78761,0
892,81853.52,,86580,0
893,86419.664,,77452,1
894,79776.98,,74358,1
895,77347.23,,76631,0
896,77805.94,,77317,0
897,74305.93,,69767,1
898,65281.3,,66441,1
899,70975.54,,74870,0
900,72038.68,,79966,0
901,75235.98,,76723,0
902,77901.27,,74972,0
903,75217.21,,73366,0
904,70321,,69299,0
905,66235.984,,66298,1
906,73599.625,,72696,0
907,75066.21,,76736,0
908,76890.26,,73270,0
909,71317.52,,72439,0
910,70642.69,,71488,0
911,66393.45,,66735,1
912,63343.168,,63857.996,1
913,69504.695,,78116,0
914,77851.695,,75031,0
915,71539.98,,74127,0
916,72495.39,,73760,0
917,72698.72,,73817,0
918,65921.26,,71549,0
919,68317.016,,71781,0
920,77729.62,,67221,1
921,68930.22,,74851,0
922,74980.1,,76351,0
923,76007.97,,76883,0
924,72856.45,,74325,0
925,71264.04,,66169,1
926,63292.766,,62085,1
927,61200.758,,70689,0
928,74839.49,,72389,0
929,72431.07,,72198,0
930,72533.45,,71803,0
931,71346.26,,71904,0
932,64948.066,,65994,1
933,62170.156,,61717,1
934,69647.5,,70032,0
935,72613.48,,73125,0
936,73396.37,,72596,0
937,71257.35,,71877,0
938,71138.28,,71622,0
939,64793.75,,66897,0
940,62100.008,,61665,1
941,69575.94,,70048,0
942,72592.75,,71631,0
943,72806.79,,71752,0
944,70957.94,,72346,0
945,70426.01,,72279,0
946,65940.03,,65158.996,1
947,60896.47,,63358.996,1
948,69416.31,,71333,0
949,72167.94,,73871,0
950,72449.32,,72549,0
951,71867.24,,73026,0
952,71756.3,,74078,0
953,66172.77,,66295,1
954,63392.86,,61629,1
955,69959.44,,71463,0
956,73567.45,,73606,0
957,73169.88,,72725,0
958,71813.055,,74072,0
959,73480.12,,74721,0
960,66083.164,,67691,0
961,62354.426,,64518.996,1
962,72775.08,,74151,0
963,74746.79,,76053,1
964,77397.77,,77070,1
965,76998.09,,78994,1
966,77033.85,,73107,0
967,65761.05,,72229,0
968,68018.72,,68366,0
969,73688.22,,77674,1
970,77322.93,,77201,0
971,75940.72,,76581,0
972,76897.96,,76918,0
973,74759.234,,77007,0
974,73158.73,,71885,0
975,70996.73,,71022,0
976,72758.75,,78359,1
977,79756.06,,76295,0
978,73093.914,,74991,0
979,76802.37,,81901,1
980,78478.34,,79384,0
981,72660.79,,75456,0
982,72596.53,,75529,0
983,75062.46,,89970,1
984,85536.67,,95305,1
985,85629.125,,93128,1
986,90414.195,,92667,1
987,88905.266,,92412,0
988,82169.77,,86380,0
989,84731.12,,86463,0
990,87410.79,,91640,0
991,89612.97,,88628,0
992,82973.52,,89021,0
993,86230.51,,88482,0
994,85446.68,,87061,0
995,80604.195,,81153,0
996,80840.71,,75224,1
997,77486.586,,80274,0
998,79672.56,,90141,0
999,86689.59,,90314,0
1000,85537.375,,84380,0
1001,79497.875,,85146,0
1002,78749.42,,78720,1
1003,70168.09,,74762,1
1004,77276.09,,73301,1
1005,78678.016,,67313,1
1006,68378.63,,67881,1
1007,68592.984,,71562,0
1008,76269.5,,77948,0
1009,75927.2,,75575,0
1010,73675.586,,80133,0
1011,79338.69,,90877,1
1012,85645.14,,94329,1
1013,90769.805,,95515,1
1014,94819.26,,102474,1
1015,95585.46,,94960,0
1016,86208.805,,91597,0
1017,87370.75,,79635,0
1018,80845.234,,85018,0
1019,83336.305,,97436,1
1020,91793.98,,93291,0
1021,88256.266,,91616,0
1022,89007.25,,93240,0
1023,85854.25,,85245,0
1024,77292.984,,79513,0
1025,79245.25,,90595,0
1026,90352.59,,94096,0
1027,87418.12,,92349,0
1028,86424.98,,92950,0
1029,89983.63,,94612,0
1030,84367.27,,88655,0
1031,81679.17,,83435,0
1032,84693.96,,94522,0
1033,90464.61,,93914,0
1034,86284.06,,94529,0
1035,89380.94,,97179,0
1036,90599.94,,96247,0
1037,86054.85,,84607,1
1038,78449.16,,76097,1
1039,79588.375,,80008,1
1040,80077.45,,89818,0
1041,86982.58,,93557,0
1042,91021.414,,87523,0
1043,84136.97,,91899,0
1044,83689.33,,96648,1
1045,84691.766,,85330,0
1046,80831.86,,92289,0
1047,94800.016,,93984,0
1048,90007.61,,95671,0
1049,88129.79,,96166,0
1050,90006.51,,99972,1
1051,91801.69,,84838,1
1052,76755.36,,78671,1
1053,81192.21,,86350,0
1054,87987.19,,89426,0
1055,85784.336,,80717,1
1056,80176.586,,81990,0
1057,81867.48,,82735,0
1058,75617.12,,76028,1
1059,67895.52,,72495,1
1060,78261.76,,79569,0
1061,80977.93,,81368,0
1062,77586.46,,85458,0
1063,83795.734,,89531,0
