,0
0,0.38282675
1,0.41819495
2,0.4418676
3,0.5248193
4,0.6013258
5,0.6161279
6,0.5590608
7,0.5110538
8,0.67517245
9,0.7339192
10,0.5847943
11,0.6581404
12,0.6006577
13,0.6537626
14,0.4990491
15,0.49556682
16,0.5226827
17,0.4194596
18,0.33179027
19,0.3619585
20,0.3068962
21,0.35469913
22,0.37139738
23,0.45669985
24,0.5118577
25,0.53651047
26,0.53860813
27,0.6298994
28,0.63715637
29,0.6085777
30,0.46530327
31,0.66730464
32,0.71890825
33,0.7494023
34,0.63464206
35,0.71697223
36,0.6564695
37,0.58671176
38,0.5848036
39,0.6042077
40,0.55144703
41,0.43867815
42,0.48271427
43,0.4455356
44,0.4083353
45,0.32269943
46,0.34537202
47,0.23352687
48,0.25579888
49,0.28721905
50,0.34608424
51,0.34701985
52,0.35464993
53,0.38557813
54,0.39390117
55,0.51253396
56,0.5995286
57,0.72455657
58,0.70599526
59,0.6691145
60,0.60844517
61,0.71752995
62,0.4868024
63,0.6625498
64,0.5832137
65,0.49880454
66,0.45775345
67,0.3846657
68,0.4285069
69,0.33256066
70,0.34388167
71,0.4445747
72,0.3401667
73,0.35406846
74,0.40690774
75,0.43290076
76,0.5626232
77,0.5608459
78,0.6407934
79,0.68566877
80,0.7133416
81,0.66136074
82,0.5350025
83,0.7199887
84,0.70951784
85,0.7484889
86,0.7703725
87,0.80241346
88,0.7035605
89,0.6478183
90,0.6292983
91,0.6039474
92,0.45011833
93,0.4320865
94,0.33972824
95,0.27237725
96,0.25183046
97,0.29417026
98,0.2775333
99,0.22286227
100,0.27525067
101,0.3356268
102,0.3710516
103,0.44817716
104,0.46829578
105,0.44418463
106,0.39429992
107,0.56008595
108,0.7200644
109,0.6801163
110,0.8267657
111,0.8334126
112,0.7586918
113,0.7110264
114,0.6607199
115,0.68242913
116,0.6743584
117,0.5521286
118,0.5553764
119,0.37844333
120,0.34937304
121,0.3363363
122,0.31735164
123,0.29458365
124,0.30635607
125,0.23763327
126,0.3105717
127,0.3685599
128,0.4609176
129,0.49151894
130,0.49571025
131,0.6434643
132,0.6932497
133,0.63908577
134,0.5172898
135,0.7083895
136,0.7300003
137,0.7302775
138,0.72336864
139,0.7213774
140,0.7314664
141,0.5909767
142,0.5968308
143,0.5730153
144,0.46912682
145,0.40742078
146,0.36199135
147,0.38935506
148,0.38696903
149,0.3230126
150,0.3186249
151,0.25191534
152,0.23833485
153,0.34073642
154,0.36146447
155,0.4023763
156,0.37781078
157,0.33519512
158,0.3754171
159,0.44929427
160,0.5178669
161,0.45541444
162,0.51912355
163,0.6229224
164,0.75970906
165,0.8508089
166,0.71330893
167,0.72616476
168,0.61104786
169,0.65892744
170,0.6560075
171,0.49781108
172,0.46999922
173,0.37734157
174,0.33962283
175,0.29263067
176,0.26830032
177,0.2973059
178,0.2696536
179,0.30228373
180,0.42476082
181,0.50012
182,0.5457218
183,0.62257487
184,0.6278939
185,0.6330062
186,0.4836008
187,0.630144
188,0.6394129
189,0.7393105
