,0
0,0.61230946
1,0.609097
2,0.58633363
3,0.5486942
4,0.52913487
5,0.5597172
6,0.47304145
7,0.43433666
8,0.35440332
9,0.40355015
10,0.34032625
11,0.3631527
12,0.33568034
13,0.31061724
14,0.18792735
15,0.2386984
16,0.24539775
17,0.28339952
18,0.28124383
19,0.3878247
20,0.41640443
21,0.42553446
22,0.52202517
23,0.57559216
24,0.5519218
25,0.54183453
26,0.56221545
27,0.6099346
28,0.6542216
29,0.77295935
30,0.7886
31,0.7725352
32,0.74444264
33,0.6550866
34,0.5158165
35,0.39335686
36,0.30760977
37,0.24681213
38,0.22986528
39,0.22979207
40,0.23944257
41,0.30262023
42,0.3836867
43,0.42972922
44,0.5210914
45,0.5889242
46,0.6553568
47,0.7355545
