,0
0,0.6284167
1,0.64232427
2,0.6445296
3,0.54477525
4,0.53576344
5,0.56159496
6,0.4840262
7,0.46560293
8,0.3383646
9,0.42771065
10,0.33239448
11,0.35695755
12,0.3320189
13,0.26900682
14,0.15149646
15,0.2321009
16,0.2675604
17,0.25581086
18,0.31839275
19,0.35111248
20,0.31914884
21,0.22248206
22,0.37964684
23,0.31381595
24,0.4123837
25,0.5028949
26,0.5483666
27,0.6588912
28,0.6758743
29,0.8158426
30,0.779326
31,0.7523016
32,0.71490204
33,0.6053207
34,0.49717405
35,0.36328438
36,0.28832924
37,0.21906643
38,0.19652787
39,0.20157954
40,0.21000925
41,0.27994877
42,0.36564428
43,0.42766425
44,0.5596203
45,0.6032239
46,0.6513729
47,0.7349864
