,0
0,0.43902707
1,0.4233343
2,0.49280044
3,0.5261541
4,0.63076013
5,0.6151791
6,0.5980651
7,0.53038704
8,0.6995268
9,0.7178722
10,0.59147197
11,0.66419715
12,0.5928173
13,0.6511682
14,0.50945127
15,0.51521915
16,0.49296105
17,0.43983662
18,0.34967783
19,0.3825444
20,0.3465611
21,0.37176585
22,0.4168052
23,0.49025026
24,0.516227
25,0.57480276
26,0.56994826
27,0.6577361
28,0.6528646
29,0.61925465
30,0.45750746
31,0.6845776
32,0.7096263
33,0.761513
34,0.64799577
35,0.72448456
36,0.65579045
37,0.603137
38,0.6099086
39,0.5892716
40,0.5373723
41,0.43559384
42,0.5093889
43,0.44679332
44,0.41982776
45,0.34365058
46,0.3756805
47,0.25076646
48,0.30229324
49,0.32960814
50,0.38747096
51,0.38706106
52,0.40848422
53,0.42104605
54,0.4407183
55,0.5337723
56,0.6213315
57,0.7342665
58,0.72777224
59,0.71897936
60,0.653847
61,0.7541636
62,0.4646022
63,0.6791907
64,0.5971224
65,0.47586262
66,0.4482236
67,0.43215021
68,0.41717806
69,0.3378951
70,0.4056601
71,0.40977538
72,0.3823584
73,0.40153033
74,0.4207269
75,0.4639761
76,0.5731077
77,0.57603025
78,0.65184605
79,0.69400734
80,0.74491334
81,0.68861794
82,0.5604616
83,0.71605533
84,0.70171607
85,0.75552124
86,0.7900336
87,0.8157244
88,0.6867625
89,0.67772603
90,0.6558398
91,0.56292135
92,0.44759798
93,0.44160694
94,0.31618142
95,0.27111703
96,0.2866155
97,0.32208276
98,0.309079
99,0.2764426
100,0.31722295
101,0.36380455
102,0.4080572
103,0.454889
104,0.48209676
105,0.47379178
106,0.43609577
107,0.5865674
108,0.7291596
109,0.7022119
110,0.85893923
111,0.8773007
112,0.8150524
113,0.7618358
114,0.6969534
115,0.6410761
116,0.6890021
117,0.56421745
118,0.5144348
119,0.36631352
120,0.35629022
121,0.32532912
122,0.36490744
123,0.3232178
124,0.31800395
125,0.290216
126,0.36211643
127,0.40209633
128,0.4805953
129,0.4967125
130,0.51551276
131,0.65704006
132,0.7130945
133,0.67906547
134,0.5483639
135,0.7363548
136,0.71370786
137,0.74129295
138,0.7402615
139,0.7126334
140,0.7233235
141,0.61277664
142,0.6066935
143,0.55085516
144,0.47393662
145,0.39451656
146,0.38033867
147,0.4171558
148,0.38758844
149,0.35824415
150,0.349646
151,0.2814191
152,0.27240077
153,0.36718905
154,0.3859352
155,0.42895177
156,0.4177332
157,0.40605247
158,0.42527598
159,0.5036202
160,0.5575307
161,0.4782393
162,0.52750146
163,0.609662
164,0.7736147
165,0.8710145
166,0.7530344
167,0.76072294
168,0.6391278
169,0.66869366
170,0.67609453
171,0.49528015
172,0.43485236
173,0.3845427
174,0.35738277
175,0.28968695
176,0.32160187
177,0.32479894
178,0.29497838
179,0.36698237
180,0.44393823
181,0.52300555
182,0.5731391
183,0.66501373
184,0.660781
185,0.68930125
186,0.5082437
187,0.6524423
188,0.63364863
189,0.7342192
