,0
0,0.61700296
1,0.608719
2,0.5823556
3,0.56148505
4,0.5318833
5,0.5645492
6,0.48636368
7,0.44116265
8,0.3809612
9,0.40069783
10,0.3703914
11,0.3686068
12,0.3638149
13,0.34322402
14,0.23863913
15,0.24812688
16,0.26396662
17,0.30814907
18,0.28677782
19,0.37355283
20,0.41662204
21,0.46060666
22,0.5379708
23,0.60509896
24,0.59479135
25,0.57490176
26,0.59365267
27,0.6069729
28,0.64550644
29,0.75029254
30,0.7892582
31,0.76277536
32,0.7344593
33,0.68043447
34,0.541567
35,0.4207608
36,0.32139248
37,0.27126312
38,0.2498972
39,0.2571884
40,0.2529837
41,0.29843977
42,0.40039805
43,0.4577757
44,0.5213551
45,0.59265
46,0.65709585
47,0.72331357
