,0
0,0.5994457
1,0.592712
2,0.5902339
3,0.52291256
4,0.50522846
5,0.56497025
6,0.46699202
7,0.4383476
8,0.31685996
9,0.39365175
10,0.31358114
11,0.34535158
12,0.3156252
13,0.25996712
14,0.1312813
15,0.21138151
16,0.25969684
17,0.2767628
18,0.31833133
19,0.36794162
20,0.409436
21,0.41246462
22,0.42553002
23,0.32524067
24,0.48635703
25,0.49911052
26,0.5417015
27,0.6562349
28,0.68761283
29,0.8070681
30,0.7703111
31,0.74350595
32,0.71343243
33,0.5902474
34,0.5045474
35,0.39623833
36,0.30836827
37,0.2202897
38,0.18530439
39,0.16864564
40,0.19679667
41,0.2919943
42,0.39291647
43,0.45182595
44,0.5645501
45,0.6276029
46,0.6841497
47,0.7435432
