,0
0,0.6309463
1,0.6594122
2,0.6414204
3,0.5605905
4,0.5537754
5,0.55801547
6,0.48599112
7,0.46309042
8,0.36240485
9,0.4499709
10,0.34235638
11,0.40242708
12,0.34444064
13,0.3127141
14,0.17487451
15,0.28280163
16,0.28716892
17,0.29780036
18,0.3400639
19,0.41013533
20,0.3903864
21,0.35745606
22,0.5124174
23,0.48959687
24,0.5040229
25,0.5305933
26,0.5700159
27,0.64277655
28,0.68944985
29,0.84289813
30,0.7863026
31,0.7966998
32,0.7475533
33,0.6157142
34,0.4782894
35,0.3565879
36,0.29938972
37,0.23349707
38,0.23440379
39,0.23215237
40,0.260988
41,0.3584447
42,0.41079545
43,0.45021078
44,0.56211585
45,0.6149198
46,0.67744714
47,0.76778114
