,0
0,0.26235333
1,0.40899962
2,0.37124702
3,0.41584915
4,0.3132889
5,0.20315303
6,0.19446576
7,0.3132601
8,0.3471684
9,0.3099053
10,0.3240447
11,0.32954535
12,0.24324274
13,0.19995019
14,0.24992368
15,0.3199958
16,0.35742468
17,0.36347827
18,0.3339136
19,0.09788427
20,0.14173153
21,0.20709026
22,0.24883908
23,0.13665296
24,0.13129814
25,0.061265633
26,0.20857325
27,0.20311153
28,0.17775902
29,0.2658853
30,0.3008217
31,0.35918355
32,0.4228789
33,0.31333354
34,0.16972683
35,0.2569788
36,0.37542394
37,0.365571
38,0.3544212
39,0.3436214
40,0.21136138
41,0.1791555
42,0.30507258
43,0.43479347
44,0.4290694
45,0.39744532
46,0.40056348
47,0.24894153
48,0.17449002
49,0.30367517
50,0.35656956
51,0.33472142
52,0.34742242
53,0.28391093
54,0.19917509
55,0.19260481
56,0.23734525
57,0.3486095
58,0.33209538
59,0.36603576
60,0.3795028
61,0.30260646
62,0.19429713
63,0.32690483
64,0.3910274
65,0.376657
66,0.3776308
67,0.38920447
68,0.34318948
69,0.2860956
70,0.33187538
71,0.5119553
72,0.41526368
73,0.444868
74,0.47998926
75,0.30425033
76,0.28822684
77,0.4050149
78,0.4534654
79,0.3816952
80,0.41661304
81,0.40566522
82,0.4175146
83,0.3703766
84,0.550016
85,0.6170295
86,0.38304868
87,0.48794532
88,0.6541259
89,0.41968453
90,0.35212156
91,0.46300685
92,0.53820807
93,0.5849152
94,0.6511939
95,0.5570723
96,0.28280258
97,0.3566255
98,0.508441
99,0.5240022
100,0.680234
101,0.58953744
102,0.36905217
103,0.29226258
104,0.2583773
105,0.379306
106,0.5349222
107,0.44287008
108,0.42535958
109,0.5074699
110,0.44877055
111,0.43002182
112,0.52163714
113,0.6129934
114,0.5801388
115,0.66281885
116,0.6906648
117,0.6129455
118,0.5485231
119,0.60060704
120,0.6851912
121,0.790568
122,0.7000877
123,0.4917871
124,0.4806378
125,0.30592456
126,0.39564234
127,0.4919553
128,0.48138982
129,0.5543142
130,0.5680772
131,0.50756824
132,0.34486598
133,0.49502504
134,0.6095595
135,0.6445195
136,0.60042816
137,0.67688805
138,0.572813
139,0.34127212
140,0.35219264
141,0.5922747
142,0.4901883
143,0.574831
144,0.5764204
145,0.40219656
146,0.3659428
147,0.5729701
148,0.6653658
149,0.6870789
150,0.64165616
151,0.611821
152,0.51206094
153,0.38021243
154,0.44371933
155,0.54355526
156,0.48136538
157,0.47332048
158,0.54733515
159,0.34587193
160,0.31134897
161,0.40953916
162,0.3299808
163,0.41993964
164,0.40048456
165,0.32353234
166,0.3801066
167,0.23131455
168,0.28445768
169,0.5615788
170,0.4915353
171,0.53987104
172,0.52250177
173,0.25964943
174,0.2359729
175,0.39490348
176,0.49004814
177,0.53691036
178,0.42240566
179,0.43903136
180,0.24800117
181,0.281421
182,0.3505944
183,0.23757398
184,0.34755692
185,0.36206645
186,0.28303835
187,0.26338708
188,0.17065766
189,0.1619106
190,0.41696763
191,0.36555547
192,0.36821067
193,0.35676706
194,0.21429497
195,0.18881121
196,0.2710815
197,0.332254
198,0.35572347
199,0.3495026
200,0.2976375
201,0.29434994
202,0.18315329
203,0.32074744
204,0.38070673
205,0.36330873
206,0.4337575
207,0.30634952
208,0.27643704
209,0.23001789
210,0.25480607
211,0.4558468
212,0.43983376
213,0.4060653
214,0.53405005
215,0.43265754
216,0.21468362
217,0.3629859
218,0.4598432
219,0.404019
220,0.49644738
221,0.42035723
222,0.29077375
223,0.34915218
224,0.34890115
225,0.4774658
226,0.40610033
227,0.4168483
228,0.7729003
229,0.50826174
230,0.35796878
231,0.4561084
232,0.4620055
233,0.5389597
234,0.6772744
235,0.4941566
236,0.40879646
237,0.3305419
238,0.39718306
239,0.47342074
240,0.5093698
241,0.57988405
242,0.5222836
243,0.4217271
244,0.38061923
245,0.47457907
246,0.65821946
247,0.60329455
248,0.5964337
249,0.610459
250,0.59805125
251,0.49676642
252,0.5109936
253,0.5648482
254,0.5583242
255,0.5515487
256,0.5601402
257,0.30292264
258,0.3882864
259,0.47067106
260,0.6166523
261,0.5098658
262,0.4812311
263,0.3835473
264,0.32569212
265,0.31378013
266,0.29740316
267,0.22840424
268,0.28726572
269,0.35977137
270,0.4824113
271,0.5494809
272,0.4556854
273,0.50664127
274,0.48336264
275,0.6331208
276,0.69165546
277,0.679394
278,0.62751967
279,0.6177773
280,0.58346415
281,0.80125105
282,0.68014246
283,0.6977739
284,0.6982042
285,0.78629196
286,0.52699363
287,0.5565403
288,0.7550424
289,0.7312987
290,0.7513548
291,0.7532663
292,0.52205527
293,0.39631337
294,0.56915
295,0.5681155
296,0.67758244
297,0.6383417
298,0.6711251
299,0.5176992
300,0.4055822
301,0.54303616
302,0.6379683
303,0.6722872
304,0.6801004
305,0.77270585
306,0.5861145
307,0.5120719
308,0.5779372
309,0.6964945
310,0.6609313
311,0.69636655
312,0.5912098
313,0.4251897
314,0.44673258
315,0.50311774
316,0.57549554
317,0.63419294
318,0.6093984
319,0.48121837
320,0.53915673
321,0.39116648
322,0.4194632
323,0.6663287
324,0.5820674
325,0.5658591
326,0.63835555
327,0.4166871
328,0.36940902
329,0.45524317
330,0.5700686
331,0.62942576
332,0.61130476
333,0.53266037
334,0.43395883
335,0.3577873
336,0.4865533
337,0.61241496
338,0.5945583
