,0
0,0.67910093
1,0.6754495
2,0.73043585
3,0.74869883
4,0.59724313
5,0.4479906
6,0.59887755
7,0.78279847
8,0.84679013
9,0.55875593
10,0.47379765
11,0.54372275
12,0.4963248
13,0.59202236
14,0.62438154
15,0.45646134
16,0.58444107
17,0.8055895
18,0.69491965
19,0.49804148
20,0.6099602
21,0.7054083
22,0.56377435
23,0.7324013
24,0.5715762
25,0.40154004
26,0.423912
27,0.5230091
28,0.47736773
29,0.5842374
30,0.5432984
31,0.55951816
32,0.44923612
33,0.38345543
34,0.3872214
35,0.44939652
36,0.5399505
37,0.590691
38,0.55658084
39,0.5160505
40,0.37531123
41,0.35051695
42,0.6448934
43,0.5003336
44,0.57419884
45,0.5658581
46,0.40783095
47,0.397169
48,0.5689459
49,0.4273652
50,0.48512283
51,0.3783907
52,0.42997107
53,0.38943726
54,0.4895383
55,0.3992433
56,0.5314124
57,0.49599412
58,0.4428745
59,0.4242912
60,0.3341793
61,0.2147301
62,0.31669405
63,0.44901457
64,0.410015
65,0.41783133
66,0.34608734
67,0.32358703
68,0.21934885
69,0.5584832
70,0.56220955
71,0.46281618
72,0.4666565
73,0.3652812
74,0.3361298
75,0.35495356
76,0.33015636
77,0.3777967
78,0.38048303
79,0.32543328
80,0.34397176
81,0.26139703
82,0.2538442
83,0.32519647
84,0.50235504
85,0.33797842
86,0.34390742
87,0.3738276
88,0.25021127
89,0.2857584
90,0.32285658
91,0.35193816
92,0.2539011
93,0.3152852
94,0.3295214
95,0.23883939
96,0.13626665
97,0.26152414
98,0.23658912
99,0.23477489
100,0.18745443
101,0.20900893
102,0.08927981
103,0.056554176
104,0.15664236
105,0.07329951
106,0.023092136
107,0.10717786
108,0.12537092
109,0.10255025
110,0.06935915
111,0.08194354
112,0.22405729
113,0.21673214
114,0.25677836
115,0.2316759
116,0.18067788
117,0.12983498
118,0.20261651
119,0.2551625
120,0.24452783
121,0.24414153
122,0.2936427
123,0.16941532
124,0.11564607
125,0.18554963
126,0.25057065
127,0.25418735
128,0.2966715
129,0.23410787
130,0.16741662
131,0.13203815
132,0.19575927
133,0.29691947
134,0.29916763
135,0.33098656
136,0.3497933
137,0.30724245
138,0.20948337
139,0.2501055
140,0.37516275
141,0.41439295
142,0.4470836
143,0.4949703
144,0.39077905
145,0.2017635
146,0.32029778
147,0.5322461
148,0.4349132
149,0.43578678
150,0.41617727
151,0.18216865
152,0.20858037
153,0.36074975
154,0.32373413
155,0.31919682
156,0.35503736
157,0.31898248
158,0.35315183
159,0.29144594
160,0.2971435
161,0.42761818
162,0.403864
163,0.44379157
164,0.5427738
165,0.3557259
166,0.23784365
167,0.37668544
168,0.4786862
169,0.5408227
170,0.519582
171,0.4382855
172,0.39046544
173,0.3844752
174,0.46351865
175,0.43568096
176,0.39939836
177,0.38136137
178,0.38601965
179,0.3264726
180,0.23642607
181,0.3035436
182,0.54980487
183,0.45836824
184,0.5325493
185,0.3516265
186,0.26387292
187,0.3662828
188,0.4585736
189,0.5282816
190,0.5670983
191,0.320486
192,0.3966631
193,0.45935026
194,0.35546014
195,0.46243113
196,0.60705686
197,0.5636482
198,0.69004285
199,0.7340856
200,0.62527966
201,0.4667768
202,0.61971855
203,0.6690711
204,0.75765455
205,0.70820373
206,0.6575439
207,0.5151182
208,0.6216014
209,0.70004547
210,0.9180523
211,0.78711915
212,0.73969907
213,0.8197705
214,0.8392476
215,0.6392875
216,0.57338166
217,0.708399
218,0.6794042
219,0.8011983
220,0.8596519
221,0.69655645
222,0.5708463
223,0.7449143
224,0.7205337
225,0.58233976
226,0.7399453
227,0.78716296
228,0.7195952
229,0.594996
230,0.4977306
231,0.6188902
232,0.7989168
233,0.8077484
234,0.7351949
235,0.6252548
236,0.33703023
237,0.48918766
238,0.5819034
239,0.48319593
240,0.48760033
241,0.5877569
242,0.49346384
243,0.3254061
244,0.3447957
245,0.30417404
246,0.27354592
247,0.44063157
248,0.4621117
249,0.2220167
250,0.15597056
251,0.20671758
252,0.33976513
253,0.33210784
254,0.30074316
255,0.32806724
256,0.24983074
257,0.19415252
258,0.26935205
259,0.33262822
260,0.30084625
261,0.34495297
262,0.3548432
263,0.27627385
264,0.23354134
265,0.2692645
266,0.32449576
267,0.33553866
268,0.33745286
269,0.35920414
270,0.24679694
271,0.22847031
272,0.27932104
273,0.3944098
274,0.31778502
275,0.3299918
276,0.34883347
277,0.31452823
278,0.16967663
279,0.28490835
280,0.3208676
281,0.30164
282,0.3556819
283,0.3447148
284,0.23879467
285,0.20854856
286,0.28829792
287,0.3417749
288,0.27199417
289,0.3559855
290,0.37535116
291,0.31742156
292,0.26013437
293,0.26513347
294,0.3361119
295,0.41429922
296,0.44127437
297,0.49611875
298,0.3167029
299,0.22363262
300,0.33317482
301,0.39936134
302,0.3880533
303,0.42266837
304,0.33149427
305,0.26468813
306,0.21384236
307,0.29358518
308,0.26790112
309,0.40110373
310,0.44341716
311,0.3920592
312,0.36899078
313,0.28053522
314,0.33262777
315,0.5616334
316,0.50392675
317,0.546174
318,0.5832827
319,0.46412617
320,0.49798945
321,0.4817414
322,0.56556517
323,0.57120395
324,0.5797376
325,0.59215134
326,0.54055595
327,0.3826341
328,0.46459785
329,0.60982925
330,0.6717095
331,0.7281525
332,0.74925447
333,0.61359024
334,0.5631882
335,0.68874145
336,0.7794026
337,0.7526667
338,0.722743
339,0.6822644
340,0.5354184
341,0.52208334
342,0.56693697
343,0.53117
344,0.4405243
345,0.4301593
